Pred	Exac
26.48	44.74
27.14	44.74
39.78	44.74
38.97	44.74
40.79	44.74
38.31	44.74
26.00	42.53
38.38	42.53
26.99	42.53
36.53	41.78
25.56	41.78
37.32	41.70
25.78	41.70
25.47	41.65
25.22	41.65
37.78	41.65
37.32	41.28
38.93	41.23
26.03	41.23
25.27	41.23
38.80	41.22
37.99	41.21
40.03	41.14
25.31	41.14
23.91	41.04
38.42	41.00
36.11	40.32
35.89	40.22
23.60	40.22
22.69	39.62
24.03	39.61
35.59	39.61
24.20	39.57
35.51	39.57
23.92	39.57
22.50	39.57
38.84	39.57
36.13	39.57
38.05	39.51
36.24	39.49
25.00	39.49
23.96	39.49
23.69	39.48
38.48	39.44
26.04	39.44
24.33	39.44
25.06	39.44
22.54	39.37
26.57	39.32
35.25	39.30
25.50	39.29
22.04	39.25
23.07	39.02
23.63	39.02
37.10	39.01
24.75	38.93
36.99	38.83
35.33	38.79
23.15	38.79
24.94	38.79
34.70	38.79
22.66	38.66
33.21	38.61
24.27	38.61
35.67	38.56
35.15	38.38
37.50	38.37
19.81	38.36
35.67	38.27
21.39	38.27
20.64	38.26
23.73	38.25
20.08	38.25
36.37	38.25
37.94	38.24
24.09	38.19
23.39	38.16
23.73	38.16
24.04	38.13
35.82	38.12
22.36	38.11
23.07	38.10
22.07	38.04
35.37	38.04
22.44	37.96
22.10	37.96
20.99	37.95
34.25	37.94
24.10	37.90
37.84	37.82
33.93	37.81
23.67	37.78
35.20	37.76
25.74	37.71
21.28	37.65
25.59	37.64
23.05	37.64
21.63	37.61
36.94	37.58
32.72	37.55
30.66	37.51
32.56	37.51
22.02	37.48
23.38	37.47
19.80	37.46
23.36	37.39
22.32	37.36
20.18	37.36
19.36	37.29
21.39	37.29
33.95	37.28
21.39	37.27
21.00	37.27
35.68	37.26
24.17	37.26
35.21	37.25
36.47	37.22
36.03	37.21
32.55	37.15
37.33	37.07
24.17	37.06
23.45	36.98
37.49	36.97
22.92	36.95
34.70	36.82
34.13	36.81
31.05	36.79
32.96	36.71
33.33	36.71
32.70	36.69
31.72	36.68
31.62	36.68
20.92	36.65
21.09	36.59
21.60	36.48
20.83	36.48
24.41	36.42
33.62	36.42
35.24	36.32
34.30	36.32
21.98	36.31
34.45	36.27
25.27	36.25
33.04	36.24
37.50	36.23
36.53	36.19
22.34	36.18
33.81	36.15
33.74	36.08
22.45	36.08
32.57	36.05
20.50	36.03
29.34	36.03
30.76	36.03
24.54	35.95
25.96	35.94
21.23	35.92
26.31	35.92
25.05	35.90
23.15	35.90
33.95	35.90
21.99	35.89
21.82	35.87
21.38	35.86
21.69	35.84
19.96	35.82
24.42	35.82
35.97	35.79
23.12	35.78
22.21	35.76
19.84	35.75
22.73	35.73
21.50	35.70
25.81	35.69
20.88	35.69
20.80	35.68
18.26	35.67
32.59	35.67
19.61	35.63
35.23	35.63
21.37	35.60
21.33	35.59
28.85	35.57
36.69	35.51
20.19	35.45
35.41	35.39
21.46	35.39
19.34	35.37
19.23	35.34
18.95	35.33
25.82	35.31
21.74	35.29
22.86	35.27
22.47	35.23
19.92	35.22
34.32	35.17
30.26	35.15
21.24	35.14
22.98	35.14
34.48	35.12
21.45	35.12
32.36	35.12
23.39	35.11
25.01	35.11
21.68	35.10
20.71	35.10
20.81	35.08
21.91	35.08
29.29	35.07
28.30	35.06
20.37	35.06
37.43	35.04
20.78	35.04
23.10	35.03
23.25	34.98
19.71	34.97
23.36	34.97
24.67	34.95
33.84	34.94
34.66	34.90
33.34	34.90
20.89	34.88
19.89	34.87
23.79	34.83
31.80	34.81
28.06	34.80
32.79	34.80
31.79	34.80
33.95	34.75
22.71	34.75
21.84	34.74
23.00	34.74
21.19	34.71
21.10	34.71
22.11	34.69
32.03	34.67
19.80	34.67
31.96	34.66
19.99	34.65
23.07	34.64
20.98	34.63
33.35	34.62
18.96	34.61
21.12	34.60
30.38	34.59
21.78	34.59
18.29	34.59
31.42	34.59
30.56	34.59
30.62	34.58
23.28	34.56
19.96	34.55
20.06	34.51
19.97	34.47
21.75	34.46
23.20	34.45
28.33	34.45
19.05	34.44
19.23	34.44
21.78	34.44
28.41	34.43
19.97	34.40
23.29	34.40
22.38	34.38
30.73	34.34
29.95	34.33
31.05	34.30
21.66	34.28
21.71	34.28
23.90	34.25
19.84	34.25
19.49	34.21
33.85	34.19
21.71	34.19
34.52	34.17
33.72	34.17
20.20	34.14
34.79	34.14
22.75	34.14
18.50	34.12
18.26	34.12
18.71	34.12
22.26	34.11
26.66	34.10
30.03	34.10
18.72	34.10
17.66	34.08
30.00	34.07
20.90	34.07
20.01	34.06
34.48	34.06
21.09	34.04
22.33	34.03
32.19	34.03
21.30	34.00
27.13	34.00
33.37	33.97
20.55	33.97
29.92	33.97
33.80	33.96
24.10	33.95
31.04	33.94
32.30	33.94
19.99	33.92
17.80	33.88
23.49	33.88
19.28	33.85
35.48	33.84
31.36	33.83
30.45	33.82
24.30	33.82
26.84	33.77
19.69	33.75
18.63	33.74
20.04	33.74
20.51	33.74
20.85	33.72
20.93	33.71
21.26	33.70
21.22	33.70
25.61	33.68
23.53	33.67
28.93	33.66
20.75	33.65
20.04	33.62
23.12	33.61
21.99	33.60
17.42	33.58
30.71	33.56
21.66	33.54
30.64	33.54
29.17	33.49
22.22	33.47
22.70	33.45
21.74	33.45
20.61	33.42
31.27	33.42
26.21	33.42
24.49	33.41
26.70	33.41
26.70	33.41
25.93	33.40
22.40	33.40
19.22	33.40
22.16	33.40
21.12	33.38
24.98	33.38
20.67	33.37
31.40	33.36
30.90	33.35
32.76	33.34
20.10	33.31
19.33	33.29
21.14	33.29
31.03	33.28
19.33	33.28
19.76	33.27
20.91	33.19
19.77	33.18
20.99	33.17
27.56	33.17
25.33	33.17
30.43	33.16
23.41	33.16
21.15	33.15
17.59	33.12
25.82	33.10
20.87	33.10
30.98	33.09
31.58	33.09
22.12	33.09
21.81	33.07
18.29	33.02
31.65	32.99
29.45	32.99
33.04	32.99
19.99	32.99
16.87	32.98
26.25	32.98
18.37	32.98
27.79	32.97
31.68	32.97
28.88	32.96
20.42	32.95
31.67	32.94
20.75	32.90
34.46	32.90
29.14	32.86
19.67	32.84
31.89	32.79
33.27	32.78
28.22	32.77
32.92	32.76
26.85	32.76
19.31	32.75
25.24	32.75
31.04	32.75
23.38	32.74
34.36	32.71
32.19	32.71
21.88	32.70
