Pred	Exac
18.22	44.74
19.39	44.74
130.81	44.74
132.76	44.74
132.30	44.74
130.78	44.74
11.21	42.53
128.47	42.53
20.96	42.53
122.14	41.78
22.95	41.78
129.30	41.70
16.65	41.70
15.67	41.65
19.60	41.65
136.10	41.65
134.62	41.28
129.24	41.23
21.95	41.23
20.83	41.23
128.24	41.22
133.43	41.21
140.67	41.14
31.17	41.14
17.58	41.04
136.68	41.00
130.22	40.32
115.88	40.22
16.70	40.22
29.05	39.62
26.13	39.61
130.08	39.61
22.59	39.57
121.83	39.57
23.53	39.57
19.91	39.57
136.77	39.57
128.83	39.57
136.13	39.51
125.17	39.49
18.99	39.49
19.89	39.49
13.08	39.48
133.77	39.44
25.45	39.44
18.26	39.44
25.90	39.44
29.17	39.37
31.95	39.32
119.14	39.30
28.28	39.29
 8.57	39.25
19.33	39.02
20.31	39.02
132.66	39.01
24.31	38.93
132.68	38.83
122.36	38.79
15.55	38.79
29.10	38.79
129.07	38.79
22.95	38.66
129.69	38.61
20.50	38.61
133.38	38.56
141.22	38.38
141.23	38.37
 7.35	38.36
125.62	38.27
16.61	38.27
20.25	38.26
21.09	38.25
14.62	38.25
124.96	38.25
139.97	38.24
25.37	38.19
26.62	38.16
29.73	38.16
24.97	38.13
123.45	38.12
17.68	38.11
12.16	38.10
22.07	38.04
125.51	38.04
15.65	37.96
18.29	37.96
15.61	37.95
131.70	37.94
31.58	37.90
137.74	37.82
125.88	37.81
18.20	37.78
133.49	37.76
37.10	37.71
28.84	37.65
51.40	37.64
21.27	37.64
14.88	37.61
111.09	37.58
118.85	37.55
116.81	37.51
122.03	37.51
22.53	37.48
25.77	37.47
19.69	37.46
27.36	37.39
25.38	37.36
21.17	37.36
14.76	37.29
14.43	37.29
129.05	37.28
18.90	37.27
16.78	37.27
140.38	37.26
30.16	37.26
128.28	37.25
143.52	37.22
133.51	37.21
112.91	37.15
137.86	37.07
30.16	37.06
 8.59	36.98
146.06	36.97
32.36	36.95
100.94	36.82
119.78	36.81
125.47	36.79
136.89	36.71
120.31	36.71
147.89	36.69
118.89	36.68
116.31	36.68
32.19	36.65
31.04	36.59
27.09	36.48
24.68	36.48
15.04	36.42
128.06	36.42
123.90	36.32
125.85	36.32
46.08	36.31
121.47	36.27
37.36	36.25
131.62	36.24
137.11	36.23
140.77	36.19
24.14	36.18
121.80	36.15
124.65	36.08
21.24	36.08
119.94	36.05
38.74	36.03
118.20	36.03
119.52	36.03
72.26	35.95
66.97	35.94
21.23	35.92
47.17	35.92
68.96	35.90
26.16	35.90
131.82	35.90
31.90	35.89
24.44	35.87
35.82	35.86
26.22	35.84
64.12	35.82
24.30	35.82
101.39	35.79
24.51	35.78
22.71	35.76
17.95	35.75
34.96	35.73
24.90	35.70
40.84	35.69
12.87	35.69
21.43	35.68
13.91	35.67
117.04	35.67
18.54	35.63
127.34	35.63
21.51	35.60
22.32	35.59
111.36	35.57
134.11	35.51
31.45	35.45
122.88	35.39
19.55	35.39
41.33	35.37
19.20	35.34
18.24	35.33
35.94	35.31
29.65	35.29
22.15	35.27
29.13	35.23
14.10	35.22
123.13	35.17
102.30	35.15
22.00	35.14
25.45	35.14
99.66	35.12
32.88	35.12
122.58	35.12
26.62	35.11
57.28	35.11
23.13	35.10
15.50	35.10
21.99	35.08
29.90	35.08
107.76	35.07
109.63	35.06
59.07	35.06
152.21	35.04
24.16	35.04
25.47	35.03
49.83	34.98
13.68	34.97
27.36	34.97
31.96	34.95
135.75	34.94
138.07	34.90
138.62	34.90
26.74	34.88
30.93	34.87
82.17	34.83
122.73	34.81
115.68	34.80
125.14	34.80
115.15	34.80
132.63	34.75
24.80	34.75
36.38	34.74
24.60	34.74
24.80	34.71
24.37	34.71
28.83	34.69
131.68	34.67
31.24	34.67
138.06	34.66
21.35	34.65
12.16	34.64
35.69	34.63
134.97	34.62
36.38	34.61
18.47	34.60
112.01	34.59
54.59	34.59
35.09	34.59
116.24	34.59
115.79	34.59
118.04	34.58
35.33	34.56
14.38	34.55
30.31	34.51
54.98	34.47
27.73	34.46
28.76	34.45
108.15	34.45
 6.88	34.44
34.59	34.44
33.70	34.44
118.22	34.43
25.30	34.40
30.93	34.40
16.19	34.38
117.93	34.34
128.79	34.33
94.32	34.30
30.51	34.28
53.22	34.28
80.00	34.25
 2.00	34.25
23.27	34.21
144.89	34.19
35.20	34.19
133.86	34.17
128.37	34.17
25.25	34.14
98.41	34.14
42.57	34.14
16.90	34.12
17.03	34.12
20.97	34.12
15.06	34.11
81.85	34.10
117.91	34.10
16.58	34.10
25.77	34.08
117.24	34.07
14.90	34.07
21.84	34.06
143.62	34.06
22.94	34.04
42.16	34.03
135.58	34.03
26.67	34.00
52.16	34.00
132.41	33.97
29.87	33.97
125.10	33.97
133.31	33.96
53.01	33.95
77.22	33.94
127.51	33.94
11.16	33.92
26.54	33.88
55.04	33.88
33.09	33.85
141.42	33.84
130.56	33.83
117.11	33.82
55.63	33.82
49.89	33.77
29.75	33.75
13.11	33.74
20.44	33.74
28.99	33.74
45.70	33.72
26.47	33.71
23.80	33.70
24.80	33.70
61.74	33.68
