0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224	0.003224
-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467	-0.011467
-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908	-0.003908
0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111	0.004111
-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408	-0.019408
-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630	-0.021630
-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164	-0.017164
-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023	-0.011023
-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144	-0.004144
0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092	0.007092
