0	0.0152
1	-0.0104
2	-0.0004
3	-0.007
4	-0.0138
5	-0.0218
6	-0.0352
7	-0.0368
8	-0.0476
9	-0.064
10	-0.0682
11	-0.0712
12	-0.0786
13	-0.103
14	-0.1088
15	-0.1158
16	-0.1252
17	-0.1232
18	-0.1138
19	-0.1052
20	-0.1256
21	-0.1364
22	-0.1404
23	-0.1604
24	-0.1698
25	-0.1604
26	-0.1522
27	-0.1538
28	-0.1504
29	-0.1598
30	-0.1548
31	-0.153
32	-0.1682
33	-0.1754
34	-0.1768
35	-0.1814
36	-0.1902
37	-0.1942
38	-0.1984
39	-0.1928
40	-0.1924
41	-0.1874
42	-0.1922
43	-0.1886
44	-0.184
45	-0.1918
46	-0.1954
47	-0.192
48	-0.1894
49	-0.1992
50	-0.1984
51	-0.2038
52	-0.2198
53	-0.221
54	-0.2288
55	-0.225
56	-0.2254
57	-0.2316
58	-0.2332
59	-0.2286
60	-0.2344
61	-0.2312
62	-0.234
63	-0.242
64	-0.2426
65	-0.245
66	-0.252
67	-0.2584
68	-0.2714
69	-0.258
70	-0.2484
71	-0.2508
72	-0.2544
73	-0.2604
74	-0.263
75	-0.2646
76	-0.2656
77	-0.2652
78	-0.2648
79	-0.265
80	-0.26
81	-0.2442
82	-0.2444
83	-0.2446
84	-0.2366
85	-0.2318
86	-0.2432
87	-0.2484
88	-0.2402
89	-0.2318
90	-0.2352
91	-0.2346
92	-0.2324
93	-0.2346
94	-0.2358
95	-0.2268
96	-0.2294
97	-0.2344
98	-0.238
99	-0.228
100	-0.224
101	-0.2192
102	-0.226
103	-0.2302
104	-0.2346
105	-0.2326
106	-0.2288
107	-0.2234
108	-0.2332
109	-0.2264
110	-0.2186
111	-0.2092
112	-0.2064
113	-0.2074
114	-0.2094
115	-0.2066
116	-0.1952
117	-0.1996
118	-0.1978
119	-0.2132
120	-0.2208
121	-0.226
122	-0.2306
123	-0.2312
124	-0.2302
125	-0.23
126	-0.2328
127	-0.2372
128	-0.2276
129	-0.229
130	-0.2276
131	-0.2216
132	-0.2148
133	-0.2254
134	-0.226
135	-0.2322
136	-0.24
137	-0.233
138	-0.2268
139	-0.2312
140	-0.2234
141	-0.2212
142	-0.215
143	-0.2154
144	-0.2244
145	-0.2244
146	-0.2294
147	-0.225
148	-0.2258
149	-0.222
150	-0.2222
151	-0.2236
152	-0.2128
153	-0.2186
154	-0.2206
155	-0.222
156	-0.2206
157	-0.216
158	-0.207
159	-0.2114
160	-0.209
161	-0.2128
162	-0.2174
163	-0.2218
164	-0.228
165	-0.2166
166	-0.216
167	-0.2118
168	-0.2208
169	-0.231
170	-0.2404
171	-0.2498
172	-0.2476
173	-0.2464
174	-0.2552
175	-0.2518
176	-0.2462
177	-0.2454
178	-0.2538
179	-0.2662
180	-0.2714
181	-0.2644
182	-0.2636
183	-0.2654
184	-0.259
185	-0.2552
186	-0.2582
187	-0.2604
188	-0.2692
189	-0.2662
190	-0.257
191	-0.2504
192	-0.2592
193	-0.2564
194	-0.2658
195	-0.2702
196	-0.2698
197	-0.2826
198	-0.2926
199	-0.2898
200	-0.2882
201	-0.2902
202	-0.284
203	-0.291
204	-0.2902
205	-0.2926
206	-0.294
207	-0.282
208	-0.272
209	-0.2832
210	-0.2718
211	-0.2728
212	-0.276
213	-0.2872
214	-0.284
215	-0.2776
216	-0.2744
217	-0.2788
218	-0.2816
219	-0.2852
220	-0.2964
221	-0.3038
222	-0.3054
223	-0.3128
224	-0.3146
225	-0.316
226	-0.3152
227	-0.3034
228	-0.3056
229	-0.3096
230	-0.3136
231	-0.3122
232	-0.3216
233	-0.3232
234	-0.3272
235	-0.328
236	-0.3294
237	-0.3236
238	-0.316
239	-0.3068
240	-0.3124
241	-0.3302
242	-0.329
243	-0.3288
244	-0.326
245	-0.3204
246	-0.3116
247	-0.311
248	-0.3208
249	-0.3136
250	-0.3036
251	-0.3046
252	-0.317
253	-0.3128
254	-0.2978
255	-0.2966
256	-0.2964
257	-0.3058
258	-0.3008
259	-0.3004
260	-0.3054
261	-0.3106
262	-0.2974
263	-0.302
264	-0.2986
265	-0.307
266	-0.3054
267	-0.3062
268	-0.316
269	-0.317
270	-0.3214
271	-0.3058
272	-0.3068
273	-0.3194
274	-0.3248
275	-0.3192
276	-0.332
277	-0.3382
278	-0.3378
279	-0.3362
280	-0.3366
281	-0.337
282	-0.3262
283	-0.3358
284	-0.3388
285	-0.3372
286	-0.335
287	-0.338
288	-0.3496
289	-0.3418
290	-0.34
291	-0.3446
292	-0.351
293	-0.3608
294	-0.3646
295	-0.353
296	-0.3436
297	-0.3434
298	-0.3456
299	-0.3376
300	-0.345
301	-0.35
302	-0.3524
303	-0.3492
304	-0.3452
305	-0.3444
306	-0.357
307	-0.3746
308	-0.3734
309	-0.3788
310	-0.3702
311	-0.363
312	-0.3652
313	-0.3742
314	-0.3608
315	-0.365
316	-0.3726
317	-0.3668
318	-0.3636
319	-0.368
320	-0.371
321	-0.3778
322	-0.3724
323	-0.3736
324	-0.3628
325	-0.3654
326	-0.3564
327	-0.3552
328	-0.3504
329	-0.3502
330	-0.3462
331	-0.3574
332	-0.3584
333	-0.3562
334	-0.3548
335	-0.355
336	-0.3494
337	-0.3524
338	-0.3512
339	-0.3604
340	-0.355
341	-0.357
342	-0.3548
343	-0.358
344	-0.3678
345	-0.3634
346	-0.3504
347	-0.3404
348	-0.3326
349	-0.34
350	-0.3406
351	-0.3478
352	-0.3446
353	-0.3494
354	-0.3518
355	-0.3556
356	-0.3546
357	-0.3528
358	-0.3636
359	-0.3676
360	-0.3696
361	-0.3664
362	-0.361
363	-0.3534
364	-0.3538
365	-0.3612
366	-0.3664
367	-0.3664
368	-0.3762
369	-0.3806
370	-0.3898
371	-0.3878
372	-0.3952
373	-0.3858
374	-0.3796
375	-0.3844
376	-0.3848
377	-0.3942
378	-0.39
379	-0.3962
380	-0.3976
381	-0.39
382	-0.3976
383	-0.394
384	-0.3982
385	-0.3922
386	-0.3892
387	-0.3918
388	-0.3912
389	-0.397
390	-0.403
391	-0.4042
392	-0.3956
393	-0.392
394	-0.388
395	-0.4032
396	-0.4054
397	-0.4084
398	-0.4098
399	-0.397
400	-0.3988
401	-0.3952
402	-0.3896
403	-0.39
404	-0.3892
405	-0.3856
406	-0.384
407	-0.3824
408	-0.38
409	-0.3786
410	-0.3846
411	-0.3926
412	-0.3898
413	-0.3906
414	-0.3952
415	-0.4022
416	-0.3956
417	-0.3934
418	-0.3912
419	-0.4014
420	-0.4014
421	-0.401
422	-0.3924
