Pred	Exac
 0.41	 0.00
 0.95	 1.20
 0.95	 2.00
 2.75	 3.60
 3.48	 6.00
 5.56	 6.40
 0.90	 8.40
 2.89	 8.40
 1.84	 9.20
 3.09	10.00
 2.27	10.80
 1.28	11.20
 4.83	12.00
 2.92	12.40
 3.93	13.20
 3.57	13.20
 3.09	14.40
 3.56	14.80
 1.23	15.20
 1.17	15.60
 1.30	15.60
 3.26	15.60
 2.52	16.00
 2.59	16.00
 2.90	16.40
 1.89	16.40
 2.51	16.80
 1.48	17.20
 1.42	17.20
 5.08	17.20
 4.13	17.20
 1.71	17.60
 5.15	17.60
 5.70	17.60
 3.98	17.60
 1.27	17.60
 3.75	18.00
 5.38	18.40
 1.25	18.40
 2.18	18.80
 3.88	18.80
 4.04	18.80
 7.23	18.80
 4.95	18.80
 6.62	18.80
 6.62	18.80
 2.66	19.20
 4.37	19.20
 2.75	19.60
 3.40	19.60
 2.13	19.60
 5.88	20.00
 4.35	20.40
 3.00	20.40
 2.00	20.40
 2.84	20.40
 0.98	20.40
 2.18	20.40
 4.85	20.40
 3.77	20.40
 0.95	20.80
 4.57	20.80
 0.91	21.20
 0.16	21.20
 4.43	21.60
 3.61	21.60
 2.84	21.60
 2.38	21.60
 1.94	22.00
 5.73	22.00
 3.80	22.00
 3.50	22.00
 2.97	22.00
 4.62	22.00
 2.33	22.00
 4.13	22.00
 1.55	22.40
 1.82	22.40
 3.08	22.40
 3.24	22.40
 5.50	22.40
 4.26	22.40
 0.55	22.40
 5.45	22.40
 6.93	22.40
 5.41	22.80
 4.33	22.80
 4.33	22.80
 2.48	23.20
 3.05	23.20
 3.98	23.20
 3.66	23.20
 4.52	23.20
 4.11	23.60
 2.95	23.60
 4.74	23.60
 3.47	23.60
 2.70	23.60
 4.39	23.60
 5.87	23.60
 5.05	23.60
 4.37	23.60
 1.00	24.00
 3.67	24.00
 3.32	24.00
 2.78	24.00
 4.26	24.00
 3.74	24.00
 3.95	24.00
 3.41	24.00
 4.43	24.00
 1.85	24.40
 1.56	24.40
 2.42	24.40
 5.49	24.40
 5.15	24.40
 5.20	24.40
 3.19	24.40
 1.07	24.40
 2.56	24.40
 2.96	24.40
 3.53	24.40
 6.43	24.40
 2.59	24.40
 4.57	24.40
 3.25	24.80
 2.90	24.80
 1.03	24.80
 2.30	24.80
 4.69	24.80
 3.11	24.80
 6.09	24.80
 3.96	25.20
 3.47	25.20
 5.68	25.20
 2.84	25.20
 4.11	25.20
 3.81	25.20
 4.42	25.20
 3.27	25.60
 3.11	25.60
 4.06	25.60
 2.37	25.60
 2.90	25.60
 4.31	25.60
 2.28	26.00
 4.61	26.00
 3.77	26.00
 4.13	26.00
 2.74	26.00
 5.77	26.00
 2.57	26.40
 5.04	26.40
 7.23	26.40
 2.36	26.40
 4.21	26.40
 1.01	26.40
 3.90	26.40
 3.83	26.40
 4.94	26.40
 3.59	26.80
 1.67	26.80
 4.85	26.80
 3.06	26.80
 3.58	26.80
 3.39	26.80
 2.90	26.80
 7.30	26.80
 6.31	26.80
 2.37	26.80
 3.62	27.20
 4.17	27.20
 1.44	27.20
 4.97	27.20
 2.24	27.20
 5.45	27.20
 4.84	27.20
 5.21	27.60
 4.72	27.60
 3.62	27.60
 4.12	27.60
 5.39	27.60
 4.64	27.60
 2.36	27.60
 4.26	27.60
 2.80	27.60
 4.82	27.60
 2.95	28.00
 2.85	28.00
 4.34	28.00
 4.23	28.00
 4.70	28.00
 4.37	28.40
 1.43	28.40
 5.06	28.40
 5.60	28.40
 6.29	28.40
 4.53	28.40
 5.33	28.40
 4.30	28.40
 5.18	28.40
 3.90	28.80
 4.82	28.80
 5.31	28.80
 3.48	28.80
 2.82	28.80
 2.85	28.80
 5.94	28.80
 4.29	28.80
 2.41	28.80
 4.73	28.80
 4.45	28.80
 5.66	29.20
 5.56	29.20
 5.15	29.20
 3.47	29.20
 4.17	29.20
 3.78	29.20
 3.99	29.20
 3.38	29.20
 2.71	29.20
 3.84	29.20
 4.58	29.20
 3.67	29.60
 4.81	29.60
 4.51	29.60
 3.25	29.60
 4.40	29.60
 4.71	29.60
 2.36	29.60
 2.14	29.60
 2.66	29.60
 4.43	29.60
 3.98	30.00
 4.35	30.00
 2.74	30.00
 3.78	30.00
 2.13	30.00
 5.37	30.00
 5.15	30.00
 4.02	30.00
 3.16	30.40
 5.78	30.40
 5.55	30.40
 3.03	30.40
 4.32	30.40
 4.65	30.40
 4.83	30.40
 3.79	30.40
 3.98	30.40
 2.73	30.40
 4.32	30.80
 3.58	30.80
 4.63	30.80
 3.53	30.80
 5.81	30.80
 3.52	30.80
 6.65	30.80
 3.38	30.80
 3.79	30.80
 3.09	30.80
 6.72	30.80
 3.99	30.80
 6.56	30.80
 4.07	30.80
 2.68	31.20
 6.34	31.20
 1.75	31.20
 3.45	31.20
 3.57	31.20
 3.99	31.20
 3.41	31.20
 3.60	31.20
 6.57	31.20
 4.36	31.20
