0	0.0472562
1	0.0472132
2	0.0471769
3	0.0471428
4	0.0471101
5	0.0470788
6	0.047048
7	0.0470163
8	0.0469855
9	0.0469545
10	0.0469239
11	0.0468958
12	0.0468667
13	0.0468379
14	0.0468103
15	0.0467844
16	0.046757
17	0.0467288
18	0.0467018
19	0.0466747
20	0.0466483
21	0.0466213
22	0.0465941
23	0.0465665
24	0.0465394
25	0.0465113
26	0.0464844
27	0.046457
28	0.0464283
29	0.0464008
30	0.0463745
31	0.0463479
32	0.0463205
33	0.0462935
34	0.0462666
35	0.0462396
36	0.0462129
37	0.0461852
38	0.0461569
39	0.0461294
40	0.046102
41	0.0460754
42	0.0460484
43	0.0460203
44	0.0459924
45	0.0459657
46	0.0459401
47	0.0459148
48	0.0458893
49	0.0458633
50	0.0458362
51	0.0458098
52	0.045784
53	0.045758
54	0.0457319
55	0.0457065
56	0.0456817
57	0.0456568
58	0.0456319
59	0.0456072
60	0.0455821
61	0.0455568
62	0.0455313
63	0.0455078
64	0.045483
65	0.0454579
66	0.0454339
67	0.0454102
68	0.0453874
69	0.0453645
70	0.0453417
71	0.045319
72	0.0452959
73	0.0452724
74	0.04525
75	0.0452274
76	0.0452045
77	0.0451815
78	0.0451592
79	0.0451377
80	0.045115
81	0.0450921
82	0.0450698
83	0.0450476
84	0.045026
85	0.0450043
86	0.0449824
87	0.0449603
88	0.044937
89	0.0449151
90	0.0448937
91	0.0448712
92	0.0448478
93	0.0448252
94	0.0448026
95	0.0447807
96	0.044759
97	0.0447383
98	0.0447166
99	0.044694
100	0.044673
101	0.0446515
102	0.0446301
103	0.0446083
104	0.0445862
105	0.0445646
106	0.0445428
107	0.0445208
108	0.0444991
109	0.0444779
110	0.0444566
111	0.0444346
112	0.0444121
113	0.04439
114	0.0443688
115	0.0443482
116	0.0443255
117	0.0443031
118	0.0442804
119	0.0442575
120	0.0442336
121	0.0442093
122	0.044186
123	0.0441621
124	0.0441389
125	0.0441152
126	0.044092
127	0.0440692
128	0.0440465
129	0.0440238
130	0.0440021
131	0.0439807
132	0.0439601
133	0.043939
134	0.0439174
135	0.0438962
136	0.0438758
137	0.0438547
138	0.0438334
139	0.0438123
140	0.0437905
141	0.0437684
142	0.0437453
143	0.0437232
144	0.0437003
145	0.0436776
146	0.0436549
147	0.0436326
148	0.0436114
149	0.0435891
150	0.0435664
151	0.0435431
152	0.0435195
153	0.0434962
154	0.043473
155	0.0434493
156	0.0434262
157	0.0434027
158	0.0433795
159	0.0433565
160	0.0433335
161	0.043311
162	0.0432891
163	0.043267
164	0.0432444
165	0.0432216
166	0.0431999
167	0.0431783
168	0.0431555
169	0.043133
170	0.0431099
171	0.0430871
172	0.0430648
173	0.0430422
174	0.0430192
175	0.0429962
176	0.0429732
177	0.0429499
178	0.0429252
179	0.0429001
180	0.0428757
181	0.0428513
182	0.0428275
183	0.0428041
184	0.0427801
185	0.0427561
186	0.0427323
187	0.0427084
188	0.0426846
189	0.0426609
190	0.0426372
191	0.0426126
192	0.0425885
193	0.0425642
194	0.0425393
195	0.0425146
196	0.0424893
197	0.0424633
198	0.0424369
199	0.0424111
200	0.0423858
201	0.0423617
202	0.0423393
203	0.0423155
204	0.0422913
205	0.0422658
206	0.0422397
207	0.0422138
208	0.0421888
209	0.0421642
210	0.0421396
211	0.0421141
212	0.0420885
213	0.0420632
214	0.0420373
