Pred	Exac
23.04	 0.00
18.45	 1.20
24.89	 2.00
29.88	 3.60
27.62	 6.00
32.95	 6.40
22.29	 8.40
19.84	 8.40
20.31	 9.20
25.94	10.00
21.90	10.80
24.91	11.20
24.84	12.00
23.40	12.40
27.05	13.20
14.81	13.20
22.79	14.40
22.46	14.80
23.41	15.20
19.37	15.60
15.76	15.60
21.88	15.60
20.75	16.00
20.29	16.00
22.51	16.40
16.48	16.40
25.30	16.80
20.34	17.20
21.77	17.20
20.23	17.20
10.23	17.20
21.85	17.60
22.93	17.60
26.31	17.60
17.26	17.60
26.65	17.60
24.15	18.00
27.26	18.40
20.24	18.40
23.76	18.80
27.77	18.80
23.26	18.80
21.66	18.80
26.50	18.80
25.02	18.80
21.22	18.80
20.52	19.20
20.01	19.20
25.07	19.60
19.78	19.60
17.69	19.60
18.74	20.00
28.09	20.40
15.53	20.40
21.66	20.40
27.02	20.40
26.77	20.40
21.72	20.40
21.57	20.40
15.33	20.40
17.96	20.80
29.17	20.80
21.17	21.20
26.06	21.20
26.49	21.60
22.77	21.60
28.64	21.60
20.28	21.60
25.27	22.00
30.28	22.00
20.74	22.00
23.80	22.00
18.59	22.00
15.18	22.00
20.95	22.00
21.55	22.00
22.91	22.40
22.40	22.40
22.78	22.40
20.93	22.40
28.56	22.40
26.93	22.40
23.95	22.40
22.47	22.40
25.11	22.40
28.12	22.80
23.20	22.80
18.56	22.80
19.50	23.20
23.64	23.20
18.90	23.20
23.79	23.20
25.73	23.20
29.25	23.60
23.32	23.60
26.68	23.60
16.17	23.60
13.34	23.60
29.23	23.60
13.33	23.60
32.91	23.60
21.81	23.60
19.23	24.00
26.63	24.00
21.82	24.00
21.44	24.00
15.23	24.00
25.85	24.00
16.83	24.00
29.02	24.00
18.61	24.00
14.88	24.40
19.70	24.40
18.45	24.40
21.79	24.40
25.54	24.40
21.80	24.40
22.47	24.40
14.97	24.40
20.12	24.40
25.38	24.40
18.62	24.40
17.74	24.40
20.51	24.40
22.10	24.40
22.54	24.80
25.97	24.80
15.24	24.80
21.70	24.80
31.94	24.80
21.32	24.80
26.80	24.80
21.01	25.20
17.34	25.20
28.11	25.20
22.10	25.20
24.14	25.20
18.97	25.20
16.65	25.20
24.24	25.60
24.60	25.60
31.47	25.60
26.81	25.60
22.44	25.60
18.45	25.60
19.53	26.00
18.83	26.00
25.26	26.00
20.95	26.00
17.52	26.00
21.59	26.00
18.26	26.40
25.16	26.40
23.02	26.40
22.19	26.40
24.31	26.40
20.32	26.40
20.42	26.40
21.86	26.40
26.55	26.40
19.48	26.80
14.12	26.80
30.25	26.80
25.09	26.80
19.82	26.80
26.31	26.80
12.11	26.80
17.65	26.80
25.00	26.80
26.01	26.80
22.67	27.20
21.00	27.20
25.29	27.20
22.60	27.20
24.11	27.20
15.77	27.20
20.06	27.20
25.81	27.60
26.80	27.60
19.79	27.60
30.40	27.60
32.31	27.60
25.34	27.60
15.98	27.60
27.81	27.60
15.30	27.60
17.12	27.60
19.10	28.00
27.73	28.00
23.16	28.00
28.40	28.00
21.41	28.00
21.66	28.40
21.76	28.40
27.96	28.40
18.30	28.40
25.60	28.40
24.70	28.40
23.72	28.40
31.82	28.40
20.55	28.40
22.84	28.80
20.54	28.80
19.04	28.80
24.73	28.80
25.65	28.80
15.40	28.80
22.79	28.80
13.65	28.80
26.19	28.80
24.17	28.80
18.93	28.80
25.03	29.20
24.26	29.20
22.75	29.20
19.24	29.20
18.03	29.20
31.20	29.20
17.66	29.20
17.10	29.20
22.74	29.20
27.16	29.20
22.52	29.20
15.04	29.60
21.82	29.60
16.60	29.60
14.07	29.60
18.59	29.60
23.75	29.60
20.87	29.60
20.62	29.60
26.67	29.60
28.28	29.60
20.77	30.00
23.28	30.00
22.40	30.00
22.37	30.00
24.77	30.00
20.81	30.00
21.70	30.00
21.63	30.00
17.25	30.40
23.74	30.40
28.58	30.40
22.53	30.40
22.62	30.40
14.37	30.40
24.29	30.40
29.06	30.40
23.77	30.40
27.11	30.40
20.10	30.80
21.79	30.80
16.89	30.80
17.58	30.80
30.86	30.80
19.12	30.80
26.47	30.80
18.90	30.80
27.73	30.80
18.78	30.80
30.26	30.80
23.81	30.80
27.04	30.80
21.70	30.80
26.46	31.20
23.16	31.20
18.79	31.20
21.34	31.20
24.00	31.20
23.83	31.20
14.39	31.20
21.15	31.20
21.63	31.20
19.21	31.20
23.64	31.20
19.68	31.20
21.98	31.60
24.35	31.60
18.19	31.60
23.34	31.60
18.04	31.60
32.75	31.60
13.57	31.60
21.65	31.60
26.26	31.60
25.44	31.60
26.49	32.00
13.34	32.00
29.84	32.00
17.37	32.00
16.17	32.00
18.00	32.00
25.55	32.00
23.52	32.00
30.89	32.00
16.89	32.00
19.04	32.00
16.73	32.00
23.05	32.00
22.52	32.00
23.48	32.00
18.70	32.00
22.38	32.00
19.84	32.00
21.03	32.40
16.14	32.40
22.37	32.40
25.19	32.40
21.46	32.40
20.17	32.40
26.90	32.40
21.26	32.40
16.80	32.40
16.57	32.40
25.33	32.40
15.85	32.40
25.80	32.40
17.92	32.40
20.84	32.80
19.18	32.80
26.73	32.80
19.55	32.80
24.45	32.80
22.67	32.80
15.59	32.80
27.24	32.80
16.56	32.80
19.11	32.80
13.81	32.80
13.46	32.80
24.91	32.80
19.79	32.80
35.74	32.80
21.26	32.80
22.46	32.80
18.45	33.20
16.87	33.20
20.67	33.20
21.87	33.20
22.95	33.20
23.10	33.20
13.77	33.20
15.98	33.20
21.98	33.20
20.38	33.20
17.51	33.20
18.35	33.20
18.42	33.20
19.26	33.20
27.29	33.20
20.11	33.60
23.97	33.60
23.53	33.60
21.40	33.60
22.17	33.60
27.20	33.60
26.46	33.60
24.93	33.60
29.66	33.60
20.44	34.00
26.61	34.00
31.60	34.00
22.95	34.00
16.83	34.00
11.91	34.00
33.17	34.00
16.56	34.00
28.85	34.00
29.99	34.00
25.56	34.00
19.19	34.00
16.20	34.00
20.10	34.00
21.01	34.00
14.92	34.40
19.21	34.40
20.90	34.40
16.20	34.40
19.20	34.40
23.82	34.40
18.76	34.40
28.27	34.40
23.41	34.40
19.33	34.40
19.74	34.40
21.48	34.40
16.58	34.40
18.32	34.40
18.13	34.40
25.02	34.40
15.86	34.40
20.39	34.40
29.24	34.40
31.45	34.80
22.06	34.80
22.01	34.80
24.19	34.80
21.91	34.80
28.00	34.80
12.30	34.80
23.15	34.80
19.55	34.80
32.17	34.80
22.73	34.80
26.28	34.80
20.62	34.80
22.10	34.80
17.70	34.80
21.09	34.80
25.10	34.80
17.28	34.80
16.71	34.80
26.74	34.80
19.65	34.80
23.81	35.20
16.09	35.20
23.13	35.20
18.38	35.20
20.02	35.20
28.20	35.20
13.01	35.20
19.50	35.20
18.35	35.20
19.62	35.20
18.33	35.20
25.37	35.20
27.41	35.20
19.24	35.20
24.06	35.20
24.95	35.20
27.00	35.20
19.68	35.60
29.94	35.60
18.47	35.60
13.94	35.60
15.24	35.60
20.40	35.60
17.43	35.60
25.83	35.60
18.21	35.60
21.79	35.60
21.41	35.60
27.04	35.60
11.13	35.60
21.31	35.60
13.71	35.60
14.18	35.60
20.14	35.60
26.46	35.60
20.26	35.60
20.24	35.60
14.94	35.60
18.94	35.60
17.72	36.00
22.03	36.00
26.07	36.00
25.32	36.00
28.79	36.00
22.99	36.00
24.31	36.00
26.25	36.00
23.03	36.00
21.41	36.00
21.54	36.00
14.29	36.00
17.80	36.00
19.96	36.00
28.05	36.00
27.99	36.00
21.41	36.00
25.50	36.00
22.18	36.00
21.73	36.00
19.74	36.00
26.09	36.00
26.69	36.40
21.22	36.40
20.82	36.40
29.85	36.40
19.45	36.40
17.21	36.40
24.30	36.40
17.10	36.40
18.13	36.40
25.80	36.40
31.27	36.40
14.80	36.40
20.76	36.40
21.87	36.40
26.58	36.40
 9.88	36.40
23.02	36.40
22.01	36.40
15.77	36.40
34.48	36.40
23.32	36.40
16.91	36.40
 9.57	36.40
31.55	36.40
33.93	36.40
18.69	36.40
23.32	36.40
21.89	36.40
17.73	36.40
22.12	36.80
20.95	36.80
24.28	36.80
21.46	36.80
28.25	36.80
18.66	36.80
19.80	36.80
20.56	36.80
23.37	36.80
20.22	36.80
20.73	36.80
19.70	36.80
18.58	36.80
27.50	36.80
22.30	36.80
16.09	36.80
19.62	36.80
19.50	36.80
15.47	36.80
14.81	36.80
31.72	36.80
16.09	36.80
22.16	36.80
21.33	36.80
24.45	36.80
17.88	36.80
13.69	36.80
10.70	36.80
25.99	36.80
26.88	36.80
23.70	36.80
15.70	36.80
24.63	36.80
38.19	36.80
20.38	36.80
26.84	36.80
21.36	37.20
28.75	37.20
19.71	37.20
14.92	37.20
25.47	37.20
21.79	37.20
24.92	37.20
23.57	37.20
18.77	37.20
26.45	37.20
16.54	37.20
17.79	37.20
19.54	37.20
23.11	37.20
34.36	37.20
19.38	37.20
22.22	37.20
16.38	37.20
20.26	37.20
24.49	37.20
24.56	37.20
13.61	37.20
23.53	37.60
15.75	37.60
26.57	37.60
25.58	37.60
19.47	37.60
23.63	37.60
27.04	37.60
23.22	37.60
18.34	37.60
21.49	37.60
21.05	37.60
22.46	37.60
14.26	37.60
21.66	37.60
20.32	37.60
17.08	37.60
12.24	37.60
20.88	37.60
21.19	37.60
22.60	37.60
21.67	37.60
20.69	37.60
23.18	37.60
19.19	37.60
23.65	37.60
16.68	38.00
15.68	38.00
24.20	38.00
19.73	38.00
18.81	38.00
33.24	38.00
17.15	38.00
22.32	38.00
15.49	38.00
19.49	38.00
26.84	38.00
29.28	38.00
16.85	38.00
15.22	38.00
18.94	38.00
21.74	38.40
17.18	38.40
19.97	38.40
22.55	38.40
19.97	38.40
21.47	38.40
10.83	38.40
26.16	38.40
27.25	38.40
24.53	38.40
22.38	38.40
36.85	38.40
29.11	38.40
22.47	38.40
17.11	38.40
21.03	38.40
18.22	38.40
27.24	38.40
22.17	38.40
19.65	38.40
18.59	38.40
17.36	38.40
17.80	38.80
23.43	38.80
15.33	38.80
19.20	38.80
25.14	38.80
19.80	38.80
21.40	38.80
28.04	38.80
17.72	38.80
23.40	38.80
24.89	38.80
13.07	38.80
20.15	38.80
17.73	38.80
25.22	38.80
16.82	38.80
19.12	38.80
13.62	38.80
24.77	38.80
34.33	38.80
31.57	38.80
18.02	39.20
17.57	39.20
13.49	39.20
29.05	39.20
24.31	39.20
18.82	39.20
26.48	39.20
11.89	39.20
16.89	39.20
21.60	39.20
24.97	39.20
22.19	39.20
23.01	39.20
16.89	39.20
16.68	39.20
10.30	39.20
21.00	39.20
23.85	39.20
29.44	39.20
25.99	39.20
17.61	39.20
18.46	39.20
21.11	39.20
26.69	39.20
23.95	39.20
16.92	39.20
18.23	39.20
20.44	39.20
18.81	39.20
26.25	39.20
24.34	39.60
19.39	39.60
25.61	39.60
20.79	39.60
25.67	39.60
16.09	39.60
23.18	39.60
18.69	39.60
17.47	39.60
18.31	39.60
22.93	39.60
23.79	39.60
24.78	39.60
27.77	39.60
25.52	39.60
17.08	39.60
22.90	39.60
27.41	39.60
 8.31	39.60
23.87	39.60
16.34	39.60
18.49	39.60
39.08	39.60
17.00	40.00
30.48	40.00
26.12	40.00
18.62	40.00
24.24	40.00
25.57	40.00
17.66	40.00
19.97	40.00
22.40	40.00
19.22	40.00
23.95	40.00
22.65	40.00
19.23	40.00
23.65	40.00
17.94	40.00
30.35	40.00
23.02	40.00
29.00	40.00
12.88	40.00
22.99	40.00
28.30	40.00
20.73	40.00
22.62	40.00
15.57	40.00
23.64	40.00
16.63	40.00
18.57	40.00
20.93	40.00
14.29	40.00
22.01	40.00
14.62	40.00
19.21	40.00
20.91	40.00
23.35	40.00
16.04	40.00
17.57	40.00
28.10	40.40
14.57	40.40
17.63	40.40
20.65	40.40
20.16	40.40
18.10	40.40
14.75	40.40
27.61	40.40
22.85	40.40
18.36	40.40
22.61	40.40
15.69	40.40
17.34	40.40
26.52	40.40
20.84	40.40
19.49	40.40
18.82	40.40
19.41	40.40
23.85	40.40
18.46	40.40
25.03	40.40
26.00	40.40
24.68	40.40
12.55	40.40
18.02	40.40
 9.83	40.40
15.35	40.40
13.75	40.40
21.65	40.40
27.01	40.40
19.32	40.40
21.80	40.40
21.18	40.80
25.49	40.80
25.85	40.80
18.14	40.80
23.11	40.80
27.70	40.80
24.33	40.80
23.29	40.80
19.45	40.80
28.74	40.80
29.36	40.80
15.99	40.80
18.81	40.80
18.68	40.80
13.08	40.80
31.82	40.80
18.57	40.80
22.78	40.80
23.75	40.80
31.95	40.80
15.63	40.80
17.33	40.80
19.48	40.80
19.31	40.80
19.27	40.80
19.92	40.80
19.18	41.20
22.10	41.20
27.51	41.20
26.14	41.20
18.16	41.20
20.81	41.20
21.81	41.20
20.42	41.20
15.50	41.20
20.61	41.20
16.90	41.20
26.71	41.20
16.28	41.20
15.67	41.20
18.95	41.20
18.16	41.20
17.31	41.20
17.43	41.20
22.85	41.20
22.23	41.20
16.12	41.20
21.58	41.20
16.47	41.20
15.06	41.20
23.09	41.20
17.11	41.20
21.10	41.20
23.55	41.20
24.01	41.20
19.59	41.20
19.42	41.60
16.08	41.60
18.47	41.60
17.19	41.60
26.52	41.60
22.99	41.60
15.92	41.60
28.74	41.60
24.93	41.60
27.94	41.60
17.23	41.60
24.66	41.60
19.06	41.60
20.12	41.60
24.98	41.60
23.39	41.60
20.14	41.60
21.77	41.60
11.67	41.60
12.02	41.60
21.17	41.60
13.29	41.60
24.06	41.60
21.13	41.60
22.34	41.60
16.07	41.60
15.60	42.00
22.89	42.00
25.85	42.00
10.75	42.00
26.16	42.00
21.40	42.00
18.10	42.00
21.15	42.00
18.07	42.00
17.71	42.00
19.31	42.00
25.62	42.00
16.00	42.00
19.88	42.00
17.89	42.00
13.99	42.00
19.52	42.00
18.33	42.00
24.99	42.00
23.68	42.00
22.05	42.00
23.16	42.00
18.66	42.00
22.36	42.00
24.15	42.00
15.65	42.00
25.28	42.00
14.96	42.40
24.15	42.40
15.50	42.40
22.15	42.40
25.88	42.40
22.82	42.40
12.76	42.40
21.77	42.40
27.98	42.40
30.26	42.40
