Pred	Exac
17.24	44.74
17.60	44.74
73.26	44.74
74.75	44.74
75.74	44.74
73.35	44.74
15.08	42.53
69.73	42.53
19.54	42.53
70.87	41.78
19.30	41.78
71.73	41.70
13.49	41.70
15.05	41.65
16.48	41.65
75.35	41.65
74.81	41.28
73.92	41.23
18.38	41.23
17.45	41.23
72.56	41.22
74.14	41.21
78.08	41.14
19.45	41.14
16.03	41.04
76.64	41.00
72.58	40.32
69.15	40.22
12.09	40.22
19.05	39.62
19.04	39.61
72.78	39.61
16.24	39.57
68.78	39.57
17.45	39.57
13.29	39.57
73.17	39.57
69.46	39.57
72.22	39.51
68.27	39.49
16.99	39.49
15.31	39.49
14.13	39.48
73.92	39.44
19.84	39.44
15.62	39.44
15.52	39.44
16.77	39.37
23.53	39.32
66.13	39.30
23.02	39.29
 8.98	39.25
13.53	39.02
17.22	39.02
73.66	39.01
19.22	38.93
74.88	38.83
68.93	38.79
12.75	38.79
19.08	38.79
71.24	38.79
15.09	38.66
68.41	38.61
15.12	38.61
72.54	38.56
77.00	38.38
77.71	38.37
 8.62	38.36
68.87	38.27
15.73	38.27
15.47	38.26
14.19	38.25
13.69	38.25
69.43	38.25
78.85	38.24
17.24	38.19
19.84	38.16
20.34	38.16
17.33	38.13
66.93	38.12
18.84	38.11
13.44	38.10
13.91	38.04
68.19	38.04
11.56	37.96
15.00	37.96
10.74	37.95
74.41	37.94
20.99	37.90
75.90	37.82
68.77	37.81
16.61	37.78
76.30	37.76
25.69	37.71
17.27	37.65
26.29	37.64
15.68	37.64
11.75	37.61
64.61	37.58
64.11	37.55
60.00	37.51
65.65	37.51
16.29	37.48
16.64	37.47
13.87	37.46
16.90	37.39
16.28	37.36
16.42	37.36
13.64	37.29
11.86	37.29
72.26	37.28
14.25	37.27
15.25	37.27
74.49	37.26
19.07	37.26
71.08	37.25
77.81	37.22
72.09	37.21
67.19	37.15
74.22	37.07
19.07	37.06
 8.45	36.98
80.41	36.97
19.43	36.95
59.46	36.82
63.15	36.81
66.61	36.79
75.94	36.71
67.94	36.71
77.41	36.69
64.78	36.68
63.16	36.68
17.04	36.65
18.54	36.59
17.92	36.48
12.57	36.48
13.94	36.42
66.97	36.42
67.86	36.32
68.70	36.32
21.06	36.31
66.22	36.27
23.77	36.25
72.96	36.24
74.41	36.23
77.75	36.19
14.80	36.18
68.70	36.15
67.03	36.08
15.91	36.08
63.95	36.05
18.14	36.03
61.33	36.03
62.24	36.03
34.89	35.95
33.34	35.94
12.90	35.92
33.13	35.92
35.34	35.90
19.62	35.90
72.81	35.90
17.88	35.89
14.37	35.87
19.27	35.86
14.28	35.84
28.32	35.82
17.51	35.82
57.07	35.79
17.09	35.78
13.03	35.76
12.38	35.75
19.06	35.73
16.02	35.70
24.73	35.69
10.47	35.69
15.50	35.68
12.65	35.67
66.99	35.67
15.05	35.63
70.05	35.63
14.47	35.60
17.80	35.59
62.05	35.57
73.31	35.51
18.81	35.45
68.15	35.39
14.02	35.39
18.70	35.37
15.26	35.34
13.24	35.33
22.37	35.31
16.00	35.29
17.47	35.27
18.71	35.23
10.75	35.22
68.57	35.17
57.69	35.15
16.06	35.14
18.13	35.14
57.55	35.12
