Pred	Exac
79.78	44.74
79.79	44.74
77.80	44.74
77.85	44.74
103.84	44.74
103.78	44.74
92.75	42.53
64.79	42.53
79.79	42.53
103.76	41.78
105.74	41.78
116.83	41.70
66.76	41.70
118.67	41.65
92.84	41.65
64.93	41.65
90.89	41.28
116.86	41.23
118.68	41.23
118.52	41.23
116.87	41.22
90.83	41.21
64.88	41.14
118.76	41.14
105.75	41.04
77.81	41.00
103.80	40.32
77.79	40.22
105.67	40.22
92.56	39.62
79.68	39.61
77.97	39.61
92.71	39.57
64.82	39.57
92.72	39.57
92.57	39.57
77.94	39.57
77.91	39.57
103.78	39.51
103.76	39.49
79.73	39.49
79.67	39.49
118.60	39.48
103.96	39.44
131.70	39.44
131.64	39.44
79.68	39.44
105.43	39.37
79.73	39.32
90.82	39.30
79.73	39.29
79.54	39.25
79.70	39.02
105.64	39.02
103.85	39.01
53.88	38.93
90.85	38.83
90.87	38.79
92.67	38.79
66.77	38.79
90.74	38.79
79.67	38.66
116.74	38.61
131.75	38.61
129.70	38.56
78.20	38.38
90.96	38.37
79.49	38.36
90.82	38.27
66.66	38.27
118.73	38.26
66.79	38.25
92.81	38.25
64.81	38.25
129.77	38.24
105.64	38.19
66.53	38.16
66.58	38.16
105.71	38.13
51.81	38.12
92.82	38.11
118.59	38.10
79.60	38.04
77.88	38.04
79.80	37.96
66.84	37.96
92.65	37.95
116.99	37.94
66.79	37.90
103.97	37.82
103.99	37.81
92.55	37.78
77.91	37.76
92.70	37.71
92.49	37.65
66.70	37.64
92.51	37.64
53.73	37.61
117.45	37.58
103.56	37.55
103.84	37.51
64.92	37.51
118.76	37.48
66.82	37.47
79.47	37.46
118.59	37.39
105.65	37.36
92.58	37.36
79.74	37.29
79.62	37.29
142.85	37.28
79.91	37.27
105.70	37.27
90.84	37.26
79.68	37.26
103.83	37.25
103.99	37.22
90.88	37.21
77.99	37.15
91.09	37.07
79.68	37.06
53.66	36.98
117.01	36.97
131.14	36.95
117.25	36.82
90.91	36.81
116.72	36.79
103.96	36.71
103.84	36.71
103.85	36.69
103.82	36.68
90.75	36.68
92.14	36.65
105.66	36.59
92.59	36.48
79.79	36.48
79.68	36.42
77.94	36.42
90.81	36.32
90.87	36.32
92.68	36.31
104.02	36.27
144.62	36.25
90.72	36.24
78.12	36.23
129.97	36.19
66.70	36.18
65.01	36.15
77.86	36.08
118.56	36.08
64.77	36.05
79.33	36.03
116.87	36.03
116.91	36.03
92.31	35.95
105.45	35.94
66.64	35.92
79.70	35.92
92.35	35.90
118.68	35.90
103.93	35.90
144.66	35.89
118.42	35.87
105.08	35.86
92.69	35.84
79.23	35.82
105.63	35.82
117.66	35.79
105.51	35.78
66.56	35.76
79.69	35.75
105.69	35.73
105.70	35.70
118.68	35.69
92.44	35.69
92.62	35.68
92.64	35.67
64.89	35.67
79.63	35.63
77.89	35.63
79.88	35.60
105.33	35.59
77.81	35.57
130.12	35.51
105.64	35.45
78.29	35.39
92.39	35.39
105.41	35.37
79.59	35.34
105.70	35.33
66.75	35.31
118.60	35.29
105.42	35.27
118.68	35.23
105.60	35.22
116.81	35.17
91.34	35.15
105.76	35.14
92.53	35.14
104.26	35.12
131.35	35.12
78.12	35.12
66.53	35.11
118.53	35.11
92.78	35.10
79.68	35.10
66.81	35.08
131.62	35.08
103.79	35.07
90.86	35.06
66.23	35.06
104.28	35.04
118.58	35.04
66.74	35.03
92.45	34.98
79.52	34.97
118.59	34.97
92.61	34.95
104.08	34.94
117.03	34.90
65.09	34.90
105.71	34.88
92.63	34.87
91.09	34.83
90.94	34.81
64.80	34.80
129.84	34.80
51.88	34.80
64.98	34.75
105.77	34.75
105.63	34.74
105.79	34.74
92.55	34.71
92.66	34.71
118.68	34.69
103.90	34.67
79.60	34.67
64.98	34.66
92.68	34.65
118.59	34.64
105.88	34.63
78.12	34.62
105.42	34.61
79.78	34.60
90.91	34.59
53.60	34.59
105.37	34.59
103.82	34.59
103.91	34.59
116.84	34.58
131.59	34.56
105.72	34.55
79.24	34.51
92.23	34.47
105.66	34.46
66.74	34.45
90.90	34.45
105.22	34.44
92.73	34.44
53.61	34.44
116.85	34.43
92.81	34.40
40.75	34.40
92.59	34.38
130.03	34.34
78.13	34.33
92.38	34.30
66.58	34.28
92.27	34.28
104.26	34.25
79.41	34.25
66.66	34.21
90.98	34.19
66.66	34.19
103.79	34.17
116.71	34.17
131.40	34.14
104.75	34.14
105.51	34.14
92.73	34.12
40.56	34.12
40.53	34.12
105.65	34.11
78.50	34.10
77.82	34.10
66.45	34.10
105.38	34.08
90.75	34.07
53.61	34.07
79.66	34.06
65.24	34.06
79.66	34.04
105.51	34.03
103.96	34.03
105.69	34.00
92.47	34.00
65.01	33.97
92.33	33.97
116.80	33.97
104.04	33.96
105.60	33.95
104.85	33.94
64.84	33.94
79.62	33.92
66.61	33.88
118.69	33.88
92.34	33.85
104.18	33.84
103.93	33.83
116.97	33.82
66.57	33.82
118.48	33.77
105.67	33.75
66.66	33.74
53.52	33.74
66.78	33.74
66.28	33.72
92.66	33.71
79.63	33.70
79.62	33.70
131.40	33.68
92.65	33.67
64.71	33.66
79.33	33.65
105.64	33.62
131.43	33.61
92.58	33.60
105.12	33.58
90.79	33.56
79.78	33.54
90.86	33.54
104.09	33.49
79.64	33.47
79.67	33.45
105.61	33.45
79.65	33.42
91.13	33.42
77.71	33.42
92.65	33.41
78.45	33.41
78.45	33.41
91.42	33.40
91.53	33.40
92.44	33.40
53.69	33.40
79.50	33.38
53.63	33.38
92.70	33.37
117.27	33.36
51.92	33.35
143.09	33.34
105.55	33.31
92.10	33.29
92.52	33.29
103.89	33.28
92.10	33.28
131.24	33.27
105.60	33.19
105.77	33.18
79.68	33.17
92.56	33.17
79.48	33.17
65.73	33.16
118.63	33.16
131.45	33.15
66.23	33.12
66.75	33.10
79.45	33.10
52.81	33.09
52.82	33.09
118.83	33.09
79.58	33.07
144.38	33.02
77.92	32.99
103.92	32.99
78.24	32.99
92.68	32.99
131.57	32.98
66.39	32.98
144.62	32.98
118.45	32.97
91.65	32.97
129.88	32.96
79.64	32.95
