Pred	Exac
28.09	44.74
27.70	44.74
37.73	44.74
38.40	44.74
38.54	44.74
37.33	44.74
27.02	42.53
37.09	42.53
27.13	42.53
35.09	41.78
25.91	41.78
35.99	41.70
26.70	41.70
25.70	41.65
26.40	41.65
37.48	41.65
36.48	41.28
37.07	41.23
24.54	41.23
23.93	41.23
36.63	41.22
37.15	41.21
39.60	41.14
23.98	41.14
23.58	41.04
38.63	41.00
34.98	40.32
33.05	40.22
23.00	40.22
23.20	39.62
23.67	39.61
35.13	39.61
25.25	39.57
34.27	39.57
23.93	39.57
23.95	39.57
36.50	39.57
36.33	39.57
37.35	39.51
34.75	39.49
24.27	39.49
24.35	39.49
23.63	39.48
36.86	39.44
24.58	39.44
24.91	39.44
24.36	39.44
22.59	39.37
25.99	39.32
31.53	39.30
23.95	39.29
22.01	39.25
23.53	39.02
24.48	39.02
37.91	39.01
25.37	38.93
36.01	38.83
32.82	38.79
23.96	38.79
24.44	38.79
36.16	38.79
23.53	38.66
31.47	38.61
23.29	38.61
35.10	38.56
39.45	38.38
38.86	38.37
20.81	38.36
33.85	38.27
23.44	38.27
21.18	38.26
21.89	38.25
22.24	38.25
33.52	38.25
37.82	38.24
24.30	38.19
25.45	38.16
24.87	38.16
23.75	38.13
34.07	38.12
23.17	38.11
24.01	38.10
22.10	38.04
32.52	38.04
24.38	37.96
24.48	37.96
21.72	37.95
34.49	37.94
24.94	37.90
34.76	37.82
34.04	37.81
24.30	37.78
36.25	37.76
24.65	37.71
21.22	37.65
24.29	37.64
23.38	37.64
23.29	37.61
36.00	37.58
33.63	37.55
29.57	37.51
32.66	37.51
22.48	37.48
23.13	37.47
21.09	37.46
22.93	37.39
22.51	37.36
21.25	37.36
22.61	37.29
22.10	37.29
34.27	37.28
25.17	37.27
23.20	37.27
36.92	37.26
23.79	37.26
34.47	37.25
37.43	37.22
35.87	37.21
29.94	37.15
38.54	37.07
23.79	37.06
24.05	36.98
37.98	36.97
18.12	36.95
31.54	36.82
31.56	36.81
30.54	36.79
35.15	36.71
31.75	36.71
35.72	36.69
30.25	36.68
31.62	36.68
19.10	36.65
21.76	36.59
21.77	36.48
22.31	36.48
24.58	36.42
32.43	36.42
33.57	36.32
34.63	36.32
21.35	36.31
31.32	36.27
21.96	36.25
33.61	36.24
36.55	36.23
36.86	36.19
23.03	36.18
32.24	36.15
32.53	36.08
22.05	36.08
31.32	36.05
18.23	36.03
29.66	36.03
27.64	36.03
26.64	35.95
25.69	35.94
21.13	35.92
28.09	35.92
28.07	35.90
22.37	35.90
33.92	35.90
21.30	35.89
21.20	35.87
17.23	35.86
22.30	35.84
20.08	35.82
22.34	35.82
34.56	35.79
21.19	35.78
24.48	35.76
20.34	35.75
22.13	35.73
22.53	35.70
22.42	35.69
20.41	35.69
21.42	35.68
21.72	35.67
31.37	35.67
21.88	35.63
33.68	35.63
23.12	35.60
21.64	35.59
29.57	35.57
34.16	35.51
20.09	35.45
36.97	35.39
20.74	35.39
19.30	35.37
19.33	35.34
21.74	35.33
23.69	35.31
21.87	35.29
22.54	35.27
21.40	35.23
23.03	35.22
31.89	35.17
29.19	35.15
20.71	35.14
22.51	35.14
31.20	35.12
20.39	35.12
31.95	35.12
25.45	35.11
25.24	35.11
21.52	35.10
20.28	35.10
21.58	35.08
20.54	35.08
27.45	35.07
26.89	35.06
20.22	35.06
44.12	35.04
21.66	35.04
21.32	35.03
24.14	34.98
19.78	34.97
22.93	34.97
22.05	34.95
36.62	34.94
35.33	34.90
34.98	34.90
21.27	34.88
18.53	34.87
20.06	34.83
31.29	34.81
30.18	34.80
31.68	34.80
32.76	34.80
32.18	34.75
19.69	34.75
19.98	34.74
22.67	34.74
21.76	34.71
22.79	34.71
21.95	34.69
30.62	34.67
19.95	34.67
34.87	34.66
22.68	34.65
24.01	34.64
19.80	34.63
32.40	34.62
17.97	34.61
23.36	34.60
28.22	34.59
21.57	34.59
19.63	34.59
29.02	34.59
27.98	34.59
27.86	34.58
19.93	34.56
21.09	34.55
19.42	34.51
20.79	34.47
