Pred	Exac
11.10	 0.00
15.56	 1.20
21.57	 2.00
20.01	 3.60
33.07	 6.00
23.09	 6.40
13.55	 8.40
11.41	 8.40
14.51	 9.20
19.25	10.00
21.87	10.80
17.71	11.20
23.20	12.00
11.26	12.40
25.23	13.20
24.01	13.20
31.18	14.40
19.16	14.80
21.27	15.20
13.84	15.60
11.74	15.60
11.64	15.60
12.42	16.00
24.95	16.00
29.88	16.40
 2.77	16.40
17.46	16.80
15.83	17.20
20.17	17.20
12.31	17.20
20.17	17.20
14.64	17.60
14.37	17.60
26.63	17.60
14.01	17.60
22.24	17.60
26.52	18.00
21.83	18.40
16.80	18.40
 8.64	18.80
14.27	18.80
19.18	18.80
14.04	18.80
20.69	18.80
12.84	18.80
25.91	18.80
15.65	19.20
20.65	19.20
18.02	19.60
18.38	19.60
22.15	19.60
28.50	20.00
27.98	20.40
19.12	20.40
23.63	20.40
23.82	20.40
26.54	20.40
16.08	20.40
22.06	20.40
19.39	20.40
13.83	20.80
23.58	20.80
18.38	21.20
18.41	21.20
28.94	21.60
21.49	21.60
26.17	21.60
24.91	21.60
16.63	22.00
26.03	22.00
26.87	22.00
21.44	22.00
13.26	22.00
17.19	22.00
 9.05	22.00
15.47	22.00
23.96	22.40
23.37	22.40
29.11	22.40
19.15	22.40
29.99	22.40
25.01	22.40
17.22	22.40
22.67	22.40
13.61	22.40
27.09	22.80
26.30	22.80
22.86	22.80
13.71	23.20
27.99	23.20
22.29	23.20
11.50	23.20
31.89	23.20
23.60	23.60
21.80	23.60
24.89	23.60
19.05	23.60
17.73	23.60
25.25	23.60
16.12	23.60
26.03	23.60
24.26	23.60
14.74	24.00
23.29	24.00
25.22	24.00
25.05	24.00
23.25	24.00
25.26	24.00
14.73	24.00
28.62	24.00
27.84	24.00
 9.08	24.40
14.59	24.40
20.64	24.40
31.86	24.40
27.97	24.40
20.56	24.40
17.65	24.40
 5.63	24.40
23.09	24.40
21.30	24.40
 3.01	24.40
27.02	24.40
26.17	24.40
16.28	24.40
23.15	24.80
23.82	24.80
19.90	24.80
16.97	24.80
21.80	24.80
20.26	24.80
32.88	24.80
16.79	25.20
10.24	25.20
16.65	25.20
22.07	25.20
27.69	25.20
15.92	25.20
22.00	25.20
26.83	25.60
22.75	25.60
25.92	25.60
24.59	25.60
15.08	25.60
23.04	25.60
15.72	26.00
19.91	26.00
22.35	26.00
20.69	26.00
10.36	26.00
26.33	26.00
21.32	26.40
25.36	26.40
32.38	26.40
26.23	26.40
20.69	26.40
25.59	26.40
31.39	26.40
16.46	26.40
21.29	26.40
12.84	26.80
12.20	26.80
27.98	26.80
36.41	26.80
24.00	26.80
25.86	26.80
13.67	26.80
20.42	26.80
29.82	26.80
22.30	26.80
18.78	27.20
22.98	27.20
25.61	27.20
13.66	27.20
27.84	27.20
 8.53	27.20
23.13	27.20
23.09	27.60
28.07	27.60
19.81	27.60
24.06	27.60
24.17	27.60
23.56	27.60
20.83	27.60
24.44	27.60
21.61	27.60
12.69	27.60
14.84	28.00
22.35	28.00
19.63	28.00
27.26	28.00
22.14	28.00
25.69	28.40
19.25	28.40
38.85	28.40
15.15	28.40
19.10	28.40
15.20	28.40
24.50	28.40
29.48	28.40
18.18	28.40
15.13	28.80
13.60	28.80
25.34	28.80
 8.66	28.80
27.17	28.80
24.81	28.80
19.97	28.80
19.26	28.80
17.45	28.80
24.72	28.80
22.66	28.80
28.85	29.20
23.37	29.20
19.54	29.20
26.39	29.20
16.24	29.20
30.89	29.20
21.10	29.20
13.87	29.20
20.55	29.20
28.98	29.20
10.87	29.20
25.39	29.60
 9.38	29.60
17.28	29.60
17.92	29.60
20.87	29.60
19.62	29.60
27.73	29.60
24.00	29.60
28.48	29.60
26.06	29.60
17.54	30.00
31.94	30.00
23.15	30.00
17.16	30.00
15.29	30.00
13.75	30.00
28.90	30.00
22.89	30.00
 9.24	30.40
24.97	30.40
31.64	30.40
16.60	30.40
20.91	30.40
23.82	30.40
32.65	30.40
26.68	30.40
29.62	30.40
19.05	30.40
23.30	30.80
24.96	30.80
24.94	30.80
28.08	30.80
29.25	30.80
18.83	30.80
37.14	30.80
13.92	30.80
20.72	30.80
19.21	30.80
28.25	30.80
22.31	30.80
10.90	30.80
24.17	30.80
34.26	31.20
30.16	31.20
16.16	31.20
26.70	31.20
29.73	31.20
20.53	31.20
18.18	31.20
18.82	31.20
21.35	31.20
19.30	31.20
28.13	31.20
13.32	31.20
21.85	31.60
24.30	31.60
19.79	31.60
18.08	31.60
22.32	31.60
27.99	31.60
11.98	31.60
23.10	31.60
25.66	31.60
18.36	31.60
31.10	32.00
18.57	32.00
27.91	32.00
16.88	32.00
10.52	32.00
28.97	32.00
24.54	32.00
18.57	32.00
25.41	32.00
15.07	32.00
18.60	32.00
24.16	32.00
25.23	32.00
25.18	32.00
20.27	32.00
 9.37	32.00
26.71	32.00
23.12	32.00
23.75	32.40
12.44	32.40
21.15	32.40
28.59	32.40
13.49	32.40
20.10	32.40
29.46	32.40
28.25	32.40
22.62	32.40
24.40	32.40
26.90	32.40
21.24	32.40
19.57	32.40
20.47	32.40
24.69	32.80
12.82	32.80
16.15	32.80
18.68	32.80
24.06	32.80
29.30	32.80
 6.32	32.80
30.81	32.80
23.27	32.80
26.24	32.80
 6.74	32.80
 5.46	32.80
27.08	32.80
14.02	32.80
29.96	32.80
29.99	32.80
31.47	32.80
 9.50	33.20
21.14	33.20
32.13	33.20
17.00	33.20
23.73	33.20
26.52	33.20
16.66	33.20
16.90	33.20
15.13	33.20
22.28	33.20
19.28	33.20
27.79	33.20
23.45	33.20
19.04	33.20
23.17	33.20
20.59	33.60
12.95	33.60
15.29	33.60
22.29	33.60
27.55	33.60
26.38	33.60
16.66	33.60
29.07	33.60
25.40	33.60
23.72	34.00
20.34	34.00
24.01	34.00
24.04	34.00
23.43	34.00
27.12	34.00
28.65	34.00
12.79	34.00
41.35	34.00
31.81	34.00
25.26	34.00
17.50	34.00
20.31	34.00
 7.67	34.00
18.16	34.00
23.34	34.40
16.61	34.40
17.12	34.40
22.41	34.40
31.31	34.40
24.66	34.40
20.92	34.40
38.85	34.40
17.11	34.40
21.91	34.40
 5.82	34.40
13.44	34.40
18.06	34.40
14.93	34.40
 7.09	34.40
32.06	34.40
16.21	34.40
11.09	34.40
26.99	34.40
20.18	34.80
30.90	34.80
26.10	34.80
20.68	34.80
25.64	34.80
34.95	34.80
19.09	34.80
25.67	34.80
23.62	34.80
