Pred	Exac
448.49	 0.00
466.52	 1.20
2396.77	 2.00
3187.72	 3.60
2750.12	 6.00
3805.60	 6.40
590.83	 8.40
60.07	 8.40
1544.66	 9.20
1141.31	10.00
840.08	10.80
1833.55	11.20
2033.02	12.00
1095.24	12.40
2831.44	13.20
40.31	13.20
1967.94	14.40
1264.92	14.80
1385.12	15.20
332.59	15.60
34.59	15.60
279.17	15.60
57.70	16.00
1510.68	16.00
1592.27	16.40
31.50	16.40
1007.86	16.80
280.21	17.20
1488.88	17.20
213.82	17.20
28.88	17.20
1685.96	17.60
885.09	17.60
1305.52	17.60
62.81	17.60
2562.86	17.60
2315.60	18.00
1603.72	18.40
1484.40	18.40
1084.28	18.80
2533.36	18.80
575.92	18.80
574.55	18.80
1795.27	18.80
895.20	18.80
715.65	18.80
1249.81	19.20
817.86	19.20
2244.71	19.60
747.61	19.60
735.41	19.60
689.16	20.00
2813.19	20.40
40.67	20.40
1236.19	20.40
2209.09	20.40
3016.05	20.40
449.92	20.40
978.89	20.40
33.67	20.40
793.42	20.80
2864.72	20.80
875.78	21.20
2661.00	21.20
2204.03	21.60
1332.13	21.60
3624.33	21.60
2156.71	21.60
1647.21	22.00
3169.65	22.00
778.68	22.00
765.69	22.00
36.94	22.00
62.25	22.00
553.41	22.00
50.77	22.00
1518.60	22.40
900.35	22.40
1628.25	22.40
1150.92	22.40
2529.46	22.40
2666.78	22.40
2055.35	22.40
744.63	22.40
821.89	22.40
3052.90	22.80
1638.40	22.80
380.78	22.80
1010.70	23.20
1489.01	23.20
485.23	23.20
1238.68	23.20
2420.87	23.20
2335.22	23.60
2005.65	23.60
1729.32	23.60
32.45	23.60
40.45	23.60
2133.45	23.60
28.88	23.60
3124.55	23.60
1532.29	23.60
693.94	24.00
1623.43	24.00
1270.64	24.00
1054.89	24.00
37.48	24.00
1566.46	24.00
35.97	24.00
2987.32	24.00
833.14	24.00
31.39	24.40
228.46	24.40
943.91	24.40
986.08	24.40
1734.62	24.40
1126.43	24.40
1900.09	24.40
35.35	24.40
1418.27	24.40
1244.76	24.40
32.33	24.40
668.79	24.40
1300.43	24.40
1046.26	24.40
1982.47	24.80
1516.53	24.80
38.82	24.80
563.79	24.80
2489.77	24.80
82.62	24.80
2109.22	24.80
570.15	25.20
429.93	25.20
2460.17	25.20
1055.39	25.20
1375.56	25.20
581.95	25.20
131.30	25.20
1638.33	25.60
2005.25	25.60
3754.86	25.60
1427.86	25.60
1402.52	25.60
511.02	25.60
1453.69	26.00
1144.92	26.00
1870.84	26.00
785.09	26.00
64.84	26.00
1674.42	26.00
104.36	26.40
1688.57	26.40
1846.74	26.40
1628.79	26.40
1404.04	26.40
1832.31	26.40
580.94	26.40
1603.43	26.40
1511.30	26.40
984.30	26.80
43.48	26.80
1922.25	26.80
2169.28	26.80
1486.58	26.80
1982.94	26.80
31.10	26.80
240.90	26.80
1910.23	26.80
3131.57	26.80
735.61	27.20
950.06	27.20
2137.48	27.20
878.93	27.20
2524.10	27.20
27.52	27.20
525.42	27.20
1565.46	27.60
2026.45	27.60
712.89	27.60
2237.72	27.60
2566.40	27.60
1707.72	27.60
230.25	27.60
2761.40	27.60
56.45	27.60
75.88	27.60
131.25	28.00
2297.08	28.00
741.29	28.00
2276.53	28.00
367.12	28.00
1104.48	28.40
752.26	28.40
3099.15	28.40
50.37	28.40
1096.76	28.40
1547.27	28.40
1111.65	28.40
3773.38	28.40
1055.83	28.40
1412.20	28.80
211.73	28.80
433.88	28.80
801.31	28.80
2145.43	28.80
34.96	28.80
1325.34	28.80
28.75	28.80
2598.47	28.80
1638.59	28.80
482.71	28.80
2138.44	29.20
1606.47	29.20
623.07	29.20
1090.84	29.20
632.33	29.20
3742.61	29.20
416.32	29.20
44.55	29.20
1773.68	29.20
2025.62	29.20
373.13	29.20
471.08	29.60
175.36	29.60
78.31	29.60
34.21	29.60
495.23	29.60
1509.86	29.60
1160.94	29.60
1796.62	29.60
2763.41	29.60
1556.93	29.60
121.59	30.00
2501.11	30.00
1612.93	30.00
1358.88	30.00
1524.19	30.00
60.91	30.00
1389.24	30.00
2078.39	30.00
42.10	30.40
1000.84	30.40
2805.16	30.40
1341.31	30.40
1262.91	30.40
35.53	30.40
2393.40	30.40
2758.08	30.40
1238.30	30.40
1925.83	30.40
697.93	30.80
395.86	30.80
235.35	30.80
599.02	30.80
3373.49	30.80
603.78	30.80
2842.27	30.80
476.05	30.80
2415.57	30.80
180.18	30.80
3040.17	30.80
1573.95	30.80
1524.73	30.80
285.92	30.80
2477.63	31.20
1371.95	31.20
78.64	31.20
1624.23	31.20
1861.63	31.20
1280.08	31.20
116.25	31.20
1163.54	31.20
826.88	31.20
679.50	31.20
2290.59	31.20
1791.89	31.20
942.81	31.60
1823.26	31.60
709.55	31.60
1602.01	31.60
1030.75	31.60
3990.95	31.60
36.07	31.60
1113.99	31.60
897.26	31.60
1436.54	31.60
2151.06	32.00
30.60	32.00
2821.13	32.00
918.64	32.00
34.82	32.00
111.93	32.00
823.32	32.00
1478.99	32.00
3350.07	32.00
255.13	32.00
45.19	32.00
285.18	32.00
1713.81	32.00
1112.88	32.00
418.56	32.00
1341.07	32.00
987.63	32.00
398.37	32.00
1204.14	32.40
33.98	32.40
1687.37	32.40
1606.12	32.40
362.92	32.40
1355.44	32.40
2880.56	32.40
1206.77	32.40
246.30	32.40
573.10	32.40
2047.71	32.40
128.59	32.40
1712.76	32.40
70.87	32.40
961.52	32.80
80.46	32.80
1748.83	32.80
61.80	32.80
2443.89	32.80
1296.73	32.80
28.56	32.80
2976.85	32.80
51.03	32.80
212.43	32.80
28.70	32.80
27.90	32.80
1796.27	32.80
270.04	32.80
4252.15	32.80
1194.91	32.80
2305.24	32.80
48.30	33.20
873.75	33.20
1169.88	33.20
1201.32	33.20
1106.99	33.20
1734.57	33.20
63.69	33.20
68.55	33.20
747.23	33.20
565.68	33.20
171.38	33.20
1158.36	33.20
857.68	33.20
40.71	33.20
2100.48	33.20
875.32	33.60
873.46	33.60
1354.18	33.60
1199.36	33.60
1730.90	33.60
2273.30	33.60
2936.11	33.60
1498.94	33.60
1965.22	33.60
1498.40	34.00
1624.91	34.00
2849.39	34.00
1502.69	34.00
37.19	34.00
60.29	34.00
3820.98	34.00
41.16	34.00
3177.18	34.00
2871.55	34.00
2539.40	34.00
525.42	34.00
35.46	34.00
201.43	34.00
476.73	34.00
187.63	34.40
100.54	34.40
569.35	34.40
262.65	34.40
949.10	34.40
1083.35	34.40
446.64	34.40
2814.76	34.40
682.35	34.40
764.42	34.40
295.49	34.40
1254.00	34.40
40.18	34.40
162.75	34.40
36.78	34.40
1733.07	34.40
893.00	34.40
886.92	34.40
2849.80	34.40
2678.40	34.80
1199.29	34.80
556.81	34.80
889.69	34.80
233.76	34.80
3114.61	34.80
29.57	34.80
756.81	34.80
484.47	34.80
3660.79	34.80
1603.58	34.80
2765.67	34.80
237.46	34.80
1031.56	34.80
1228.38	34.80
700.66	34.80
1716.43	34.80
546.96	34.80
39.42	34.80
1619.26	34.80
693.55	34.80
1075.06	35.20
387.11	35.20
1656.55	35.20
107.26	35.20
1173.32	35.20
2707.50	35.20
30.40	35.20
216.38	35.20
102.95	35.20
694.50	35.20
127.41	35.20
2539.66	35.20
2765.34	35.20
959.44	35.20
1457.95	35.20
1629.42	35.20
2570.99	35.20
95.73	35.60
2673.94	35.60
288.33	35.60
28.70	35.60
133.73	35.60
490.78	35.60
199.76	35.60
2159.06	35.60
163.94	35.60
661.85	35.60
1369.65	35.60
1797.95	35.60
37.34	35.60
920.72	35.60
32.84	35.60
30.23	35.60
275.43	35.60
2743.14	35.60
1023.35	35.60
424.37	35.60
32.55	35.60
51.03	35.60
33.54	36.00
1145.01	36.00
1532.09	36.00
1900.25	36.00
2961.18	36.00
1897.67	36.00
840.75	36.00
1913.70	36.00
1787.94	36.00
1253.89	36.00
1764.70	36.00
45.05	36.00
34.54	36.00
1033.67	36.00
3051.56	36.00
2339.92	36.00
1529.87	36.00
1785.94	36.00
876.68	36.00
1794.23	36.00
397.50	36.00
2620.26	36.00
1913.62	36.40
241.90	36.40
282.57	36.40
3042.07	36.40
638.52	36.40
60.91	36.40
1519.55	36.40
32.35	36.40
65.86	36.40
2159.36	36.40
2283.39	36.40
35.80	36.40
423.08	36.40
2067.10	36.40
1502.50	36.40
30.80	36.40
1176.92	36.40
1551.59	36.40
39.02	36.40
2888.98	36.40
1492.67	36.40
498.56	36.40
27.37	36.40
4006.71	36.40
3978.36	36.40
635.32	36.40
1399.11	36.40
490.25	36.40
55.64	36.40
1717.03	36.80
674.15	36.80
1574.43	36.80
477.64	36.80
2718.91	36.80
422.80	36.80
949.22	36.80
440.79	36.80
1848.35	36.80
791.31	36.80
949.64	36.80
471.40	36.80
165.71	36.80
1639.18	36.80
1072.72	36.80
398.60	36.80
55.64	36.80
744.30	36.80
82.32	36.80
32.68	36.80
4053.79	36.80
170.32	36.80
1159.44	36.80
1110.21	36.80
1206.32	36.80
179.11	36.80
29.24	36.80
32.02	36.80
2369.18	36.80
2341.00	36.80
1748.62	36.80
43.72	36.80
1621.32	36.80
4819.64	36.80
289.39	36.80
3057.38	36.80
640.71	37.20
3057.87	37.20
1045.21	37.20
291.61	37.20
1316.85	37.20
1433.61	37.20
1094.00	37.20
1336.14	37.20
1104.02	37.20
1547.89	37.20
49.94	37.20
223.55	37.20
69.28	37.20
557.01	37.20
4514.74	37.20
394.10	37.20
1375.90	37.20
163.28	37.20
96.72	37.20
704.78	37.20
249.15	37.20
33.57	37.20
1349.38	37.60
52.95	37.60
1685.16	37.60
1906.92	37.60
124.24	37.60
1336.91	37.60
2516.93	37.60
1068.18	37.60
64.74	37.60
1027.57	37.60
1783.92	37.60
1466.47	37.60
35.91	37.60
1537.49	37.60
947.87	37.60
528.51	37.60
30.68	37.60
828.81	37.60
247.83	37.60
1194.00	37.60
166.40	37.60
663.25	37.60
808.66	37.60
376.91	37.60
2442.02	37.60
164.24	38.00
78.76	38.00
1205.82	38.00
788.06	38.00
763.03	38.00
3435.10	38.00
41.65	38.00
1594.65	38.00
33.94	38.00
464.80	38.00
2189.51	38.00
2210.06	38.00
38.61	38.00
38.79	38.00
115.54	38.00
819.85	38.40
54.71	38.40
246.97	38.40
1576.50	38.40
69.02	38.40
456.18	38.40
29.41	38.40
2520.80	38.40
2524.05	38.40
345.90	38.40
1229.55	38.40
4284.38	38.40
3606.65	38.40
1444.28	38.40
463.38	38.40
449.25	38.40
