Pred	Exac
763085.68	 0.00
89.51	 1.20
836552.11	 2.00
836745.26	 3.60
836737.71	 6.00
836675.20	 6.40
88.76	 8.40
763050.70	 8.40
763046.08	 9.20
836695.07	10.00
836511.27	10.80
81.31	11.20
94.23	12.00
763067.93	12.40
836576.16	13.20
52.32	13.20
836528.86	14.40
762953.07	14.80
68.75	15.20
836597.24	15.60
84.03	15.60
763089.60	15.60
83.42	16.00
836446.47	16.00
50.52	16.40
763050.05	16.40
92.57	16.80
836495.60	17.20
76.73	17.20
105.56	17.20
762544.57	17.20
763094.12	17.60
836850.32	17.60
72.73	17.60
87.55	17.60
836678.11	17.60
72.49	18.00
836716.26	18.40
763116.88	18.40
836733.28	18.80
84.44	18.80
74.81	18.80
836782.70	18.80
82.11	18.80
99.50	18.80
762961.93	18.80
836737.91	19.20
836620.84	19.20
85.20	19.60
83.06	19.60
836435.70	19.60
76.96	20.00
836495.51	20.40
763002.10	20.40
836760.58	20.40
763100.84	20.40
836440.23	20.40
84.59	20.40
836621.49	20.40
57.75	20.40
59.08	20.80
97.73	20.80
77.53	21.20
83.69	21.20
85.90	21.60
90.61	21.60
836627.48	21.60
55.55	21.60
763033.69	22.00
836792.39	22.00
70.23	22.00
77.09	22.00
836579.98	22.00
762956.63	22.00
836475.40	22.00
763019.32	22.00
836542.12	22.40
64.68	22.40
74.06	22.40
56.93	22.40
836614.24	22.40
83.33	22.40
83.75	22.40
762998.58	22.40
90.53	22.40
836672.64	22.80
763085.26	22.80
762943.34	22.80
763131.79	23.20
61.69	23.20
762923.65	23.20
836595.24	23.20
68.73	23.20
763107.86	23.60
63.59	23.60
90.24	23.60
81.51	23.60
63.18	23.60
77.82	23.60
57.93	23.60
104.70	23.60
63.22	23.60
836646.39	24.00
836557.43	24.00
763101.93	24.00
836366.90	24.00
762781.05	24.00
87.21	24.00
77.19	24.00
763070.29	24.00
76.27	24.00
763003.75	24.40
66.28	24.40
48.62	24.40
762972.94	24.40
73.88	24.40
763094.81	24.40
65.58	24.40
836588.30	24.40
77.11	24.40
79.82	24.40
763110.52	24.40
74.14	24.40
57.50	24.40
836680.60	24.40
55.80	24.80
836535.30	24.80
762931.74	24.80
56.25	24.80
95.09	24.80
836450.34	24.80
78.79	24.80
836612.19	25.20
836627.47	25.20
763204.54	25.20
72.92	25.20
72.87	25.20
69.30	25.20
836457.15	25.20
88.18	25.60
68.79	25.60
836650.87	25.60
73.72	25.60
80.22	25.60
68.57	25.60
63.81	26.00
70.30	26.00
836579.23	26.00
762934.48	26.00
61.20	26.00
70.50	26.00
836288.51	26.40
763054.54	26.40
763063.17	26.40
762924.84	26.40
836698.86	26.40
762900.52	26.40
45.84	26.40
836439.16	26.40
82.20	26.40
763163.04	26.80
65.04	26.80
95.65	26.80
91.10	26.80
67.57	26.80
763033.19	26.80
762868.83	26.80
58.14	26.80
65.94	26.80
836819.55	26.80
836699.44	27.20
836672.88	27.20
836799.79	27.20
836850.95	27.20
762807.97	27.20
762932.37	27.20
61.41	27.20
73.34	27.60
73.95	27.60
762903.14	27.60
87.23	27.60
67.79	27.60
836604.62	27.60
67.31	27.60
836676.77	27.60
59.86	27.60
762938.52	27.60
836441.63	28.00
836546.14	28.00
76.58	28.00
73.54	28.00
59.49	28.00
69.87	28.40
836496.12	28.40
57.47	28.40
90.98	28.40
836795.04	28.40
763185.56	28.40
87.52	28.40
836771.67	28.40
58.36	28.40
763110.14	28.80
763069.12	28.80
77.74	28.80
763094.00	28.80
68.74	28.80
77.93	28.80
90.63	28.80
73.48	28.80
74.12	28.80
763169.40	28.80
