Pred	Exac
431.00	44.74
428.66	44.74
185.48	44.74
183.65	44.74
199.91	44.74
191.85	44.74
432.45	42.53
166.62	42.53
428.02	42.53
178.38	41.78
432.44	41.78
199.68	41.70
433.27	41.70
436.80	41.65
435.18	41.65
177.65	41.65
193.66	41.28
213.39	41.23
431.70	41.23
429.45	41.23
214.43	41.22
182.27	41.21
176.93	41.14
428.24	41.14
428.42	41.04
179.86	41.00
186.53	40.32
149.40	40.22
430.76	40.22
361.74	39.62
336.03	39.61
166.16	39.61
433.62	39.57
154.33	39.57
430.95	39.57
431.95	39.57
221.86	39.57
191.66	39.57
191.63	39.51
177.78	39.49
365.07	39.49
430.07	39.49
426.28	39.48
228.56	39.44
435.21	39.44
435.93	39.44
430.42	39.44
391.72	39.37
420.15	39.32
158.38	39.30
416.06	39.29
401.48	39.25
430.15	39.02
431.81	39.02
212.15	39.01
426.22	38.93
180.38	38.83
163.63	38.79
433.04	38.79
428.43	38.79
202.74	38.79
430.02	38.66
196.54	38.61
435.85	38.61
206.97	38.56
209.74	38.38
219.60	38.37
424.04	38.36
162.49	38.27
422.28	38.27
432.17	38.26
421.48	38.25
422.43	38.25
161.93	38.25
223.18	38.24
423.91	38.19
356.22	38.16
353.19	38.16
429.51	38.13
164.07	38.12
420.25	38.11
434.52	38.10
406.32	38.04
157.14	38.04
432.59	37.96
422.24	37.96
401.87	37.95
198.51	37.94
426.22	37.90
243.34	37.82
202.67	37.81
426.26	37.78
172.70	37.76
410.12	37.71
392.33	37.65
343.11	37.64
425.11	37.64
414.43	37.61
261.09	37.58
151.39	37.55
117.84	37.51
147.75	37.51
430.11	37.48
416.31	37.47
418.19	37.46
431.38	37.39
429.91	37.36
367.37	37.36
427.98	37.29
400.45	37.29
227.88	37.28
423.98	37.27
424.85	37.27
179.72	37.26
426.56	37.26
192.95	37.25
208.98	37.22
176.56	37.21
119.46	37.15
226.19	37.07
426.56	37.06
422.65	36.98
216.60	36.97
378.61	36.95
156.91	36.82
160.92	36.81
159.13	36.79
198.27	36.71
159.34	36.71
177.13	36.69
121.67	36.68
107.68	36.68
298.73	36.65
427.54	36.59
418.12	36.48
429.82	36.48
425.67	36.42
158.51	36.42
202.87	36.32
201.09	36.32
354.47	36.31
175.32	36.27
428.27	36.25
166.55	36.24
194.13	36.23
217.80	36.19
420.17	36.18
148.66	36.15
153.02	36.08
373.04	36.08
124.47	36.05
374.03	36.03
162.30	36.03
141.69	36.03
400.51	35.95
397.90	35.94
411.57	35.92
399.15	35.92
329.96	35.90
426.41	35.90
181.07	35.90
429.03	35.89
423.83	35.87
319.77	35.86
428.64	35.84
362.25	35.82
421.32	35.82
299.24	35.79
417.28	35.78
417.71	35.76
366.60	35.75
416.86	35.73
419.86	35.70
421.80	35.69
350.08	35.69
420.25	35.68
393.30	35.67
131.04	35.67
359.96	35.63
149.56	35.63
428.01	35.60
368.10	35.59
127.33	35.57
276.07	35.51
402.88	35.45
174.52	35.39
367.52	35.39
419.69	35.37
414.03	35.34
413.49	35.33
360.81	35.31
429.86	35.29
356.81	35.27
361.65	35.23
430.94	35.22
175.89	35.17
147.96	35.15
423.64	35.14
303.98	35.14
161.26	35.12
358.55	35.12
151.48	35.12
356.22	35.11
409.57	35.11
427.85	35.10
413.94	35.10
354.28	35.08
421.01	35.08
113.13	35.07
134.56	35.06
337.19	35.06
228.85	35.04
420.72	35.04
387.68	35.03
341.94	34.98
355.55	34.97
431.38	34.97
409.08	34.95
217.62	34.94
202.60	34.90
154.24	34.90
420.74	34.88
391.54	34.87
51.42	34.83
159.40	34.81
123.71	34.80
183.29	34.80
113.91	34.80
146.81	34.75
423.17	34.75
392.57	34.74
423.12	34.74
369.47	34.71
418.41	34.71
426.19	34.69
169.90	34.67
364.52	34.67
163.51	34.66
391.93	34.65
434.52	34.64
419.79	34.63
175.48	34.62
348.68	34.61
427.66	34.60
138.97	34.59
337.53	34.59
421.13	34.59
134.31	34.59
131.26	34.59
142.66	34.58
416.26	34.56
421.43	34.55
323.25	34.51
372.25	34.47
358.11	34.46
414.77	34.45
114.50	34.45
339.96	34.44
421.83	34.44
415.04	34.44
149.98	34.43
369.00	34.40
417.94	34.40
412.15	34.38
184.26	34.34
163.87	34.33
344.27	34.30
346.07	34.28
370.87	34.28
65.03	34.25
392.99	34.25
420.17	34.21
172.60	34.19
413.49	34.19
167.12	34.17
206.00	34.17
397.87	34.14
295.66	34.14
403.62	34.14
421.36	34.12
386.39	34.12
335.35	34.12
426.86	34.11
132.22	34.10
135.09	34.10
269.50	34.10
275.41	34.08
147.06	34.07
417.50	34.07
416.57	34.06
177.73	34.06
414.19	34.04
410.22	34.03
174.16	34.03
427.33	34.00
398.15	34.00
175.24	33.97
412.90	33.97
187.29	33.97
203.82	33.96
399.93	33.95
255.33	33.94
154.74	33.94
412.57	33.92
349.94	33.88
411.62	33.88
352.66	33.85
240.15	33.84
163.61	33.83
193.54	33.82
398.78	33.82
395.64	33.77
426.04	33.75
399.68	33.74
307.02	33.74
424.29	33.74
311.10	33.72
395.01	33.71
414.95	33.70
372.66	33.70
400.71	33.68
423.64	33.67
136.67	33.66
370.02	33.65
394.06	33.62
398.23	33.61
413.87	33.60
252.52	33.58
140.15	33.56
418.34	33.54
181.54	33.54
166.12	33.49
351.05	33.47
355.28	33.45
411.66	33.45
420.78	33.42
201.73	33.42
113.93	33.42
410.59	33.41
77.02	33.41
77.02	33.41
91.12	33.40
128.01	33.40
416.17	33.40
396.55	33.40
410.04	33.38
338.13	33.38
420.59	33.37
157.94	33.36
111.46	33.35
