Pred	Exac
26.59	44.74
26.99	44.74
38.53	44.74
38.15	44.74
39.50	44.74
37.51	44.74
26.25	42.53
37.93	42.53
27.14	42.53
34.83	41.78
26.34	41.78
36.62	41.70
25.83	41.70
25.79	41.65
25.43	41.65
37.14	41.65
36.46	41.28
37.51	41.23
26.05	41.23
25.24	41.23
37.53	41.22
36.40	41.21
39.06	41.14
25.52	41.14
24.02	41.04
38.21	41.00
35.99	40.32
34.78	40.22
22.15	40.22
23.33	39.62
24.41	39.61
35.53	39.61
25.56	39.57
34.41	39.57
24.77	39.57
22.96	39.57
36.99	39.57
34.65	39.57
36.70	39.51
34.70	39.49
25.47	39.49
24.54	39.49
23.89	39.48
37.80	39.44
26.03	39.44
25.40	39.44
25.57	39.44
22.32	39.37
27.67	39.32
34.15	39.30
25.91	39.29
21.42	39.25
23.78	39.02
23.34	39.02
36.60	39.01
25.65	38.93
35.81	38.83
35.08	38.79
23.42	38.79
25.25	38.79
34.29	38.79
24.08	38.66
33.11	38.61
24.20	38.61
35.22	38.56
35.91	38.38
37.66	38.37
21.42	38.36
34.00	38.27
22.02	38.27
21.12	38.26
22.28	38.25
20.15	38.25
34.95	38.25
37.08	38.24
24.72	38.19
23.22	38.16
23.95	38.16
24.53	38.13
34.50	38.12
23.10	38.11
23.34	38.10
21.64	38.04
34.67	38.04
22.63	37.96
22.20	37.96
20.09	37.95
34.26	37.94
24.69	37.90
37.19	37.82
32.83	37.81
23.80	37.78
34.13	37.76
25.73	37.71
19.58	37.65
25.64	37.64
22.70	37.64
20.85	37.61
37.75	37.58
32.47	37.55
29.57	37.51
31.98	37.51
22.33	37.48
22.26	37.47
21.03	37.46
24.03	37.39
22.91	37.36
19.41	37.36
19.49	37.29
21.01	37.29
34.07	37.28
20.42	37.27
21.30	37.27
35.69	37.26
24.68	37.26
34.34	37.25
35.38	37.22
35.75	37.21
29.95	37.15
37.38	37.07
24.68	37.06
23.49	36.98
37.18	36.97
21.83	36.95
33.56	36.82
33.56	36.81
30.17	36.79
32.49	36.71
32.29	36.71
31.17	36.69
30.70	36.68
29.75	36.68
20.86	36.65
21.78	36.59
21.59	36.48
21.19	36.48
24.69	36.42
33.23	36.42
34.02	36.32
33.39	36.32
21.75	36.31
34.75	36.27
25.25	36.25
32.79	36.24
34.64	36.23
36.52	36.19
23.15	36.18
33.02	36.15
32.15	36.08
21.83	36.08
31.24	36.05
18.84	36.03
30.12	36.03
29.54	36.03
25.94	35.95
26.74	35.94
19.78	35.92
27.57	35.92
25.47	35.90
24.10	35.90
33.24	35.90
21.78	35.89
22.05	35.87
20.41	35.86
21.96	35.84
21.15	35.82
24.06	35.82
38.10	35.79
23.40	35.78
21.72	35.76
19.08	35.75
23.81	35.73
21.83	35.70
27.26	35.69
20.39	35.69
20.72	35.68
17.81	35.67
32.07	35.67
18.63	35.63
34.01	35.63
20.92	35.60
22.30	35.59
29.23	35.57
35.27	35.51
21.53	35.45
36.72	35.39
21.99	35.39
20.47	35.37
20.05	35.34
19.07	35.33
24.19	35.31
21.79	35.29
22.65	35.27
22.04	35.23
19.51	35.22
32.58	35.17
29.93	35.15
22.47	35.14
22.99	35.14
33.90	35.12
22.43	35.12
31.38	35.12
23.22	35.11
25.14	35.11
21.54	35.10
22.33	35.10
19.96	35.08
21.25	35.08
28.47	35.07
27.77	35.06
20.79	35.06
38.22	35.04
21.18	35.04
22.68	35.03
23.97	34.98
20.17	34.97
24.03	34.97
24.36	34.95
34.45	34.94
34.93	34.90
31.15	34.90
20.80	34.88
20.13	34.87
24.42	34.83
30.92	34.81
28.34	34.80
31.95	34.80
31.05	34.80
32.89	34.75
21.76	34.75
21.97	34.74
22.06	34.74
20.47	34.71
20.31	34.71
21.93	34.69
30.77	34.67
19.49	34.67
30.86	34.66
22.39	34.65
23.34	34.64
22.24	34.63
31.02	34.62
19.16	34.61
22.18	34.60
29.26	34.59
22.21	34.59
18.34	34.59
30.69	34.59
30.56	34.59
29.70	34.58
24.05	34.56
20.69	34.55
19.58	34.51
19.01	34.47
22.50	34.46
22.95	34.45
30.73	34.45
18.74	34.44
21.43	34.44
20.76	34.44
28.15	34.43
19.95	34.40
23.99	34.40
20.96	34.38
30.15	34.34
29.96	34.33
31.69	34.30
21.42	34.28
21.53	34.28
23.56	34.25
21.01	34.25
20.16	34.21
32.35	34.19
22.15	34.19
33.94	34.17
34.14	34.17
19.71	34.14
36.86	34.14
24.51	34.14
18.07	34.12
16.77	34.12
17.23	34.12
24.28	34.11
27.74	34.10
30.69	34.10
17.52	34.10
17.32	34.08
28.68	34.07
20.51	34.07
20.50	34.06
32.80	34.06
20.11	34.04
23.52	34.03
31.75	34.03
20.72	34.00
25.92	34.00
32.66	33.97
20.03	33.97
31.65	33.97
31.77	33.96
23.20	33.95
30.50	33.94
31.62	33.94
20.77	33.92
20.12	33.88
24.89	33.88
17.44	33.85
34.86	33.84
30.51	33.83
31.54	33.82
23.97	33.82
27.81	33.77
20.22	33.75
19.23	33.74
19.46	33.74
20.46	33.74
20.64	33.72
22.78	33.71
21.31	33.70
22.19	33.70
25.66	33.68
23.08	33.67
28.62	33.66
19.34	33.65
21.15	33.62
24.63	33.61
23.09	33.60
18.65	33.58
30.65	33.56
21.25	33.54
30.72	33.54
28.90	33.49
22.20	33.47
24.33	33.45
20.06	33.45
20.33	33.42
32.10	33.42
25.65	33.42
24.55	33.41
25.16	33.41
25.16	33.41
24.82	33.40
21.32	33.40
20.19	33.40
21.79	33.40
21.50	33.38
25.06	33.38
21.66	33.37
31.57	33.36
28.36	33.35
32.22	33.34
19.50	33.31
19.93	33.29
21.28	33.29
31.02	33.28
19.93	33.28
19.39	33.27
22.03	33.19
21.59	33.18
20.38	33.17
26.13	33.17
25.78	33.17
29.64	33.16
23.78	33.16
20.18	33.15
17.22	33.12
24.19	33.10
19.80	33.10
29.27	33.09
29.65	33.09
22.12	33.09
23.49	33.07
18.08	33.02
29.39	32.99
27.76	32.99
34.19	32.99
22.39	32.99
16.13	32.98
26.09	32.98
17.53	32.98
27.28	32.97
29.85	32.97
31.02	32.96
20.04	32.95
30.67	32.94
19.34	32.90
33.96	32.90
28.76	32.86
20.24	32.84
33.41	32.79
33.68	32.78
26.55	32.77
32.56	32.76
25.83	32.76
19.37	32.75
24.95	32.75
31.32	32.75
23.10	32.74
32.96	32.71
33.65	32.71
23.16	32.70
21.50	32.67
22.37	32.67
18.59	32.66
31.82	32.63
31.76	32.62
20.83	32.62
21.47	32.62
19.55	32.60
32.95	32.60
17.24	32.59
32.22	32.59
18.44	32.59
30.73	32.58
19.25	32.58
32.50	32.56
25.11	32.56
20.22	32.55
18.10	32.55
32.55	32.55
17.04	32.54
24.60	32.54
28.94	32.53
21.32	32.53
28.10	32.51
16.41	32.50
31.65	32.50
21.93	32.48
25.93	32.48
18.72	32.47
27.75	32.46
21.29	32.46
30.68	32.44
24.09	32.44
30.73	32.42
28.90	32.42
33.20	32.42
22.63	32.41
32.17	32.41
19.39	32.39
25.28	32.34
18.89	32.33
19.52	32.31
32.43	32.30
20.99	32.30
21.02	32.30
32.94	32.29
24.10	32.29
25.72	32.28
19.58	32.28
26.75	32.28
27.88	32.28
32.31	32.28
25.06	32.28
19.20	32.28
33.16	32.27
29.67	32.27
20.63	32.26
17.77	32.25
24.91	32.25
23.57	32.24
32.76	32.24
20.88	32.23
18.06	32.22
30.49	32.22
23.81	32.22
12.98	32.20
23.12	32.18
29.45	32.18
31.20	32.18
18.64	32.18
20.45	32.17
35.36	32.16
21.22	32.16
19.25	32.16
20.61	32.15
33.76	32.15
18.80	32.14
25.44	32.13
17.62	32.11
29.94	32.10
21.26	32.09
22.85	32.09
19.24	32.08
31.35	32.08
29.45	32.08
16.70	32.07
30.26	32.07
30.32	32.07
22.99	32.07
18.34	32.06
27.19	32.05
23.28	32.05
21.69	32.04
19.88	32.03
29.23	32.03
28.79	32.03
28.23	32.03
27.23	32.03
17.62	32.02
31.08	32.01
19.97	32.01
26.66	32.01
22.47	32.01
22.66	32.00
25.18	32.00
19.71	31.99
28.04	31.98
31.95	31.95
21.04	31.95
29.29	31.94
31.05	31.94
30.53	31.93
18.09	31.89
31.34	31.89
22.04	31.88
19.71	31.88
19.32	31.88
16.96	31.88
24.64	31.86
18.60	31.86
18.58	31.86
18.92	31.84
33.92	31.83
20.60	31.82
24.31	31.81
33.32	31.79
19.78	31.79
19.38	31.79
31.77	31.78
29.52	31.78
28.85	31.77
19.99	31.76
16.95	31.75
32.50	31.75
37.81	31.72
29.47	31.72
24.08	31.72
27.67	31.72
18.44	31.70
18.98	31.70
27.93	31.70
29.47	31.70
19.93	31.69
30.88	31.69
30.76	31.68
33.93	31.68
19.25	31.67
29.78	31.66
31.20	31.66
31.49	31.66
19.36	31.66
19.20	31.66
22.55	31.64
16.25	31.64
20.68	31.64
18.25	31.63
19.79	31.63
20.92	31.63
34.86	31.62
21.60	31.61
27.15	31.60
21.48	31.59
29.39	31.58
23.72	31.58
18.34	31.57
23.07	31.56
28.64	31.56
33.21	31.55
21.47	31.55
20.20	31.55
18.13	31.55
32.63	31.54
31.69	31.54
19.93	31.54
33.49	31.52
27.25	31.52
29.35	31.51
17.64	31.51
17.46	31.50
26.87	31.49
18.26	31.46
26.12	31.46
19.90	31.46
18.64	31.46
27.61	31.46
16.99	31.46
19.67	31.45
18.17	31.42
27.00	31.41
20.35	31.41
27.62	31.41
16.49	31.41
18.20	31.40
17.56	31.40
17.57	31.40
33.49	31.40
23.73	31.39
23.04	31.39
19.34	31.38
20.03	31.38
23.07	31.37
18.09	31.37
22.33	31.36
25.76	31.36
19.82	31.35
15.91	31.35
23.05	31.34
20.89	31.34
20.84	31.32
17.82	31.32
19.62	31.32
22.64	31.31
31.69	31.30
19.92	31.30
16.97	31.30
20.29	31.30
18.87	31.29
17.97	31.29
20.91	31.29
19.51	31.29
32.39	31.28
28.13	31.27
16.45	31.26
23.45	31.26
22.99	31.26
30.15	31.24
17.48	31.24
18.09	31.23
17.94	31.22
29.32	31.22
17.93	31.20
18.11	31.20
18.80	31.19
31.40	31.19
23.01	31.18
20.89	31.18
19.68	31.18
16.92	31.17
22.37	31.16
