-0.243301	0.018164	0.110120	-0.248931	0.060374	-0.321170	0.046008	-0.230929	0.014100	-0.059785	-0.256916	0.142374	-0.370952	0.218308	-0.367715	0.044049	-0.078567	-0.160130	0.289100	-0.499482	0.374655	-0.679573	0.163165	-0.368152	0.074714	-0.014820	-0.335260	0.087243	-0.813206	0.381024	-0.634024	0.176202	-0.176383	-0.197239	0.153543	-0.857212	0.244946	-0.623197	0.243865	-0.360128	-0.038446	-0.070733	-0.253268	0.094552	-0.607480	0.279047	-0.474758	0.143923	-0.184987	0.023327	-0.110342	-0.077262	-0.044678	-0.148639	0.226663	-0.298785	0.028557	-0.201659	-0.114089	0.017475	-0.079722	0.000339	-0.178657	0.085906
-0.126135	-0.117421	-0.160274	-0.063747	-0.243771	-0.047058	-0.312483	-0.010222	-0.214806	-0.002365	-0.240248	-0.073846	-0.088518	-0.243929	-0.007758	-0.355188	-0.077289	-0.214942	0.094038	-0.245110	-0.047737	-0.130962	-0.188030	-0.045754	-0.172536	-0.083456	-0.242570	0.009092	-0.248959	-0.025128	-0.189091	-0.181857	-0.182123	-0.250760	-0.134568	-0.535923	-0.064951	-0.261119	-0.014147	-0.250222	-0.046933	-0.320210	-0.205311	-0.207299	-0.381840	-0.084089	-0.319054	-0.074623	-0.354827	0.131062	-0.429363	-0.149272	-0.183151	-0.255846	-0.051627	-0.281306	0.035342	-0.460063	0.135668	-0.382412	-0.061380	-0.152035	-0.218201	-0.089994
-0.157394	-0.131288	-0.303961	-0.086480	-0.219847	-0.124173	-0.121793	-0.116934	-0.152026	-0.272811	-0.182643	-0.263069	-0.166148	-0.155561	-0.214396	-0.076489	-0.208047	-0.140897	-0.307150	-0.246031	-0.152459	-0.275366	-0.062422	-0.176252	-0.125319	-0.191705	-0.209532	-0.146458	-0.225641	-0.085945	-0.305581	-0.040813	-0.195852	0.054004	-0.226307	0.122013	-0.136687	-0.250885	0.022264	-0.204072	-0.035970	-0.258329	0.250554	-0.267929	0.016576	-0.024355	-0.197028	0.024245	-0.202314	0.021989	-0.334055	0.194694	-0.159581	-0.148435	-0.055718	-0.173298	-0.027670	-0.239121	0.042808	-0.234940	-0.066414	-0.113474	-0.131765	-0.024393
-0.103197	-0.162938	-0.137893	-0.134256	-0.144112	-0.134174	-0.094398	-0.143949	-0.062748	-0.245907	-0.154874	-0.284907	-0.155732	-0.269335	-0.101681	-0.097989	-0.228017	-0.035621	-0.432049	-0.091078	-0.374125	-0.104399	-0.285745	-0.040023	-0.044026	-0.233356	-0.131671	-0.346770	-0.065219	-0.431034	-0.047233	-0.228913	-0.183892	0.133488	-0.286962	0.354665	-0.359523	-0.076295	-0.235428	-0.067703	-0.012074	-0.201682	0.291972	-0.261803	0.054248	-0.097499	-0.121561	-0.042548	-0.144480	-0.045565	-0.123384	0.067785	-0.145070	-0.136798	-0.034541	-0.158372	-0.035486	-0.074388	-0.173994	-0.019772	-0.117552	0.005657	-0.182794	-0.008695
-0.087138	-0.130644	-0.018452	-0.069319	-0.246661	0.079583	-0.428960	0.146951	0.043370	-0.282761	0.091668	-0.551180	0.067469	-0.549862	0.245649	-0.462129	-0.240964	0.107799	-0.651746	0.232588	-0.696533	0.189669	-0.626414	0.183103	0.051846	-0.280619	0.137669	-0.585886	0.160765	-0.723855	0.178594	-0.335047	-0.102413	0.124847	-0.339808	0.549575	-0.508196	0.141507	-0.450033	0.086019	-0.053140	-0.108790	0.223442	-0.261920	0.089794	-0.220380	0.050057	-0.204105	0.037545	-0.213063	0.080744	-0.096854	-0.043221	-0.118880	-0.072930	-0.023832	-0.186419	0.151024	-0.406721	0.251010	-0.250779	0.078790	-0.086711	-0.094495
-0.151747	-0.151497	-0.299057	0.039524	-0.324507	-0.017735	-0.259727	-0.098111	-0.154634	-0.138194	0.023762	-0.267004	0.099718	-0.254333	-0.016245	-0.213774	-0.163145	-0.046087	-0.127585	0.062054	-0.176258	0.008426	-0.080617	-0.182656	-0.146401	-0.103972	-0.093714	-0.081326	-0.094534	0.002101	-0.192350	-0.037987	-0.084569	-0.056273	-0.010383	-0.262805	0.054323	-0.264935	0.054015	-0.348903	-0.183973	-0.042244	-0.261540	0.020216	-0.406123	-0.037661	-0.389972	-0.077083	-0.156889	-0.187601	-0.105194	-0.354397	-0.026864	-0.435355	0.008248	-0.372246	-0.171372	-0.176258	-0.126869	-0.218631	-0.338399	-0.113954	-0.420620	-0.089133
-0.229810	-0.122339	-0.164381	0.003851	-0.215078	-0.037044	-0.230287	-0.084610	-0.162176	-0.113867	-0.062943	-0.209714	0.000866	-0.154521	-0.034916	-0.185830	-0.198037	-0.144093	-0.080141	-0.012698	-0.140793	0.061817	-0.205969	-0.037274	-0.257829	-0.140595	-0.144664	-0.140161	-0.081345	-0.156729	0.133322	-0.289702	-0.127583	-0.500110	-0.052426	-0.459174	-0.085118	0.088508	-0.296893	0.111529	-0.357186	-0.009596	-0.703152	0.102428	-0.262601	-0.200057	0.091918	-0.373411	-0.080116	-0.463852	0.138929	-0.548712	0.116590	-0.147197	-0.162337	0.055232	-0.337117	0.020085	-0.505959	0.074699	-0.423086	0.034435	-0.105834	-0.199408
-0.005404	-0.185370	-0.071318	-0.147748	-0.114064	-0.142432	-0.110969	-0.180808	-0.186994	-0.039650	-0.186392	-0.194396	-0.128520	-0.222772	-0.180824	-0.120247	0.032395	-0.219617	-0.195040	-0.114323	-0.337446	-0.198389	-0.289776	-0.204252	-0.208631	0.017987	-0.148492	-0.245292	-0.156895	-0.389498	-0.155093	-0.191775	0.006213	-0.087439	-0.113613	0.254175	-0.340269	-0.196929	-0.354157	-0.126151	-0.124305	-0.016493	0.134074	-0.234022	0.144916	-0.288233	-0.009679	-0.189561	-0.049733	-0.141320	-0.100502	0.103129	-0.245455	0.039313	-0.309063	-0.053699	-0.129722	-0.055829	-0.125534	-0.142799	-0.002950	-0.218740	-0.019177	-0.193112
-0.185194	-0.182621	-0.131896	-0.156119	-0.153697	-0.176359	-0.121754	-0.148210	-0.250509	-0.063377	-0.258212	-0.056422	-0.201022	-0.072843	-0.198145	-0.127151	-0.124207	-0.266031	0.020958	-0.256995	-0.040423	-0.159822	-0.066450	-0.143415	-0.231559	-0.167979	-0.195641	-0.134209	-0.138811	-0.080195	-0.035028	-0.099146	-0.256915	-0.386574	-0.167653	-0.498414	-0.128533	-0.029833	-0.162957	-0.054551	-0.144286	-0.215486	-0.411365	-0.148522	-0.248697	-0.218701	0.034280	-0.227465	-0.228183	-0.089659	-0.172293	-0.279460	-0.178007	0.038036	-0.275367	-0.012169	-0.159662	-0.203624	-0.127073	-0.157180	-0.059636	-0.238058	0.045442	-0.254232
-0.181843	-0.119564	-0.293440	-0.082139	-0.224277	-0.126280	-0.175304	-0.087043	-0.158190	-0.226614	-0.200932	-0.220672	-0.153889	-0.202408	-0.159861	-0.188447	-0.174064	-0.148824	-0.188388	-0.226987	-0.108548	-0.267028	-0.117424	-0.142445	-0.123252	-0.177465	-0.202660	-0.040195	-0.276414	-0.011434	-0.297437	-0.119852	-0.194720	0.018779	-0.157301	0.010680	-0.050768	-0.318838	0.023626	-0.217043	-0.095320	-0.203608	0.156059	-0.198429	-0.053097	-0.044040	-0.152778	-0.052464	-0.146007	-0.075267	-0.322750	0.089457	-0.176729	-0.081307	-0.166409	-0.116899	-0.106562	-0.250858	-0.004078	-0.297259	-0.036016	-0.182712	-0.091519	-0.164024
