Pred	Exac
39.61	966.03
38.12	964.64
38.81	964.64
34.22	964.08
34.18	968.38
36.13	968.54
32.72	965.30
36.27	969.98
34.04	968.31
32.91	966.25
34.19	965.48
33.00	961.47
34.01	962.73
35.73	963.20
37.24	971.66
40.44	971.93
39.17	971.72
38.93	969.58
38.59	971.74
37.99	970.32
39.83	970.17
39.83	970.76
42.82	970.60
36.09	963.21
34.23	958.91
43.55	973.72
40.54	969.57
44.73	971.78
46.10	971.81
43.07	971.29
38.78	965.66
45.33	972.50
50.03	974.68
47.97	972.97
48.60	972.84
56.02	978.05
53.31	977.46
52.35	976.70
50.94	976.76
49.41	972.99
47.71	974.61
41.76	972.37
40.91	969.35
39.74	974.56
40.45	971.11
47.21	976.76
47.21	977.68
48.62	980.77
47.03	977.69
51.12	979.89
45.37	973.14
44.39	974.88
38.84	969.57
39.44	969.34
39.78	965.23
44.29	972.04
45.07	974.87
43.91	975.93
48.27	978.39
42.08	973.60
38.71	970.69
39.94	975.45
39.94	974.53
38.92	971.49
41.57	972.98
38.82	976.29
38.99	974.23
40.59	973.97
38.55	973.94
37.75	973.05
37.97	971.63
37.97	970.87
38.33	971.76
42.10	975.74
40.56	970.27
38.72	968.34
39.91	965.98
41.78	964.09
39.30	964.66
35.60	964.29
33.47	962.87
33.29	964.50
32.11	963.20
31.48	962.53
31.78	962.19
32.61	963.51
36.61	964.86
36.61	964.77
41.56	968.31
39.48	970.48
44.33	971.53
45.24	972.75
48.28	973.93
45.29	971.37
44.04	971.44
46.00	973.69
46.06	976.27
43.85	973.65
39.60	971.88
37.17	968.92
39.08	968.70
36.11	967.27
36.11	963.36
36.54	968.81
34.43	969.15
37.55	970.94
39.22	970.97
36.05	971.97
38.77	970.22
34.79	966.06
34.79	966.11
39.24	974.73
39.41	974.10
44.36	973.69
45.69	977.60
45.69	975.72
45.42	976.75
41.64	970.69
47.55	976.66
44.17	973.24
44.82	974.31
44.82	974.44
39.02	968.21
40.94	964.86
37.38	965.11
37.88	966.73
36.28	967.75
33.85	967.64
32.94	968.49
36.02	968.62
36.02	968.68
32.42	968.68
35.68	967.16
35.37	964.61
38.86	966.33
39.65	962.73
38.98	965.48
38.98	963.89
34.87	963.90
32.59	962.26
36.97	963.97
38.58	962.95
39.16	962.09
41.56	962.16
38.08	965.08
38.93	965.25
35.10	963.75
28.29	959.88
26.84	959.58
28.34	965.03
30.43	965.18
32.27	964.08
35.94	966.87
31.57	965.62
32.21	964.79
30.44	964.33
31.44	959.66
31.44	958.23
32.19	960.73
32.99	960.87
33.52	960.29
37.87	963.08
34.70	964.17
36.07	965.42
35.50	968.56
37.33	970.87
34.27	970.37
32.95	967.82
35.95	968.32
32.37	965.41
33.23	965.52
36.90	965.04
33.19	965.28
32.89	966.59
32.89	968.18
31.41	969.42
32.87	970.35
36.31	976.71
37.22	977.33
35.77	971.02
31.15	968.46
28.84	965.97
29.87	967.79
36.76	978.03
37.17	977.91
39.76	982.16
39.72	979.24
40.06	980.42
40.47	978.84
31.33	970.22
33.81	967.15
31.96	965.97
35.82	969.94
37.99	970.05
35.01	972.21
39.59	970.24
38.03	972.91
38.03	971.57
38.89	975.14
37.05	970.60
35.46	972.78
35.46	972.87
36.04	969.62
35.74	967.95
36.40	967.47
35.89	968.08
39.92	971.13
38.82	972.25
35.38	969.47
40.13	975.16
40.67	975.14
39.23	972.96
41.37	971.48
36.95	972.34
34.29	966.32
34.28	964.87
36.59	968.91
36.49	969.58
36.71	972.47
42.31	980.16
40.25	980.22
40.13	978.77
38.14	976.85
35.25	973.52
35.45	973.52
35.45	974.26
35.45	972.61
39.50	975.55
40.90	978.57
39.05	974.00
40.33	976.23
37.83	980.78
37.44	972.90
38.07	972.05
37.88	971.08
40.74	975.20
40.74	974.38
38.17	975.13
38.92	974.10
40.21	974.14
32.59	967.38
32.59	966.42
31.96	963.45
30.10	961.81
33.18	968.50
32.44	969.63
31.04	967.90
34.45	969.51
34.38	968.70
35.88	970.41
33.19	968.41
34.71	970.78
36.12	975.91
37.46	976.05
35.87	978.67
36.86	977.98
37.07	979.20
40.28	978.98
40.28	978.78
39.46	979.44
37.60	978.92
37.94	975.63
41.30	977.88
40.15	979.85
34.77	969.78
36.35	972.89
38.67	977.08
40.13	978.95
42.24	979.99
42.59	978.40
43.74	984.19
45.56	988.03
45.51	987.37
46.01	986.71
45.95	984.83
40.31	979.55
42.11	981.89
42.03	980.26
42.03	980.74
41.96	983.32
40.00	980.59
35.85	977.33
40.71	977.78
42.81	980.87
42.05	980.82
39.36	978.88
39.36	978.13
38.83	979.51
41.12	981.18
41.81	984.22
42.24	985.94
40.56	982.68
38.44	982.66
37.40	977.29
39.13	978.53
36.59	978.87
36.22	977.63
36.29	977.94
39.57	978.72
38.06	978.20
37.96	976.46
33.33	971.04
34.92	974.41
37.40	976.54
37.10	971.34
37.49	969.44
34.36	968.92
33.55	969.42
35.23	968.17
35.41	964.93
35.50	971.76
38.33	978.08
32.27	973.40
35.10	968.57
35.10	972.92
33.85	971.38
33.93	970.98
37.41	972.21
37.05	971.51
37.53	969.91
39.73	973.30
38.44	971.32
38.44	971.00
38.05	972.56
39.46	974.23
42.02	974.51
38.99	972.29
33.01	967.52
40.49	974.76
37.93	975.56
41.37	975.98
40.61	977.18
41.35	979.77
41.31	978.00
38.44	973.68
40.58	973.82
37.59	974.85
39.42	975.27
40.65	976.03
38.89	974.02
37.57	975.47
38.11	976.74
38.66	974.32
41.27	979.54
42.22	979.39
38.89	976.77
40.60	977.74
41.03	978.32
38.45	979.63
38.51	974.95
35.84	973.08
36.74	973.56
35.83	973.54
34.56	972.89
34.56	972.15
36.09	973.44
37.53	972.54
37.53	971.63
33.27	967.28
36.44	970.00
36.64	971.13
34.73	971.35
36.39	972.46
36.39	970.71
35.84	969.59
37.38	975.85
37.39	978.98
38.95	979.33
37.85	977.55
39.75	976.00
37.21	972.87
41.49	979.33
38.21	973.57
39.63	973.57
39.63	976.64
39.87	978.09
40.60	980.44
41.59	980.44
39.43	980.57
39.24	979.14
40.81	979.67
41.10	980.75
39.06	973.54
34.62	969.95
27.90	962.70
31.10	962.76
31.59	960.71
37.84	961.64
32.41	964.22
34.53	967.17
37.40	970.89
39.58	972.46
39.94	970.99
37.27	968.24
37.27	967.51
37.27	967.12
34.22	967.30
35.19	969.67
38.23	969.39
39.47	976.82
41.63	978.72
42.64	980.59
40.19	973.10
39.86	977.43
38.28	975.88
40.22	978.18
42.20	979.88
44.79	986.36
42.60	984.67
42.05	981.26
39.36	977.39
40.86	980.81
38.27	976.88
47.53	991.11
40.34	980.24
41.60	983.33
43.00	983.32
43.35	986.83
43.76	986.05
42.96	984.50
37.31	979.05
39.16	980.98
41.45	984.46
44.00	983.55
44.00	985.98
40.63	983.17
40.63	980.16
38.92	982.55
42.69	981.98
39.57	978.29
45.23	985.56
42.80	982.65
37.63	977.87
38.23	973.17
37.41	971.30
41.99	974.41
40.06	974.93
43.49	978.82
42.60	978.68
44.95	981.69
44.95	983.90
43.98	981.74
44.46	982.72
45.99	981.96
45.51	983.53
44.77	978.27
44.48	979.92
48.32	987.91
46.85	986.30
39.45	975.78
41.05	980.37
41.05	977.26
40.48	978.13
42.33	979.67
45.39	981.28
43.87	983.21
45.44	981.67
44.31	982.58
42.99	980.28
41.23	981.76
40.23	981.24
39.03	977.13
38.08	978.97
41.66	979.52
41.77	980.63
44.68	987.60
45.71	989.81
40.86	981.20
37.74	978.66
38.11	979.88
35.25	974.70
35.25	975.45
33.95	968.23
33.94	970.29
34.37	968.23
34.37	966.62
34.37	967.09
36.50	967.41
40.09	975.69
36.54	973.94
40.38	977.91
39.43	976.81
36.26	976.49
37.52	974.81
32.43	967.59
28.95	961.66
34.25	964.87
34.25	966.72
37.45	975.57
35.23	973.36
35.38	968.00
32.61	969.55
36.26	975.07
37.77	976.40
37.70	977.32
36.28	974.58
40.74	978.23
43.79	978.68
38.06	971.14
39.54	971.34
39.60	972.98
41.70	979.92
42.08	980.84
40.17	974.82
39.40	975.62
39.49	975.17
41.61	977.24
41.61	978.75
41.96	977.25
40.14	980.28
40.14	981.17
38.44	979.74
38.75	978.26
38.37	979.32
36.82	980.22
38.66	980.08
36.56	976.56
35.79	977.06
34.36	976.49
34.93	974.88
36.53	975.11
34.58	973.77
37.79	973.56
33.61	969.39
33.61	969.30
35.18	971.34
33.20	967.99
33.55	970.34
36.05	972.20
37.41	972.66
37.48	972.28
37.82	974.15
35.35	974.84
35.35	974.72
35.78	977.40
35.78	975.55
