Pred	Exac
124.10	966.03
121.29	964.64
122.95	964.64
122.96	964.08
123.16	968.38
126.92	968.54
121.31	965.30
126.10	969.98
127.66	968.31
121.75	966.25
124.34	965.48
118.89	961.47
121.74	962.73
120.26	963.20
127.61	971.66
125.59	971.93
126.00	971.72
126.63	969.58
127.51	971.74
128.19	970.32
129.88	970.17
129.88	970.76
129.24	970.60
125.50	963.21
123.46	958.91
130.68	973.72
128.40	969.57
129.20	971.78
129.76	971.81
129.27	971.29
127.78	965.66
129.71	972.50
134.28	974.68
130.58	972.97
131.03	972.84
139.55	978.05
137.62	977.46
137.76	976.70
135.28	976.76
135.00	972.99
134.55	974.61
128.66	972.37
125.89	969.35
124.15	974.56
128.15	971.11
132.76	976.76
132.76	977.68
134.52	980.77
132.38	977.69
136.43	979.89
127.78	973.14
129.90	974.88
121.90	969.57
124.15	969.34
125.95	965.23
129.72	972.04
128.56	974.87
131.01	975.93
132.30	978.39
128.62	973.60
122.77	970.69
130.48	975.45
130.48	974.53
126.21	971.49
130.06	972.98
129.53	976.29
125.81	974.23
126.51	973.97
125.94	973.94
126.30	973.05
127.76	971.63
127.76	970.87
125.88	971.76
129.21	975.74
125.42	970.27
121.53	968.34
119.85	965.98
120.62	964.09
120.84	964.66
118.91	964.29
115.88	962.87
118.01	964.50
117.72	963.20
115.95	962.53
115.36	962.19
116.96	963.51
119.23	964.86
119.23	964.77
120.39	968.31
123.21	970.48
125.79	971.53
128.86	972.75
132.13	973.93
130.44	971.37
130.07	971.44
131.46	973.69
133.03	976.27
131.72	973.65
128.19	971.88
124.42	968.92
125.89	968.70
125.30	967.27
125.30	963.36
125.05	968.81
124.35	969.15
125.54	970.94
126.51	970.97
122.52	971.97
127.08	970.22
123.66	966.06
123.66	966.11
129.79	974.73
129.99	974.10
133.53	973.69
130.82	977.60
130.82	975.72
132.17	976.75
128.43	970.69
134.85	976.66
127.69	973.24
128.08	974.31
128.08	974.44
124.48	968.21
125.52	964.86
123.60	965.11
127.04	966.73
123.59	967.75
120.56	967.64
121.64	968.49
120.12	968.62
120.12	968.68
116.23	968.68
118.60	967.16
120.55	964.61
122.94	966.33
120.87	962.73
123.58	965.48
123.58	963.89
120.88	963.90
120.04	962.26
121.51	963.97
120.41	962.95
119.53	962.09
119.41	962.16
125.05	965.08
122.02	965.25
121.28	963.75
118.10	959.88
113.31	959.58
118.90	965.03
119.41	965.18
114.92	964.08
115.55	966.87
119.03	965.62
115.96	964.79
114.31	964.33
111.95	959.66
111.95	958.23
114.76	960.73
110.90	960.87
114.44	960.29
117.32	963.08
117.60	964.17
119.52	965.42
120.31	968.56
120.76	970.87
124.52	970.37
119.93	967.82
122.13	968.32
118.64	965.41
117.17	965.52
122.78	965.04
114.56	965.28
117.06	966.59
117.06	968.18
113.13	969.42
114.37	970.35
120.83	976.71
122.71	977.33
120.17	971.02
116.67	968.46
113.31	965.97
116.00	967.79
122.47	978.03
120.58	977.91
126.40	982.16
121.56	979.24
124.51	980.42
124.52	978.84
117.48	970.22
112.83	967.15
113.89	965.97
118.80	969.94
119.50	970.05
114.75	972.21
122.84	970.24
121.27	972.91
122.98	971.57
120.52	975.14
118.12	970.60
119.72	972.78
119.72	972.87
119.62	969.62
116.26	967.95
120.70	967.47
122.35	968.08
123.99	971.13
123.51	972.25
119.84	969.47
125.62	975.16
126.11	975.14
126.39	972.96
122.71	971.48
122.50	972.34
118.33	966.32
121.67	964.87
122.65	968.91
118.81	969.58
120.79	972.47
127.27	980.16
122.82	980.22
126.28	978.77
122.53	976.85
116.77	973.52
117.12	973.52
117.12	974.26
117.12	972.61
120.63	975.55
123.07	978.57
117.85	974.00
120.94	976.23
119.74	980.78
120.44	972.90
119.14	972.05
119.81	971.08
121.06	975.20
121.06	974.38
119.41	975.13
121.94	974.10
119.98	974.14
114.11	967.38
114.11	966.42
114.41	963.45
114.39	961.81
114.34	968.50
116.73	969.63
114.46	967.90
117.19	969.51
118.09	968.70
120.29	970.41
120.11	968.41
118.61	970.78
120.50	975.91
119.71	976.05
120.86	978.67
119.91	977.98
122.74	979.20
123.09	978.98
123.09	978.78
124.37	979.44
125.71	978.92
121.51	975.63
125.60	977.88
123.61	979.85
117.80	969.78
119.50	972.89
122.78	977.08
123.36	978.95
124.68	979.99
125.81	978.40
126.58	984.19
128.56	988.03
127.70	987.37
127.83	986.71
125.71	984.83
125.03	979.55
124.41	981.89
123.51	980.26
123.51	980.74
126.67	983.32
124.37	980.59
121.20	977.33
122.71	977.78
123.03	980.87
124.22	980.82
120.62	978.88
120.62	978.13
120.29	979.51
124.02	981.18
124.99	984.22
124.86	985.94
125.22	982.68
122.31	982.66
118.67	977.29
120.27	978.53
120.99	978.87
121.69	977.63
119.43	977.94
122.55	978.72
118.82	978.20
120.17	976.46
114.77	971.04
119.96	974.41
118.11	976.54
117.76	971.34
119.02	969.44
113.39	968.92
113.31	969.42
113.04	968.17
112.55	964.93
117.74	971.76
121.31	978.08
116.70	973.40
118.82	968.57
118.82	972.92
116.53	971.38
117.74	970.98
120.43	972.21
118.57	971.51
119.07	969.91
121.24	973.30
117.63	971.32
117.63	971.00
121.56	972.56
121.84	974.23
123.70	974.51
119.44	972.29
114.27	967.52
121.59	974.76
119.63	975.56
122.68	975.98
123.36	977.18
122.88	979.77
125.29	978.00
121.65	973.68
123.45	973.82
121.10	974.85
121.69	975.27
123.35	976.03
120.07	974.02
122.35	975.47
121.10	976.74
120.93	974.32
125.45	979.54
123.97	979.39
121.06	976.77
121.47	977.74
122.91	978.32
121.02	979.63
121.24	974.95
117.50	973.08
119.88	973.56
116.67	973.54
117.90	972.89
117.90	972.15
120.36	973.44
122.05	972.54
122.05	971.63
114.68	967.28
115.24	970.00
117.33	971.13
117.36	971.35
116.57	972.46
116.57	970.71
116.58	969.59
120.82	975.85
123.28	978.98
123.76	979.33
119.70	977.55
119.02	976.00
119.63	972.87
123.27	979.33
118.80	973.57
120.97	973.57
120.97	976.64
119.87	978.09
122.32	980.44
122.03	980.44
122.01	980.57
120.50	979.14
121.94	979.67
123.91	980.75
119.50	973.54
110.86	969.95
109.08	962.70
110.55	962.76
112.18	960.71
114.24	961.64
111.43	964.22
114.49	967.17
119.13	970.89
121.74	972.46
124.14	970.99
117.37	968.24
117.37	967.51
117.37	967.12
116.63	967.30
119.71	969.67
122.37	969.39
122.04	976.82
123.59	978.72
125.85	980.59
120.93	973.10
121.83	977.43
120.92	975.88
123.99	978.18
125.29	979.88
128.19	986.36
125.22	984.67
123.80	981.26
121.76	977.39
123.39	980.81
121.79	976.88
130.91	991.11
123.39	980.24
126.18	983.33
127.15	983.32
129.01	986.83
129.64	986.05
126.74	984.50
121.44	979.05
124.40	980.98
126.67	984.46
127.95	983.55
127.95	985.98
123.58	983.17
123.58	980.16
125.36	982.55
126.76	981.98
122.86	978.29
