Pred	Exac
53.25	966.03
51.51	964.64
51.26	964.64
52.38	964.08
50.99	968.38
54.13	968.54
50.40	965.30
55.90	969.98
53.48	968.31
52.41	966.25
50.86	965.48
50.29	961.47
52.48	962.73
49.79	963.20
51.66	971.66
51.84	971.93
50.93	971.72
54.81	969.58
53.49	971.74
51.36	970.32
53.68	970.17
53.68	970.76
56.10	970.60
50.75	963.21
51.00	958.91
60.03	973.72
59.07	969.57
60.73	971.78
60.18	971.81
59.73	971.29
55.66	965.66
60.73	972.50
64.85	974.68
63.18	972.97
64.37	972.84
72.44	978.05
69.02	977.46
70.01	976.70
67.67	976.76
63.76	972.99
61.68	974.61
57.94	972.37
56.82	969.35
55.49	974.56
57.51	971.11
63.06	976.76
63.06	977.68
65.76	980.77
62.51	977.69
66.14	979.89
62.55	973.14
62.59	974.88
56.06	969.57
55.14	969.34
53.83	965.23
58.69	972.04
57.85	974.87
60.28	975.93
63.21	978.39
55.72	973.60
53.77	970.69
57.63	975.45
57.63	974.53
54.93	971.49
56.54	972.98
53.55	976.29
53.92	974.23
53.15	973.97
52.56	973.94
53.61	973.05
52.82	971.63
52.82	970.87
55.17	971.76
55.63	975.74
52.68	970.27
50.97	968.34
51.69	965.98
52.63	964.09
49.94	964.66
50.16	964.29
46.81	962.87
48.85	964.50
50.89	963.20
50.77	962.53
51.10	962.19
53.15	963.51
53.72	964.86
53.72	964.77
59.29	968.31
56.74	970.48
58.92	971.53
64.22	972.75
65.67	973.93
65.33	971.37
61.88	971.44
64.30	973.69
65.07	976.27
61.28	973.65
57.60	971.88
54.78	968.92
55.74	968.70
51.00	967.27
51.00	963.36
51.03	968.81
50.55	969.15
55.02	970.94
54.22	970.97
51.92	971.97
53.14	970.22
52.16	966.06
52.16	966.11
54.38	974.73
54.80	974.10
60.33	973.69
60.67	977.60
60.67	975.72
60.42	976.75
57.78	970.69
61.47	976.66
60.98	973.24
61.43	974.31
61.43	974.44
57.27	968.21
56.84	964.86
55.38	965.11
52.57	966.73
53.02	967.75
50.66	967.64
54.70	968.49
56.26	968.62
56.26	968.68
54.06	968.68
52.46	967.16
51.33	964.61
54.02	966.33
53.22	962.73
54.25	965.48
54.25	963.89
53.33	963.90
51.65	962.26
51.43	963.97
54.21	962.95
52.17	962.09
54.56	962.16
56.77	965.08
56.36	965.25
54.95	963.75
46.58	959.88
45.95	959.58
49.61	965.03
50.13	965.18
47.63	964.08
50.31	966.87
50.52	965.62
44.35	964.79
42.92	964.33
41.95	959.66
41.95	958.23
43.01	960.73
41.79	960.87
44.42	960.29
46.81	963.08
44.21	964.17
46.83	965.42
48.34	968.56
47.79	970.87
49.48	970.37
48.71	967.82
47.90	968.32
45.02	965.41
44.29	965.52
50.62	965.04
45.77	965.28
46.52	966.59
46.52	968.18
46.80	969.42
48.44	970.35
51.24	976.71
53.19	977.33
49.93	971.02
47.82	968.46
45.13	965.97
45.69	967.79
54.64	978.03
54.56	977.91
54.45	982.16
53.07	979.24
54.61	980.42
54.54	978.84
48.55	970.22
49.73	967.15
47.42	965.97
49.71	969.94
51.47	970.05
50.75	972.21
56.39	970.24
56.34	972.91
56.47	971.57
55.10	975.14
53.52	970.60
51.69	972.78
51.69	972.87
52.63	969.62
53.91	967.95
56.72	967.47
57.11	968.08
61.16	971.13
57.26	972.25
52.68	969.47
58.03	975.16
57.30	975.14
55.93	972.96
54.67	971.48
55.08	972.34
51.38	966.32
51.74	964.87
53.34	968.91
53.38	969.58
52.09	972.47
57.75	980.16
55.75	980.22
55.97	978.77
51.29	976.85
51.38	973.52
51.23	973.52
51.23	974.26
51.23	972.61
51.93	975.55
53.52	978.57
52.49	974.00
53.70	976.23
51.63	980.78
51.65	972.90
51.97	972.05
52.94	971.08
51.88	975.20
51.88	974.38
49.50	975.13
54.06	974.10
53.30	974.14
49.90	967.38
49.90	966.42
50.73	963.45
48.35	961.81
48.25	968.50
50.34	969.63
47.20	967.90
51.14	969.51
49.33	968.70
51.82	970.41
50.07	968.41
50.60	970.78
52.74	975.91
53.22	976.05
50.64	978.67
52.41	977.98
51.99	979.20
55.45	978.98
55.45	978.78
57.60	979.44
55.75	978.92
53.57	975.63
56.27	977.88
56.10	979.85
52.62	969.78
54.27	972.89
54.69	977.08
57.18	978.95
56.80	979.99
58.45	978.40
59.13	984.19
60.36	988.03
60.32	987.37
61.53	986.71
58.53	984.83
53.20	979.55
55.22	981.89
55.48	980.26
55.48	980.74
57.01	983.32
54.94	980.59
52.92	977.33
56.61	977.78
55.74	980.87
56.04	980.82
53.16	978.88
