Pred	Exac
123.40	966.03
121.56	964.64
122.41	964.64
121.57	964.08
121.63	968.38
124.82	968.54
118.93	965.30
126.11	969.98
125.14	968.31
120.41	966.25
123.15	965.48
119.59	961.47
120.39	962.73
120.73	963.20
126.43	971.66
126.80	971.93
124.24	971.72
125.67	969.58
126.04	971.74
127.94	970.32
127.43	970.17
127.43	970.76
129.77	970.60
123.46	963.21
121.77	958.91
130.92	973.72
126.62	969.57
128.84	971.78
129.27	971.81
129.46	971.29
124.66	965.66
128.52	972.50
130.95	974.68
128.06	972.97
128.42	972.84
138.05	978.05
135.12	977.46
135.55	976.70
131.31	976.76
130.35	972.99
129.91	974.61
124.06	972.37
123.30	969.35
122.16	974.56
123.92	971.11
131.46	976.76
131.46	977.68
133.53	980.77
130.69	977.69
135.07	979.89
127.74	973.14
128.49	974.88
122.71	969.57
123.29	969.34
122.94	965.23
125.61	972.04
126.64	974.87
129.57	975.93
132.12	978.39
127.44	973.60
123.49	970.69
129.10	975.45
129.10	974.53
124.19	971.49
128.82	972.98
127.06	976.29
126.37	974.23
125.17	973.97
126.14	973.94
124.57	973.05
124.63	971.63
124.63	970.87
125.62	971.76
130.70	975.74
123.44	970.27
121.78	968.34
120.06	965.98
120.27	964.09
120.73	964.66
117.98	964.29
115.30	962.87
116.64	964.50
117.06	963.20
116.44	962.53
116.82	962.19
115.43	963.51
117.85	964.86
117.85	964.77
119.53	968.31
118.68	970.48
122.59	971.53
129.40	972.75
131.72	973.93
129.96	971.37
128.89	971.44
128.26	973.69
130.87	976.27
129.25	973.65
127.36	971.88
124.38	968.92
124.02	968.70
124.00	967.27
124.00	963.36
125.38	968.81
124.25	969.15
120.69	970.94
121.17	970.97
119.88	971.97
123.01	970.22
121.53	966.06
121.53	966.11
124.83	974.73
126.20	974.10
129.43	973.69
129.95	977.60
129.95	975.72
131.17	976.75
124.82	970.69
132.14	976.66
128.76	973.24
126.06	974.31
126.06	974.44
122.86	968.21
124.18	964.86
124.44	965.11
126.09	966.73
123.74	967.75
121.26	967.64
120.50	968.49
120.58	968.62
120.58	968.68
117.96	968.68
117.87	967.16
116.75	964.61
121.17	966.33
118.37	962.73
121.00	965.48
121.00	963.89
119.23	963.90
118.17	962.26
118.49	963.97
119.25	962.95
114.73	962.09
118.30	962.16
120.38	965.08
119.78	965.25
119.47	963.75
113.75	959.88
111.14	959.58
115.64	965.03
115.07	965.18
114.83	964.08
117.34	966.87
115.39	965.62
115.26	964.79
112.74	964.33
108.93	959.66
108.93	958.23
111.51	960.73
109.58	960.87
113.26	960.29
115.94	963.08
114.19	964.17
116.71	965.42
115.57	968.56
117.00	970.87
119.66	970.37
118.58	967.82
119.21	968.32
116.17	965.41
116.69	965.52
117.67	965.04
110.27	965.28
114.29	966.59
114.29	968.18
111.06	969.42
110.53	970.35
116.60	976.71
118.59	977.33
115.05	971.02
114.75	968.46
111.29	965.97
114.08	967.79
118.22	978.03
116.07	977.91
120.89	982.16
118.89	979.24
120.99	980.42
121.87	978.84
113.85	970.22
110.92	967.15
109.82	965.97
114.14	969.94
116.44	970.05
113.53	972.21
120.05	970.24
121.05	972.91
119.98	971.57
118.34	975.14
117.91	970.60
117.22	972.78
117.22	972.87
117.26	969.62
114.28	967.95
119.70	967.47
120.57	968.08
123.43	971.13
121.70	972.25
117.57	969.47
122.73	975.16
123.20	975.14
121.83	972.96
119.41	971.48
118.13	972.34
114.82	966.32
117.76	964.87
119.73	968.91
115.89	969.58
116.64	972.47
123.68	980.16
120.74	980.22
123.22	978.77
117.99	976.85
114.40	973.52
114.55	973.52
114.55	974.26
114.55	972.61
119.73	975.55
121.86	978.57
117.56	974.00
119.09	976.23
117.28	980.78
116.79	972.90
116.02	972.05
117.83	971.08
117.09	975.20
117.09	974.38
117.08	975.13
118.06	974.10
118.68	974.14
111.96	967.38
111.96	966.42
111.21	963.45
111.52	961.81
114.23	968.50
113.61	969.63
111.81	967.90
113.57	969.51
113.96	968.70
116.92	970.41
114.81	968.41
115.24	970.78
117.61	975.91
116.16	976.05
116.95	978.67
114.07	977.98
118.47	979.20
121.34	978.98
121.34	978.78
119.33	979.44
122.31	978.92
118.78	975.63
123.31	977.88
122.36	979.85
114.98	969.78
119.20	972.89
119.59	977.08
120.73	978.95
120.73	979.99
123.22	978.40
123.54	984.19
125.77	988.03
124.48	987.37
125.09	986.71
123.67	984.83
120.56	979.55
121.39	981.89
120.74	980.26
120.74	980.74
123.69	983.32
120.54	980.59
118.39	977.33
120.26	977.78
121.82	980.87
122.19	980.82
119.25	978.88
119.25	978.13
117.73	979.51
120.44	981.18
121.11	984.22
122.35	985.94
121.10	982.68
119.78	982.66
117.00	977.29
118.45	978.53
118.42	978.87
119.12	977.63
118.53	977.94
119.70	978.72
117.44	978.20
118.79	976.46
114.08	971.04
116.89	974.41
115.26	976.54
114.31	971.34
115.29	969.44
111.01	968.92
109.49	969.42
109.61	968.17
109.13	964.93
113.72	971.76
117.34	978.08
112.72	973.40
114.15	968.57
114.15	972.92
111.86	971.38
113.19	970.98
115.99	972.21
114.10	971.51
117.77	969.91
119.93	973.30
117.01	971.32
117.01	971.00
119.54	972.56
120.56	974.23
121.41	974.51
119.02	972.29
111.13	967.52
119.39	974.76
117.40	975.56
119.84	975.98
119.99	977.18
119.23	979.77
119.44	978.00
116.55	973.68
117.63	973.82
114.78	974.85
118.94	975.27
121.18	976.03
117.82	974.02
119.07	975.47
118.34	976.74
118.67	974.32
123.20	979.54
122.06	979.39
119.35	976.77
120.45	977.74
121.56	978.32
119.39	979.63
119.17	974.95
116.40	973.08
117.96	973.56
116.74	973.54
114.81	972.89
114.81	972.15
116.85	973.44
121.10	972.54
121.10	971.63
113.29	967.28
114.47	970.00
118.75	971.13
116.34	971.35
117.37	972.46
117.37	970.71
117.69	969.59
118.85	975.85
121.13	978.98
121.62	979.33
119.06	977.55
117.20	976.00
116.60	972.87
119.82	979.33
117.59	973.57
119.48	973.57
119.48	976.64
118.76	978.09
119.02	980.44
121.47	980.44
121.13	980.57
118.58	979.14
120.50	979.67
120.60	980.75
116.85	973.54
113.57	969.95
108.60	962.70
110.58	962.76
110.85	960.71
112.52	961.64
109.47	964.22
113.41	967.17
116.11	970.89
118.75	972.46
119.05	970.99
113.12	968.24
113.12	967.51
113.12	967.12
112.53	967.30
