Pred	Exac
 8.15	966.03
 9.11	964.64
 5.99	964.64
 5.45	964.08
 6.96	968.38
 9.40	968.54
 6.55	965.30
10.15	969.98
 7.18	968.31
 7.84	966.25
 7.60	965.48
 7.15	961.47
 6.70	962.73
 9.72	963.20
10.40	971.66
13.19	971.93
12.10	971.72
13.43	969.58
 8.06	971.74
 5.30	970.32
 5.41	970.17
 5.41	970.76
10.26	970.60
 8.56	963.21
 7.71	958.91
12.83	973.72
17.57	969.57
16.34	971.78
16.71	971.81
18.45	971.29
15.02	965.66
29.03	972.50
29.48	974.68
27.82	972.97
27.78	972.84
32.65	978.05
29.50	977.46
29.01	976.70
25.04	976.76
19.57	972.99
14.58	974.61
12.46	972.37
14.66	969.35
 9.86	974.56
13.21	971.11
15.07	976.76
15.07	977.68
21.59	980.77
17.51	977.69
19.83	979.89
18.46	973.14
16.44	974.88
11.02	969.57
11.43	969.34
 9.09	965.23
12.76	972.04
 8.41	974.87
10.95	975.93
12.04	978.39
 9.88	973.60
 8.98	970.69
12.47	975.45
12.47	974.53
 9.73	971.49
13.56	972.98
11.97	976.29
12.29	974.23
 9.55	973.97
 8.51	973.94
10.18	973.05
 9.33	971.63
 9.33	970.87
 8.28	971.76
12.79	975.74
 8.36	970.27
 8.12	968.34
10.72	965.98
12.44	964.09
 6.70	964.66
 4.09	964.29
 2.46	962.87
 5.12	964.50
 5.79	963.20
 2.97	962.53
 3.51	962.19
 5.22	963.51
 5.02	964.86
 5.02	964.77
11.30	968.31
12.44	970.48
17.74	971.53
28.61	972.75
29.35	973.93
28.23	971.37
24.96	971.44
28.83	973.69
23.94	976.27
25.02	973.65
16.85	971.88
18.42	968.92
18.97	968.70
15.88	967.27
15.88	963.36
13.78	968.81
10.83	969.15
11.64	970.94
11.22	970.97
 8.92	971.97
12.48	970.22
11.53	966.06
11.53	966.11
12.48	974.73
13.32	974.10
18.39	973.69
18.44	977.60
18.44	975.72
16.43	976.75
12.27	970.69
15.51	976.66
22.15	973.24
19.62	974.31
19.62	974.44
16.48	968.21
11.89	964.86
12.24	965.11
 7.80	966.73
 5.87	967.75
 2.25	967.64
 2.70	968.49
 5.11	968.62
 5.11	968.68
 2.46	968.68
 4.51	967.16
 7.44	964.61
11.95	966.33
 9.59	962.73
12.93	965.48
12.93	963.89
 8.27	963.90
 6.62	962.26
 4.11	963.97
 3.86	962.95
 6.94	962.09
 6.66	962.16
 3.38	965.08
 1.36	965.25
 1.45	963.75
-0.97	959.88
-0.63	959.58
 2.73	965.03
 3.48	965.18
 2.45	964.08
 2.41	966.87
-0.67	965.62
-3.06	964.79
-4.24	964.33
-1.51	959.66
-1.51	958.23
-0.33	960.73
-1.63	960.87
 0.30	960.29
 0.34	963.08
-0.48	964.17
 0.42	965.42
-1.90	968.56
-0.29	970.87
-0.51	970.37
-1.90	967.82
-2.78	968.32
