Pred	Exac
311.96	 0.00
575.01	 1.20
2203.02	 2.00
3170.10	 3.60
2618.95	 6.00
3583.00	 6.40
414.30	 8.40
45.12	 8.40
1540.72	 9.20
1252.78	10.00
779.62	10.80
1989.44	11.20
2121.70	12.00
1114.67	12.40
2722.45	13.20
36.25	13.20
1960.16	14.40
1204.66	14.80
1467.08	15.20
452.00	15.60
33.82	15.60
152.30	15.60
83.85	16.00
1735.10	16.00
1653.13	16.40
29.43	16.40
913.72	16.80
416.98	17.20
1667.35	17.20
234.66	17.20
28.99	17.20
1701.09	17.60
806.27	17.60
1530.27	17.60
125.62	17.60
2541.04	17.60
2527.76	18.00
1511.25	18.40
1476.88	18.40
1122.73	18.80
2390.93	18.80
623.02	18.80
558.71	18.80
1844.80	18.80
798.17	18.80
803.87	18.80
1161.26	19.20
929.77	19.20
2434.22	19.60
707.34	19.60
803.68	19.60
571.30	20.00
3121.86	20.40
38.23	20.40
1370.03	20.40
2197.00	20.40
3051.06	20.40
428.11	20.40
899.31	20.40
31.66	20.40
810.95	20.80
2825.95	20.80
937.44	21.20
2687.23	21.20
2511.50	21.60
1143.21	21.60
3610.33	21.60
2207.64	21.60
1412.76	22.00
3121.82	22.00
832.34	22.00
852.99	22.00
35.98	22.00
46.55	22.00
520.82	22.00
41.72	22.00
1512.51	22.40
981.70	22.40
1568.04	22.40
1055.99	22.40
2539.05	22.40
2639.70	22.40
2296.62	22.40
800.23	22.40
710.79	22.40
2996.72	22.80
1516.10	22.80
433.81	22.80
901.58	23.20
1480.51	23.20
257.38	23.20
1268.82	23.20
2484.93	23.20
2205.99	23.60
1839.12	23.60
1642.21	23.60
30.58	23.60
38.70	23.60
2152.34	23.60
28.12	23.60
2978.89	23.60
1649.09	23.60
646.57	24.00
1469.39	24.00
1033.39	24.00
1160.76	24.00
35.70	24.00
1412.06	24.00
32.36	24.00
2814.55	24.00
884.67	24.00
28.42	24.40
389.28	24.40
903.07	24.40
894.00	24.40
1688.14	24.40
1024.79	24.40
2141.29	24.40
32.35	24.40
1479.66	24.40
1101.35	24.40
29.92	24.40
558.83	24.40
1283.65	24.40
1211.30	24.40
2014.97	24.80
1485.87	24.80
36.62	24.80
506.74	24.80
2399.49	24.80
166.20	24.80
2034.82	24.80
770.48	25.20
418.30	25.20
2420.51	25.20
1006.66	25.20
1492.74	25.20
776.30	25.20
148.83	25.20
1697.93	25.60
2149.40	25.60
3719.83	25.60
1395.73	25.60
1344.78	25.60
570.03	25.60
1274.04	26.00
1209.39	26.00
1835.48	26.00
944.68	26.00
85.38	26.00
1625.81	26.00
242.16	26.40
1514.18	26.40
1749.34	26.40
1844.43	26.40
1453.30	26.40
1853.17	26.40
620.35	26.40
1613.75	26.40
1371.40	26.40
915.06	26.80
42.12	26.80
1877.33	26.80
2136.37	26.80
1404.26	26.80
2040.27	26.80
30.29	26.80
360.19	26.80
1920.05	26.80
3096.53	26.80
775.57	27.20
916.95	27.20
2159.92	27.20
872.39	27.20
2608.06	27.20
24.96	27.20
503.99	27.20
1388.68	27.60
1886.84	27.60
466.25	27.60
2207.79	27.60
2748.75	27.60
1578.56	27.60
272.40	27.60
2694.54	27.60
80.35	27.60
68.28	27.60
213.97	28.00
2387.44	28.00
540.68	28.00
2123.82	28.00
313.54	28.00
1109.37	28.40
664.99	28.40
3089.23	28.40
70.14	28.40
1105.57	28.40
1473.57	28.40
1032.26	28.40
3788.03	28.40
1147.35	28.40
1425.37	28.80
138.10	28.80
311.13	28.80
663.30	28.80
2041.30	28.80
33.02	28.80
1282.69	28.80
28.61	28.80
2686.14	28.80
1535.34	28.80
455.51	28.80
2133.23	29.20
1433.37	29.20
723.92	29.20
1186.80	29.20
681.01	29.20
3703.72	29.20
500.27	29.20
48.97	29.20
1881.94	29.20
1967.41	29.20
427.52	29.20
373.24	29.60
257.06	29.60
73.93	29.60
33.43	29.60
614.42	29.60
1272.77	29.60
1290.75	29.60
1680.07	29.60
2744.44	29.60
1385.41	29.60
58.42	30.00
2484.97	30.00
1534.27	30.00
1323.42	30.00
1552.77	30.00
57.93	30.00
1398.09	30.00
1995.24	30.00
40.60	30.40
884.32	30.40
2808.66	30.40
1216.56	30.40
1184.00	30.40
33.65	30.40
2421.01	30.40
2685.13	30.40
1425.07	30.40
2099.82	30.40
916.27	30.80
702.30	30.80
241.72	30.80
540.16	30.80
3329.09	30.80
567.20	30.80
2876.04	30.80
405.30	30.80
2517.44	30.80
350.80	30.80
3019.31	30.80
1516.69	30.80
1454.02	30.80
427.03	30.80
2397.31	31.20
1406.97	31.20
73.35	31.20
1384.44	31.20
1810.22	31.20
1302.07	31.20
85.58	31.20
999.77	31.20
669.77	31.20
811.75	31.20
2315.67	31.20
1815.18	31.20
1250.35	31.60
2008.32	31.60
889.01	31.60
1530.66	31.60
973.11	31.60
3856.77	31.60
33.06	31.60
1268.77	31.60
824.92	31.60
1471.59	31.60
2133.06	32.00
31.39	32.00
2711.02	32.00
890.64	32.00
33.59	32.00
206.85	32.00
947.54	32.00
1361.33	32.00
3258.75	32.00
191.65	32.00
46.40	32.00
202.89	32.00
1707.21	32.00
1092.75	32.00
357.77	32.00
1364.34	32.00
1051.15	32.00
299.24	32.00
1243.12	32.40
33.50	32.40
1628.77	32.40
1576.89	32.40
326.72	32.40
1406.86	32.40
2757.62	32.40
1085.57	32.40
140.88	32.40
589.56	32.40
