Pred	Exac
5117.81	 0.00
4216.05	 1.20
5072.22	 2.00
11832.30	 3.60
8556.40	 6.00
7094.58	 6.40
7538.60	 8.40
2636.77	 8.40
5787.19	 9.20
11889.98	10.00
4807.94	10.80
8109.24	11.20
7699.35	12.00
8969.66	12.40
10562.98	13.20
3115.27	13.20
5891.93	14.40
2752.39	14.80
9087.68	15.20
6931.66	15.60
7872.48	15.60
4177.29	15.60
3971.25	16.00
5400.11	16.00
8667.86	16.40
2965.37	16.40
5163.24	16.80
5817.07	17.20
7962.00	17.20
6659.59	17.20
3004.65	17.20
8416.66	17.60
9377.52	17.60
11541.21	17.60
6814.97	17.60
5246.56	17.60
3133.07	18.00
8717.75	18.40
7116.96	18.40
10013.57	18.80
9425.40	18.80
4679.88	18.80
9028.87	18.80
8264.62	18.80
5008.08	18.80
3287.31	18.80
7610.75	19.20
8189.19	19.20
9334.29	19.60
5562.08	19.60
5936.88	19.60
6490.04	20.00
11362.08	20.40
2798.11	20.40
7214.05	20.40
3219.51	20.40
6673.21	20.40
3891.39	20.40
5741.46	20.40
1456.15	20.40
5234.31	20.80
6081.10	20.80
4750.98	21.20
13768.75	21.20
10476.68	21.60
6236.97	21.60
11478.17	21.60
4305.87	21.60
6679.07	22.00
10371.76	22.00
2793.54	22.00
2884.09	22.00
5509.89	22.00
7077.08	22.00
8145.15	22.00
4793.67	22.00
10153.84	22.40
7820.38	22.40
2293.59	22.40
5361.16	22.40
4607.56	22.40
6430.33	22.40
13673.28	22.40
6605.73	22.40
4914.57	22.40
6148.44	22.80
3411.04	22.80
5902.81	22.80
6764.96	23.20
2580.36	23.20
2983.42	23.20
11407.12	23.20
4295.13	23.20
6201.14	23.60
4063.98	23.60
8369.68	23.60
2988.97	23.60
2815.72	23.60
5756.61	23.60
2353.37	23.60
6245.71	23.60
5684.30	23.60
8047.43	24.00
6794.15	24.00
2939.83	24.00
11459.70	24.00
4713.39	24.00
4403.11	24.00
3638.54	24.00
4536.30	24.00
6849.38	24.00
2636.65	24.40
11147.57	24.40
3988.92	24.40
1528.53	24.40
5887.99	24.40
8884.82	24.40
11514.81	24.40
7899.93	24.40
7051.12	24.40
3759.30	24.40
3697.81	24.40
1558.83	24.40
9657.25	24.40
8328.42	24.40
4911.03	24.80
9814.72	24.80
2589.68	24.80
3442.49	24.80
4727.97	24.80
8444.29	24.80
2559.68	24.80
4472.60	25.20
6263.45	25.20
9326.11	25.20
4698.35	25.20
7451.77	25.20
5387.55	25.20
3589.70	25.20
6175.81	25.60
7105.11	25.60
10111.01	25.60
4865.29	25.60
14570.74	25.60
1849.98	25.60
3654.48	26.00
7727.12	26.00
5683.35	26.00
7157.17	26.00
10234.47	26.00
2014.64	26.00
4630.39	26.40
4655.77	26.40
3820.15	26.40
4426.14	26.40
6897.40	26.40
7536.25	26.40
8456.05	26.40
7429.57	26.40
3370.54	26.40
4467.98	26.80
6988.19	26.80
4508.56	26.80
6263.62	26.80
4855.33	26.80
6218.48	26.80
3622.54	26.80
4787.11	26.80
3184.11	26.80
10668.47	26.80
9911.94	27.20
9236.47	27.20
6473.57	27.20
9140.37	27.20
4288.77	27.20
2311.36	27.20
5654.16	27.20
9251.93	27.60
4015.06	27.60
5647.68	27.60
6496.74	27.60
5881.42	27.60
5617.55	27.60
5694.14	27.60
10961.35	27.60
2987.32	27.60
6817.90	27.60
5873.89	28.00
8195.19	28.00
3138.88	28.00
4115.21	28.00
4503.25	28.00
5394.38	28.40
8469.32	28.40
10417.04	28.40
8416.71	28.40
8456.68	28.40
3080.45	28.40
5465.96	28.40
4560.25	28.40
5698.48	28.40
4504.77	28.80
2955.83	28.80
5998.19	28.80
5464.54	28.80
5925.21	28.80
3306.10	28.80
6337.17	28.80
4552.27	28.80
6156.23	28.80
4647.07	28.80
5838.71	28.80
9074.93	29.20
5148.18	29.20
12630.17	29.20
6175.28	29.20
4065.78	29.20
8681.86	29.20
3831.21	29.20
8871.79	29.20
7278.96	29.20
5066.18	29.20
6737.26	29.20
9975.99	29.60
8094.10	29.60
4905.12	29.60
4841.61	29.60
3185.83	29.60
5240.81	29.60
3592.37	29.60
3761.82	29.60
5306.60	29.60
5121.06	29.60
6014.69	30.00
4603.78	30.00
7152.99	30.00
5288.88	30.00
6210.93	30.00
4714.87	30.00
1505.27	30.00
8141.44	30.00
7858.80	30.40
6057.77	30.40
6255.76	30.40
9350.69	30.40
7690.53	30.40
4783.77	30.40
1270.99	30.40
6327.31	30.40
4005.56	30.40
5765.60	30.40
5080.50	30.80
7109.18	30.80
3246.58	30.80
4307.89	30.80
9523.47	30.80
9174.04	30.80
2891.88	30.80
4573.56	30.80
7065.75	30.80
6205.67	30.80
8498.47	30.80
5084.32	30.80
7729.04	30.80
10046.65	30.80
5412.25	31.20
6929.79	31.20
10888.95	31.20
2399.74	31.20
5778.79	31.20
11546.56	31.20
5562.60	31.20
5435.04	31.20
4584.48	31.20
5414.20	31.20
4911.66	31.20
5773.84	31.20
10421.52	31.60
9383.91	31.60
3633.48	31.60
5360.03	31.60
11563.19	31.60
3624.69	31.60
2257.87	31.60
6130.50	31.60
4610.93	31.60
6380.17	31.60
2595.40	32.00
6400.31	32.00
3821.31	32.00
4229.91	32.00
5603.82	32.00
3861.68	32.00
6772.61	32.00
10229.29	32.00
5282.48	32.00
7726.60	32.00
6372.29	32.00
6673.96	32.00
7051.00	32.00
4233.53	32.00
3783.44	32.00
7824.50	32.00
7104.89	32.00
3095.93	32.00
8166.20	32.40
7592.19	32.40
7539.64	32.40
8505.45	32.40
6807.15	32.40
9095.53	32.40
6056.83	32.40
3736.46	32.40
7593.10	32.40
7075.99	32.40
5711.54	32.40
6793.77	32.40
5486.75	32.40
5850.89	32.40
8472.49	32.80
7891.80	32.80
11144.08	32.80
6736.98	32.80
7752.89	32.80
2628.39	32.80
5132.04	32.80
5300.19	32.80
8326.64	32.80
3698.40	32.80
6669.47	32.80
3780.84	32.80
8128.05	32.80
6410.72	32.80
5234.57	32.80
7595.97	32.80
3491.08	32.80
9300.67	33.20
8223.35	33.20
4683.33	33.20
9274.79	33.20
4531.56	33.20
9913.87	33.20
2279.45	33.20
4713.82	33.20
5183.01	33.20
5005.05	33.20
4632.37	33.20
2509.10	33.20
6574.98	33.20
4133.17	33.20
4717.79	33.20
11007.23	33.60
4555.99	33.60
6899.42	33.60
6999.89	33.60
7963.07	33.60
7090.10	33.60
6235.46	33.60
2052.75	33.60
7627.55	33.60
8750.69	34.00
7124.85	34.00
10251.43	34.00
14530.17	34.00
2572.01	34.00
3900.69	34.00
4116.07	34.00
9362.77	34.00
10023.17	34.00
4015.73	34.00
3437.50	34.00
4422.92	34.00
4464.47	34.00
7838.54	34.00
2188.66	34.00
4719.27	34.40
4693.20	34.40
11114.14	34.40
5028.55	34.40
