-0.059847	-0.011388	-0.017526	0.005202	-0.023929	-0.051871	-0.088957	-0.077925	-0.117573	-0.017047	-0.025378	-0.033264	-0.060043	-0.095046	-0.123861	-0.114256	-0.139344	-0.068183	-0.072730	-0.051058	-0.037725	-0.004851	-0.090966	-0.161636	-0.104241	-0.080151	-0.101970	-0.125070	-0.093798	-0.091610	-0.122879	-0.124868	-0.030678	-0.056489	-0.115111	-0.194156	-0.167468	-0.139509	-0.134131	-0.047885	0.020122	-0.008854	-0.054852	-0.161316	-0.163144	-0.138309	-0.088393	0.036188	0.017220	-0.014331	-0.086057	-0.138529	-0.085014	-0.104775	-0.027464	0.028759	-0.064248	-0.057581	-0.049912	-0.053966	-0.042397	-0.111599	-0.046891	-0.041693
0.032956	0.104984	-0.035488	-0.039690	-0.034091	-0.038190	0.023026	0.113405	-0.054822	0.131908	0.040906	-0.052820	-0.182250	-0.163244	-0.200869	-0.178375	-0.054695	0.123692	0.055192	-0.076605	-0.189456	-0.360448	-0.393345	-0.269412	-0.049631	0.128937	0.080855	-0.045446	-0.194224	-0.363985	-0.379137	-0.338092	-0.059979	0.096681	0.040870	-0.065374	-0.161754	-0.211705	-0.320846	-0.279509	-0.037591	0.020673	0.125342	0.017771	-0.069616	-0.130491	-0.241003	-0.161362	0.095810	0.062954	0.136984	0.096949	0.050348	-0.020749	-0.006995	-0.068592	-0.030677	0.053261	0.088594	0.029653	0.030202	-0.009606	0.107441	0.081478
-0.060670	-0.126854	-0.186821	-0.212421	-0.173156	-0.115440	-0.125276	-0.059652	-0.118404	-0.161638	-0.165366	-0.196018	-0.123232	-0.072788	-0.054184	-0.023217	-0.098170	-0.120062	-0.142979	-0.160657	-0.094730	-0.018503	-0.048740	-0.070941	-0.062677	-0.033457	-0.068770	-0.113316	-0.037373	-0.009151	-0.030548	-0.066102	-0.002427	-0.025298	-0.025330	-0.115280	-0.052264	-0.029023	-0.015793	0.009821	0.021000	-0.004662	-0.010803	-0.101803	-0.088453	-0.068984	-0.038234	0.022537	0.031789	0.034953	-0.009332	-0.061560	-0.085230	-0.141023	-0.100385	-0.005281	-0.006009	-0.073351	-0.073103	-0.140456	-0.130481	-0.148522	-0.121910	-0.052953
-0.048904	-0.010345	-0.024196	0.083085	0.100282	-0.064998	-0.215012	-0.180737	-0.051564	0.224597	0.249221	0.288107	0.213530	-0.031148	-0.266868	-0.207185	0.149938	0.526705	0.427489	0.427928	0.295980	-0.201136	-0.516184	-0.187036	0.044369	0.398168	0.518865	0.494216	0.048588	-0.322824	-0.530592	-0.334811	-0.263671	0.003617	0.410729	0.229168	-0.219214	-0.324839	-0.696370	-0.539891	-0.295374	-0.010610	0.483479	0.354689	-0.297908	-0.329331	-0.273324	-0.306161	-0.294847	-0.032699	0.186681	0.177186	-0.194068	-0.273523	-0.089856	-0.313832	-0.342779	-0.163124	-0.037342	0.095605	-0.084082	-0.075425	-0.131208	-0.140047
-0.128210	0.017658	0.018465	-0.047472	-0.142981	-0.226618	-0.278278	-0.230291	-0.194004	-0.021140	0.027281	-0.088385	-0.142175	-0.191252	-0.216254	-0.223740	-0.114543	0.057002	0.049125	-0.057017	-0.145396	-0.146538	-0.153574	-0.202425	-0.061312	0.039628	-0.039821	-0.136625	-0.161014	-0.143373	-0.070331	-0.148514	0.026139	-0.027079	-0.099434	-0.165994	-0.111362	-0.068678	-0.043305	-0.020044	0.101576	0.070182	0.069555	-0.057047	-0.094294	-0.061676	-0.042887	0.089080	0.096910	0.110818	0.119344	0.024370	-0.001854	-0.112839	-0.090106	-0.011312	-0.042491	0.060929	0.069129	0.034192	-0.064428	-0.214867	-0.189018	-0.157722
-0.019168	0.034582	-0.012538	-0.089525	-0.153716	-0.162707	-0.116190	-0.033808	-0.044290	0.057596	0.022809	-0.189148	-0.241172	-0.166613	-0.019853	0.023083	-0.086508	-0.024657	-0.061644	-0.190165	-0.241626	-0.161000	0.003071	-0.056437	-0.088324	-0.108209	-0.232324	-0.303866	-0.261525	-0.171190	-0.010180	-0.118762	0.021961	-0.054720	-0.199351	-0.252937	-0.115153	-0.034902	-0.001054	-0.076838	0.082859	0.046679	-0.026753	-0.052782	0.097035	0.091396	0.005670	0.028496	0.045969	-0.017942	-0.008365	0.018653	0.115905	0.017082	-0.006203	-0.031427	-0.012395	-0.001572	0.041814	0.011031	0.007248	-0.161543	-0.115507	-0.091011
-0.314596	0.128407	0.190878	0.130531	0.084800	-0.010790	-0.033632	-0.277426	-0.483949	-0.043507	0.150773	0.185224	0.185810	0.165000	-0.038770	-0.495654	-0.381234	-0.041414	0.092494	0.011052	-0.062293	0.099939	-0.038224	-0.542118	-0.205850	0.046073	0.097573	-0.102272	-0.172500	0.017614	-0.025298	-0.291484	0.123569	0.178042	0.251234	-0.000255	-0.116531	-0.020090	-0.064508	0.076383	0.102572	0.226779	0.219265	0.122252	-0.190941	-0.182560	-0.275301	-0.020119	-0.108575	0.123464	0.112839	-0.014895	-0.207976	-0.353834	-0.423834	-0.318315	-0.222070	0.070455	0.022549	0.008581	-0.204479	-0.259319	-0.248120	-0.290183
-0.170383	-0.147501	-0.113266	-0.052067	-0.022032	-0.031528	-0.130262	-0.170430	-0.176377	-0.095116	-0.057874	-0.040117	-0.042005	-0.039967	-0.101762	-0.137175	-0.150175	-0.068104	-0.027916	-0.020853	-0.043423	0.029899	-0.033658	-0.162882	-0.134565	-0.069765	-0.019304	-0.045407	-0.030966	-0.014120	-0.025321	-0.107657	-0.082815	-0.097362	-0.089710	-0.133886	-0.092745	-0.078038	-0.057662	-0.038540	-0.011942	-0.017619	-0.029720	-0.100967	-0.068355	-0.044377	-0.026479	0.014808	-0.039601	-0.061415	-0.140217	-0.149116	-0.024971	-0.034688	-0.019975	-0.027737	-0.131304	-0.169610	-0.145554	-0.093823	-0.038588	-0.053391	-0.079722	-0.119695
-0.157725	-0.092353	-0.055707	0.004028	-0.013330	-0.129713	-0.196439	-0.185762	-0.155914	-0.037169	-0.012608	-0.023692	-0.078953	-0.161640	-0.134573	-0.136959	-0.122085	-0.007926	0.007547	-0.063256	-0.112505	-0.140087	-0.133143	-0.165639	-0.107775	-0.038229	-0.027919	-0.117089	-0.144096	-0.137115	-0.092161	-0.141395	-0.074977	-0.048266	-0.036888	-0.122901	-0.075567	-0.082812	-0.117120	-0.093378	-0.026888	0.059509	0.124600	0.019787	0.003737	-0.024921	-0.135515	-0.061068	-0.017885	0.092043	0.129548	0.073795	0.074661	-0.086270	-0.138446	-0.179017	-0.177091	-0.066056	0.039101	0.103764	0.048410	-0.111873	-0.185539	-0.221121
0.070325	-0.072636	-0.286598	-0.267736	-0.210973	-0.147932	-0.116317	0.003985	0.073380	0.001313	-0.166600	-0.226009	-0.224113	-0.183559	-0.131086	0.012537	0.054691	0.011579	-0.051632	-0.116433	-0.018760	-0.023914	-0.082229	-0.057146	-0.036071	-0.010899	0.072659	0.074686	0.121000	0.031641	-0.051335	-0.087088	-0.037152	-0.013681	0.054050	-0.017194	0.068677	0.048467	0.080763	0.011857	0.059017	0.015793	0.001001	-0.094489	-0.026725	0.034043	0.176774	0.109619	0.003472	-0.148110	-0.305754	-0.243217	-0.015751	0.033288	0.057627	0.087927	0.027082	-0.276884	-0.411719	-0.364578	-0.153828	-0.058265	-0.088417	-0.038453
