Pred	Exac
198.62	44.74
194.76	44.74
181.64	44.74
184.60	44.74
191.19	44.74
188.12	44.74
197.68	42.53
170.50	42.53
197.41	42.53
175.87	41.78
200.90	41.78
189.19	41.70
199.45	41.70
201.26	41.65
200.94	41.65
181.48	41.65
170.88	41.28
187.94	41.23
197.75	41.23
197.70	41.23
187.44	41.22
180.94	41.21
178.90	41.14
197.70	41.14
198.65	41.04
177.05	41.00
184.73	40.32
158.22	40.22
196.96	40.22
163.61	39.62
160.68	39.61
162.10	39.61
199.76	39.57
163.68	39.57
199.19	39.57
197.62	39.57
191.34	39.57
168.58	39.57
183.85	39.51
178.54	39.49
166.22	39.49
197.28	39.49
198.08	39.48
194.90	39.44
200.80	39.44
201.72	39.44
198.71	39.44
189.98	39.37
195.93	39.32
158.19	39.30
192.65	39.29
193.69	39.25
198.00	39.02
197.15	39.02
181.86	39.01
198.80	38.93
174.63	38.83
158.78	38.79
199.70	38.79
198.77	38.79
175.06	38.79
196.43	38.66
178.20	38.61
200.21	38.61
189.67	38.56
166.06	38.38
181.31	38.37
194.20	38.36
162.52	38.27
187.97	38.27
196.26	38.26
192.62	38.25
185.35	38.25
165.69	38.25
189.53	38.24
188.57	38.19
155.70	38.16
156.68	38.16
198.32	38.13
166.14	38.12
188.83	38.11
200.54	38.10
194.81	38.04
152.59	38.04
199.28	37.96
189.33	37.96
193.65	37.95
183.45	37.94
196.14	37.90
189.13	37.82
172.19	37.81
194.60	37.78
175.25	37.76
189.98	37.71
190.72	37.65
159.44	37.64
192.57	37.64
186.79	37.61
176.90	37.58
151.46	37.55
117.59	37.51
150.37	37.51
197.71	37.48
183.27	37.47
189.37	37.46
197.72	37.39
196.93	37.36
166.16	37.36
195.08	37.29
191.79	37.29
187.68	37.28
191.72	37.27
192.25	37.27
177.05	37.26
196.47	37.26
156.71	37.25
173.47	37.22
162.72	37.21
127.02	37.15
186.08	37.07
196.47	37.06
197.21	36.98
185.49	36.97
195.15	36.95
148.77	36.82
161.59	36.81
140.13	36.79
174.65	36.71
154.48	36.71
160.84	36.69
127.62	36.68
109.72	36.68
169.75	36.65
194.72	36.59
186.64	36.48
194.77	36.48
194.56	36.42
160.17	36.42
174.97	36.32
178.20	36.32
161.56	36.31
168.67	36.27
198.91	36.25
150.49	36.24
173.12	36.23
182.54	36.19
187.75	36.18
147.54	36.15
161.58	36.08
174.06	36.08
135.09	36.05
193.08	36.03
138.08	36.03
139.14	36.03
186.12	35.95
183.93	35.94
190.13	35.92
188.43	35.92
158.65	35.90
198.54	35.90
175.36	35.90
195.67	35.89
192.06	35.87
170.19	35.86
196.58	35.84
189.94	35.82
195.13	35.82
185.36	35.79
193.22	35.78
186.75	35.76
166.13	35.75
185.72	35.73
187.44	35.70
194.20	35.69
172.84	35.69
192.69	35.68
181.06	35.67
137.46	35.67
163.49	35.63
152.61	35.63
195.05	35.60
166.35	35.59
132.04	35.57
197.92	35.51
186.95	35.45
156.82	35.39
166.31	35.39
190.33	35.37
183.06	35.34
188.30	35.33
172.87	35.31
196.32	35.29
154.70	35.27
159.89	35.23
196.57	35.22
170.12	35.17
143.56	35.15
194.47	35.14
129.86	35.14
151.63	35.12
160.02	35.12
146.14	35.12
155.70	35.11
191.31	35.11
196.43	35.10
192.19	35.10
156.28	35.08
191.67	35.08
125.06	35.07
106.60	35.06
189.35	35.06
160.51	35.04
187.82	35.04
190.44	35.03
159.47	34.98
159.30	34.97
197.72	34.97
191.07	34.95
180.30	34.94
165.62	34.90
134.07	34.90
193.45	34.88
190.76	34.87
55.53	34.83
161.82	34.81
127.55	34.80
174.02	34.80
124.53	34.80
149.79	34.75
194.42	34.75
192.52	34.74
191.35	34.74
169.45	34.71
187.21	34.71
195.20	34.69
159.47	34.67
172.98	34.67
171.47	34.66
164.17	34.65
200.54	34.64
194.96	34.63
172.05	34.62
154.53	34.61
198.01	34.60
141.41	34.59
152.59	34.59
189.00	34.59
139.52	34.59
138.95	34.59
143.04	34.58
190.69	34.56
187.77	34.55
169.63	34.51
191.16	34.47
161.17	34.46
186.96	34.45
110.75	34.45
168.53	34.44
192.10	34.44
187.61	34.44
120.62	34.43
173.48	34.40
189.14	34.40
189.08	34.38
172.69	34.34
144.38	34.33
163.05	34.30
153.80	34.28
189.90	34.28
60.66	34.25
189.07	34.25
193.16	34.21
160.50	34.19
185.42	34.19
161.28	34.17
171.31	34.17
191.56	34.14
181.26	34.14
186.59	34.14
194.51	34.12
187.27	34.12
165.58	34.12
196.34	34.11
113.58	34.10
141.79	34.10
124.90	34.10
125.48	34.08
154.49	34.07
195.38	34.07
182.63	34.06
141.48	34.06
185.58	34.04
192.92	34.03
166.29	34.03
195.87	34.00
185.18	34.00
156.54	33.97
183.20	33.97
171.44	33.97
171.45	33.96
183.26	33.95
158.14	33.94
143.54	33.94
179.41	33.92
156.55	33.88
188.85	33.88
171.64	33.85
181.81	33.84
164.08	33.83
171.58	33.82
178.92	33.82
180.61	33.77
193.16	33.75
192.99	33.74
143.05	33.74
192.39	33.74
155.37	33.72
169.43	33.71
181.43	33.70
176.52	33.70
189.87	33.68
195.73	33.67
147.03	33.66
187.88	33.65
192.65	33.62
185.08	33.61
189.35	33.60
115.08	33.58
141.41	33.56
188.67	33.54
157.23	33.54
160.72	33.49
160.42	33.47
158.59	33.45
185.37	33.45
191.87	33.42
163.02	33.42
119.59	33.42
