 2.33	   6.252168e-02	   6.252168e-02	  -3.053113e-15
 2.34	   6.384110e-02	   6.384110e-02	  -1.873501e-15
 2.35	   6.517420e-02	   6.517420e-02	  -1.151856e-15
 2.36	   6.652085e-02	   6.652085e-02	  -8.326673e-16
 2.37	   6.788094e-02	   6.788094e-02	  -1.609823e-15
 2.38	   6.925434e-02	   6.925434e-02	  -7.355228e-16
 2.39	   7.064093e-02	   7.064093e-02	  -1.332268e-15
 2.40	   7.204058e-02	   7.204058e-02	  -8.049117e-16
 2.41	   7.345316e-02	   7.345316e-02	   1.887379e-15
 2.42	   7.487853e-02	   7.487853e-02	  -1.498801e-15
 2.43	   7.631655e-02	   7.631655e-02	  -1.540434e-15
 2.44	   7.776709e-02	   7.776709e-02	  -9.992007e-16
 2.45	   7.922999e-02	   7.922999e-02	  -1.443290e-15
 2.46	   8.070513e-02	   8.070513e-02	  -1.568190e-15
 2.47	   8.219234e-02	   8.219234e-02	   5.551115e-17
 2.48	   8.369147e-02	   8.369147e-02	   1.498801e-15
 2.49	   8.520237e-02	   8.520237e-02	  -6.106227e-16
 2.50	   8.672489e-02	   8.672489e-02	   1.387779e-16
 2.51	   8.825887e-02	   8.825887e-02	  -7.077672e-16
 2.52	   8.980414e-02	   8.980414e-02	   4.163336e-16
 2.53	   9.136054e-02	   9.136054e-02	   1.110223e-16
 2.54	   9.292791e-02	   9.292791e-02	  -7.216450e-16
 2.55	   9.450608e-02	   9.450608e-02	   3.330669e-16
 2.56	   9.609488e-02	   9.609488e-02	  -8.604228e-16
 2.57	   9.769413e-02	   9.769413e-02	  -1.901257e-15
 2.58	   9.930368e-02	   9.930368e-02	  -6.938894e-17
 2.59	   1.009233e-01	   1.009233e-01	  -1.151856e-15
 2.60	   1.025529e-01	   1.025529e-01	  -9.714451e-17
 2.61	   1.041922e-01	   1.041922e-01	   5.134781e-16
 2.62	   1.058412e-01	   1.058412e-01	   5.689893e-16
 2.63	   1.074995e-01	   1.074995e-01	  -1.387779e-15
 2.64	   1.091670e-01	   1.091670e-01	   5.134781e-16
 2.65	   1.108435e-01	   1.108435e-01	   1.804112e-15
 2.66	   1.125289e-01	   1.125289e-01	  -9.992007e-16
 2.67	   1.142229e-01	   1.142229e-01	  -1.304512e-15
 2.68	   1.159254e-01	   1.159254e-01	  -3.469447e-16
 2.69	   1.176361e-01	   1.176361e-01	   3.747003e-16
 2.70	   1.193550e-01	   1.193550e-01	  -1.068590e-15
 2.71	   1.210817e-01	   1.210817e-01	   1.498801e-15
 2.72	   1.228161e-01	   1.228161e-01	  -1.054712e-15
 2.73	   1.245580e-01	   1.245580e-01	  -1.942890e-15
 2.74	   1.263072e-01	   1.263072e-01	  -8.326673e-17
 2.75	   1.280635e-01	   1.280635e-01	  -2.775558e-16
 2.76	   1.298268e-01	   1.298268e-01	  -8.881784e-16
 2.77	   1.315967e-01	   1.315967e-01	  -9.992007e-16
 2.78	   1.333732e-01	   1.333732e-01	  -1.387779e-16
 2.79	   1.351559e-01	   1.351559e-01	  -8.326673e-17
 2.80	   1.369448e-01	   1.369448e-01	  -1.942890e-16
 2.81	   1.387397e-01	   1.387397e-01	   7.771561e-16
 2.82	   1.405402e-01	   1.405402e-01	   1.165734e-15
 2.83	   1.423462e-01	   1.423462e-01	  -2.359224e-15
 2.84	   1.441576e-01	   1.441576e-01	   5.551115e-16
 2.85	   1.459741e-01	   1.459741e-01	   1.582068e-15
 2.86	   1.477955e-01	   1.477955e-01	  -2.053913e-15
 2.87	   1.496216e-01	   1.496216e-01	   2.414735e-15
 2.88	   1.514522e-01	   1.514522e-01	  -1.554312e-15
 2.89	   1.532871e-01	   1.532871e-01	  -1.082467e-15
 2.90	   1.551261e-01	   1.551261e-01	  -3.608225e-16
 2.91	   1.569690e-01	   1.569690e-01	   5.828671e-16
 2.92	   1.588157e-01	   1.588157e-01	   8.326673e-17
 2.93	   1.606658e-01	   1.606658e-01	  -6.661338e-16
 2.94	   1.625193e-01	   1.625193e-01	  -8.326673e-16
 2.95	   1.643758e-01	   1.643758e-01	  -8.604228e-16
 2.96	   1.662352e-01	   1.662352e-01	   1.360023e-15
 2.97	   1.680974e-01	   1.680974e-01	  -1.193490e-15
 2.98	   1.699620e-01	   1.699620e-01	   5.551115e-17
 2.99	   1.718289e-01	   1.718289e-01	   4.718448e-16
 3.00	   1.736980e-01	   1.736980e-01	  -5.273559e-16
 3.01	   1.755689e-01	   1.755689e-01	   5.551115e-17
 3.02	   1.774416e-01	   1.774416e-01	  -4.718448e-16
 3.03	   1.793157e-01	   1.793157e-01	  -8.326673e-16
 3.04	   1.811912e-01	   1.811912e-01	  -2.220446e-16
 3.05	   1.830678e-01	   1.830678e-01	  -2.498002e-16
 3.06	   1.849453e-01	   1.849453e-01	   6.383782e-16
 3.07	   1.868235e-01	   1.868235e-01	  -2.498002e-16
 3.08	   1.887023e-01	   1.887023e-01	   7.216450e-16
 3.09	   1.905814e-01	   1.905814e-01	  -7.771561e-16
 3.10	   1.924606e-01	   1.924606e-01	  -1.137979e-15
 3.11	   1.943398e-01	   1.943398e-01	  -1.054712e-15
 3.12	   1.962188e-01	   1.962188e-01	  -1.110223e-16
 3.13	   1.980973e-01	   1.980973e-01	  -4.440892e-16
 3.14	   1.999753e-01	   1.999753e-01	  -5.551115e-17
 3.15	   2.018524e-01	   2.018524e-01	   5.551115e-16
 3.16	   2.037286e-01	   2.037286e-01	  -7.494005e-16
 3.17	   2.056035e-01	   2.056035e-01	  -3.053113e-16
 3.18	   2.074772e-01	   2.074772e-01	   3.053113e-16
 3.19	   2.093493e-01	   2.093493e-01	  -1.165734e-15
 3.20	   2.112197e-01	   2.112197e-01	  -2.775558e-16
 3.21	   2.130882e-01	   2.130882e-01	   1.942890e-16
 3.22	   2.149546e-01	   2.149546e-01	  -2.109424e-15
