 1.35	  -4.936743e+01	   1.214975e-01
 1.36	  -4.933651e+01	   1.258646e-01
 1.37	  -4.930449e+01	   1.303315e-01
 1.38	  -4.927134e+01	   1.348992e-01
 1.39	  -4.923703e+01	   1.395692e-01
 1.40	  -4.920155e+01	   1.443426e-01
 1.41	  -4.916485e+01	   1.492209e-01
 1.42	  -4.912693e+01	   1.542054e-01
 1.43	  -4.908774e+01	   1.592974e-01
 1.44	  -4.904727e+01	   1.644986e-01
 1.45	  -4.900548e+01	   1.698102e-01
 1.46	  -4.896236e+01	   1.752337e-01
 1.47	  -4.891786e+01	   1.807708e-01
 1.48	  -4.887196e+01	   1.864229e-01
 1.49	  -4.882464e+01	   1.921915e-01
 1.50	  -4.877586e+01	   1.980783e-01
 1.51	  -4.872559e+01	   2.040849e-01
 1.52	  -4.867380e+01	   2.102128e-01
 1.53	  -4.862047e+01	   2.164636e-01
 1.54	  -4.856556e+01	   2.228389e-01
 1.55	  -4.850904e+01	   2.293404e-01
 1.56	  -4.845088e+01	   2.359695e-01
 1.57	  -4.839105e+01	   2.427279e-01
 1.58	  -4.832951e+01	   2.496170e-01
 1.59	  -4.826623e+01	   2.566384e-01
 1.60	  -4.820117e+01	   2.637934e-01
 1.61	  -4.813432e+01	   2.710835e-01
 1.62	  -4.806562e+01	   2.785098e-01
 1.63	  -4.799505e+01	   2.860737e-01
 1.64	  -4.792257e+01	   2.937761e-01
 1.65	  -4.784815e+01	   3.016182e-01
 1.66	  -4.777175e+01	   3.096007e-01
 1.67	  -4.769334e+01	   3.177244e-01
 1.68	  -4.761288e+01	   3.259899e-01
 1.69	  -4.753033e+01	   3.343976e-01
 1.70	  -4.744567e+01	   3.429476e-01
 1.71	  -4.735885e+01	   3.516399e-01
 1.72	  -4.726984e+01	   3.604744e-01
 1.73	  -4.717860e+01	   3.694505e-01
 1.74	  -4.708510e+01	   3.785675e-01
 1.75	  -4.698930e+01	   3.878243e-01
 1.76	  -4.689118e+01	   3.972197e-01
 1.77	  -4.679068e+01	   4.067520e-01
 1.78	  -4.668779e+01	   4.164192e-01
 1.79	  -4.658246e+01	   4.262190e-01
 1.80	  -4.647467e+01	   4.361486e-01
 1.81	  -4.636438e+01	   4.462049e-01
 1.82	  -4.625156e+01	   4.563845e-01
 1.83	  -4.613617e+01	   4.666834e-01
 1.84	  -4.601820e+01	   4.770972e-01
 1.85	  -4.589762e+01	   4.876210e-01
 1.86	  -4.577438e+01	   4.982496e-01
 1.87	  -4.564848e+01	   5.089771e-01
 1.88	  -4.551989e+01	   5.197973e-01
 1.89	  -4.538858e+01	   5.307035e-01
 1.90	  -4.525453e+01	   5.416883e-01
 1.91	  -4.511773e+01	   5.527440e-01
 1.92	  -4.497815e+01	   5.638624e-01
 1.93	  -4.483579e+01	   5.750346e-01
 1.94	  -4.469063e+01	   5.862513e-01
 1.95	  -4.454266e+01	   5.975030e-01
 1.96	  -4.439188e+01	   6.087792e-01
 1.97	  -4.423827e+01	   6.200692e-01
 1.98	  -4.408184e+01	   6.313620e-01
 1.99	  -4.392259e+01	   6.426459e-01
 2.00	  -4.376052e+01	   6.539090e-01
 2.01	  -4.359564e+01	   6.651387e-01
 2.02	  -4.342796e+01	   6.763224e-01
 2.03	  -4.325748e+01	   6.874470e-01
 2.04	  -4.308424e+01	   6.984992e-01
 2.05	  -4.290824e+01	   7.094652e-01
 2.06	  -4.272951e+01	   7.203312e-01
 2.07	  -4.254809e+01	   7.310832e-01
 2.08	  -4.236398e+01	   7.417071e-01
 2.09	  -4.217724e+01	   7.521885e-01
 2.10	  -4.198790e+01	   7.625132e-01
 2.11	  -4.179600e+01	   7.726669e-01
 2.12	  -4.160158e+01	   7.826353e-01
 2.13	  -4.140470e+01	   7.924043e-01
 2.14	  -4.120540e+01	   8.019600e-01
 2.15	  -4.100374e+01	   8.112886e-01
 2.16	  -4.079978e+01	   8.203766e-01
 2.17	  -4.059357e+01	   8.292108e-01
 2.18	  -4.038519e+01	   8.377784e-01
 2.19	  -4.017471e+01	   8.460671e-01
 2.20	  -3.996218e+01	   8.540648e-01
 2.21	  -3.974770e+01	   8.617602e-01
 2.22	  -3.953133e+01	   8.691424e-01
 2.23	  -3.931315e+01	   8.762011e-01
 2.24	  -3.909326e+01	   8.829266e-01
 2.25	  -3.887172e+01	   8.893101e-01
 2.26	  -3.864863e+01	   8.953431e-01
 2.27	  -3.842408e+01	   9.010183e-01
 2.28	  -3.819815e+01	   9.063287e-01
 2.29	  -3.797094e+01	   9.112684e-01
 2.30	  -3.774255e+01	   9.158321e-01
 2.31	  -3.751306e+01	   9.200156e-01
 2.32	  -3.728257e+01	   9.238150e-01
 2.33	  -3.705119e+01	   9.272278e-01
 2.34	  -3.681899e+01	   9.302520e-01
 2.35	  -3.658609e+01	   9.328864e-01
 2.36	  -3.635258e+01	   9.351309e-01
 2.37	  -3.611856e+01	   9.369858e-01
 2.38	  -3.588412e+01	   9.384525e-01
 2.39	  -3.564936e+01	   9.395332e-01
 2.40	  -3.541439e+01	   9.402306e-01
 2.41	  -3.517928e+01	   9.405483e-01
 2.42	  -3.494414e+01	   9.404907e-01
 2.43	  -3.470907e+01	   9.400627e-01
 2.44	  -3.447414e+01	   9.392699e-01
 2.45	  -3.423946e+01	   9.381186e-01
 2.46	  -3.400511e+01	   9.366156e-01
 2.47	  -3.377118e+01	   9.347682e-01
 2.48	  -3.353776e+01	   9.325843e-01
 2.49	  -3.330492e+01	   9.300723e-01
 2.50	  -3.307275e+01	   9.272409e-01
 2.51	  -3.284132e+01	   9.240993e-01
 2.52	  -3.261072e+01	   9.206569e-01
 2.53	  -3.238102e+01	   9.169237e-01
 2.54	  -3.215228e+01	   9.129095e-01
 2.55	  -3.192459e+01	   9.086249e-01
 2.56	  -3.169799e+01	   9.040803e-01
 2.57	  -3.147257e+01	   8.992862e-01
 2.58	  -3.124837e+01	   8.942536e-01
 2.59	  -3.102546e+01	   8.889933e-01
 2.60	  -3.080389e+01	   8.835162e-01
 2.61	  -3.058372e+01	   8.778332e-01
 2.62	  -3.036499e+01	   8.719551e-01
 2.63	  -3.014776e+01	   8.658930e-01
 2.64	  -2.993206e+01	   8.596576e-01
 2.65	  -2.971794e+01	   8.532595e-01
 2.66	  -2.950544e+01	   8.467093e-01
 2.67	  -2.929460e+01	   8.400175e-01
 2.68	  -2.908544e+01	   8.331944e-01
 2.69	  -2.887801e+01	   8.262500e-01
 2.70	  -2.867233e+01	   8.191941e-01
 2.71	  -2.846842e+01	   8.120365e-01
 2.72	  -2.826632e+01	   8.047866e-01
 2.73	  -2.806604e+01	   7.974536e-01
 2.74	  -2.786760e+01	   7.900463e-01
 2.75	  -2.767102e+01	   7.825735e-01
 2.76	  -2.747632e+01	   7.750436e-01
 2.77	  -2.728350e+01	   7.674646e-01
 2.78	  -2.709259e+01	   7.598445e-01
 2.79	  -2.690358e+01	   7.521907e-01
 2.80	  -2.671649e+01	   7.445106e-01
 2.81	  -2.653133e+01	   7.368111e-01
 2.82	  -2.634809e+01	   7.290990e-01
 2.83	  -2.616678e+01	   7.213805e-01
 2.84	  -2.598740e+01	   7.136619e-01
 2.85	  -2.580995e+01	   7.059490e-01
 2.86	  -2.563442e+01	   6.982473e-01
 2.87	  -2.546082e+01	   6.905620e-01
 2.88	  -2.528914e+01	   6.828983e-01
 2.89	  -2.511937e+01	   6.752608e-01
 2.90	  -2.495151e+01	   6.676540e-01
 2.91	  -2.478554e+01	   6.600821e-01
 2.92	  -2.462146e+01	   6.525491e-01
 2.93	  -2.445926e+01	   6.450587e-01
 2.94	  -2.429893e+01	   6.376143e-01
 2.95	  -2.414045e+01	   6.302193e-01
 2.96	  -2.398382e+01	   6.228767e-01
 2.97	  -2.382901e+01	   6.155892e-01
 2.98	  -2.367602e+01	   6.083596e-01
 2.99	  -2.352482e+01	   6.011901e-01
 3.00	  -2.337542e+01	   5.940831e-01
 3.01	  -2.322778e+01	   5.870405e-01
 3.02	  -2.308189e+01	   5.800642e-01
 3.03	  -2.293774e+01	   5.731558e-01
 3.04	  -2.279531e+01	   5.663170e-01
 3.05	  -2.265457e+01	   5.595491e-01
 3.06	  -2.251553e+01	   5.528532e-01
 3.07	  -2.237814e+01	   5.462304e-01
 3.08	  -2.224240e+01	   5.396818e-01
 3.09	  -2.210829e+01	   5.332080e-01
 3.10	  -2.197579e+01	   5.268098e-01
 3.11	  -2.184488e+01	   5.204877e-01
 3.12	  -2.171554e+01	   5.142422e-01
 3.13	  -2.158776e+01	   5.080738e-01
 3.14	  -2.146150e+01	   5.019825e-01
 3.15	  -2.133676e+01	   4.959686e-01
 3.16	  -2.121351e+01	   4.900322e-01
 3.17	  -2.109174e+01	   4.841733e-01
 3.18	  -2.097142e+01	   4.783917e-01
 3.19	  -2.085253e+01	   4.726874e-01
 3.20	  -2.073507e+01	   4.670602e-01
 3.21	  -2.061900e+01	   4.615097e-01
 3.22	  -2.050431e+01	   4.560356e-01
 3.23	  -2.039097e+01	   4.506375e-01
 3.24	  -2.027898e+01	   4.453151e-01
 3.25	  -2.016831e+01	   4.400677e-01
 3.26	  -2.005894e+01	   4.348949e-01
 3.27	  -1.995086e+01	   4.297962e-01
 3.28	  -1.984404e+01	   4.247708e-01
 3.29	  -1.973846e+01	   4.198182e-01
 3.30	  -1.963412e+01	   4.149377e-01
 3.31	  -1.953099e+01	   4.101286e-01
 3.32	  -1.942905e+01	   4.053902e-01
 3.33	  -1.932829e+01	   4.007217e-01
 3.34	  -1.922868e+01	   3.961224e-01
 3.35	  -1.913022e+01	   3.915915e-01
 3.36	  -1.903288e+01	   3.871282e-01
 3.37	  -1.893665e+01	   3.827317e-01
 3.38	  -1.884151e+01	   3.784012e-01
 3.39	  -1.874745e+01	   3.741358e-01
 3.40	  -1.865444e+01	   3.699347e-01
 3.41	  -1.856247e+01	   3.657970e-01
 3.42	  -1.847153e+01	   3.617220e-01
 3.43	  -1.838161e+01	   3.577086e-01
 3.44	  -1.829268e+01	   3.537562e-01
 3.45	  -1.820472e+01	   3.498638e-01
 3.46	  -1.811774e+01	   3.460305e-01
 3.47	  -1.803170e+01	   3.422555e-01
 3.48	  -1.794661e+01	   3.385379e-01
 3.49	  -1.786243e+01	   3.348769e-01
 3.50	  -1.777916e+01	   3.312716e-01
 3.51	  -1.769679e+01	   3.277212e-01
 3.52	  -1.761530e+01	   3.242247e-01
 3.53	  -1.753467e+01	   3.207815e-01
 3.54	  -1.745490e+01	   3.173906e-01
 3.55	  -1.737597e+01	   3.140511e-01
 3.56	  -1.729787e+01	   3.107624e-01
 3.57	  -1.722059e+01	   3.075235e-01
 3.58	  -1.714411e+01	   3.043337e-01
 3.59	  -1.706842e+01	   3.011921e-01
 3.60	  -1.699351e+01	   2.980980e-01
 3.61	  -1.691936e+01	   2.950505e-01
 3.62	  -1.684598e+01	   2.920490e-01
 3.63	  -1.677334e+01	   2.890925e-01
 3.64	  -1.670143e+01	   2.861805e-01
 3.65	  -1.663024e+01	   2.833121e-01
 3.66	  -1.655977e+01	   2.804866e-01
 3.67	  -1.649000e+01	   2.777032e-01
 3.68	  -1.642091e+01	   2.749613e-01
 3.69	  -1.635251e+01	   2.722601e-01
 3.70	  -1.628478e+01	   2.695990e-01
 3.71	  -1.621771e+01	   2.669772e-01
 3.72	  -1.615129e+01	   2.643941e-01
 3.73	  -1.608551e+01	   2.618490e-01
 3.74	  -1.602036e+01	   2.593413e-01
 3.75	  -1.595583e+01	   2.568703e-01
 3.76	  -1.589192e+01	   2.544353e-01
 3.77	  -1.582861e+01	   2.520358e-01
 3.78	  -1.576590e+01	   2.496711e-01
 3.79	  -1.570378e+01	   2.473407e-01
 3.80	  -1.564223e+01	   2.450439e-01
 3.81	  -1.558125e+01	   2.427801e-01
 3.82	  -1.552084e+01	   2.405488e-01
 3.83	  -1.546097e+01	   2.383493e-01
 3.84	  -1.540166e+01	   2.361813e-01
 3.85	  -1.534288e+01	   2.340440e-01
 3.86	  -1.528463e+01	   2.319370e-01
 3.87	  -1.522691e+01	   2.298597e-01
 3.88	  -1.516970e+01	   2.278116e-01
 3.89	  -1.511300e+01	   2.257923e-01
 3.90	  -1.505680e+01	   2.238011e-01
 3.91	  -1.500110e+01	   2.218377e-01
 3.92	  -1.494588e+01	   2.199015e-01
 3.93	  -1.489115e+01	   2.179920e-01
 3.94	  -1.483688e+01	   2.161088e-01
 3.95	  -1.478309e+01	   2.142515e-01
 3.96	  -1.472976e+01	   2.124196e-01
 3.97	  -1.467688e+01	   2.106126e-01
 3.98	  -1.462445e+01	   2.088302e-01
 3.99	  -1.457246e+01	   2.070718e-01
 4.00	  -1.452091e+01	   2.053371e-01
 4.01	  -1.446979e+01	   2.036257e-01
 4.02	  -1.441909e+01	   2.019372e-01
 4.03	  -1.436882e+01	   2.002712e-01
 4.04	  -1.431896e+01	   1.986272e-01
 4.05	  -1.426950e+01	   1.970050e-01
 4.06	  -1.422045e+01	   1.954041e-01
 4.07	  -1.417180e+01	   1.938242e-01
 4.08	  -1.412354e+01	   1.922649e-01
 4.09	  -1.407567e+01	   1.907259e-01
 4.10	  -1.402817e+01	   1.892068e-01
 4.11	  -1.398106e+01	   1.877073e-01
 4.12	  -1.393432e+01	   1.862271e-01
 4.13	  -1.388795e+01	   1.847659e-01
 4.14	  -1.384193e+01	   1.833232e-01
 4.15	  -1.379628e+01	   1.818989e-01
 4.16	  -1.375098e+01	   1.804926e-01
 4.17	  -1.370603e+01	   1.791040e-01
 4.18	  -1.366143e+01	   1.777328e-01
 4.19	  -1.361717e+01	   1.763787e-01
 4.20	  -1.357324e+01	   1.750414e-01
 4.21	  -1.352964e+01	   1.737207e-01
 4.22	  -1.348638e+01	   1.724164e-01
 4.23	  -1.344344e+01	   1.711280e-01
 4.24	  -1.340081e+01	   1.698554e-01
 4.25	  -1.335851e+01	   1.685982e-01
 4.26	  -1.331651e+01	   1.673564e-01
 4.27	  -1.327483e+01	   1.661295e-01
 4.28	  -1.323345e+01	   1.649174e-01
 4.29	  -1.319237e+01	   1.637198e-01
 4.30	  -1.315159e+01	   1.625365e-01
 4.31	  -1.311110e+01	   1.613673e-01
 4.32	  -1.307090e+01	   1.602119e-01
 4.33	  -1.303099e+01	   1.590701e-01
 4.34	  -1.299136e+01	   1.579417e-01
 4.35	  -1.295202e+01	   1.568265e-01
 4.36	  -1.291295e+01	   1.557242e-01
 4.37	  -1.287416e+01	   1.546347e-01
 4.38	  -1.283563e+01	   1.535578e-01
 4.39	  -1.279738e+01	   1.524933e-01
 4.40	  -1.275938e+01	   1.514409e-01
 4.41	  -1.272165e+01	   1.504005e-01
 4.42	  -1.268418e+01	   1.493719e-01
 4.43	  -1.264697e+01	   1.483550e-01
 4.44	  -1.261000e+01	   1.473495e-01
 4.45	  -1.257329e+01	   1.463552e-01
 4.46	  -1.253683e+01	   1.453721e-01
 4.47	  -1.250060e+01	   1.443998e-01
 4.48	  -1.246462e+01	   1.434383e-01
 4.49	  -1.242888e+01	   1.424874e-01
 4.50	  -1.239338e+01	   1.415470e-01
 4.51	  -1.235811e+01	   1.406168e-01
 4.52	  -1.232307e+01	   1.396967e-01
 4.53	  -1.228826e+01	   1.387866e-01
 4.54	  -1.225368e+01	   1.378863e-01
 4.55	  -1.221932e+01	   1.369957e-01
 4.56	  -1.218518e+01	   1.361147e-01
 4.57	  -1.215126e+01	   1.352430e-01
 4.58	  -1.211756e+01	   1.343805e-01
 4.59	  -1.208407e+01	   1.335272e-01
 4.60	  -1.205079e+01	   1.326828e-01
 4.61	  -1.201773e+01	   1.318473e-01
 4.62	  -1.198487e+01	   1.310206e-01
 4.63	  -1.195221e+01	   1.302024e-01
 4.64	  -1.191977e+01	   1.293927e-01
 4.65	  -1.188752e+01	   1.285913e-01
 4.66	  -1.185547e+01	   1.277982e-01
 4.67	  -1.182362e+01	   1.270132e-01
 4.68	  -1.179196e+01	   1.262361e-01
 4.69	  -1.176050e+01	   1.254670e-01
 4.70	  -1.172923e+01	   1.247056e-01
 4.71	  -1.169815e+01	   1.239519e-01
 4.72	  -1.166725e+01	   1.232057e-01
 4.73	  -1.163654e+01	   1.224670e-01
 4.74	  -1.160602e+01	   1.217357e-01
 4.75	  -1.157567e+01	   1.210115e-01
 4.76	  -1.154551e+01	   1.202945e-01
 4.77	  -1.151553e+01	   1.195846e-01
 4.78	  -1.148572e+01	   1.188816e-01
 4.79	  -1.145608e+01	   1.181855e-01
 4.80	  -1.142662e+01	   1.174961e-01
 4.81	  -1.139734e+01	   1.168133e-01
 4.82	  -1.136822e+01	   1.161372e-01
 4.83	  -1.133927e+01	   1.154675e-01
 4.84	  -1.131048e+01	   1.148042e-01
 4.85	  -1.128186e+01	   1.141473e-01
 4.86	  -1.125341e+01	   1.134966e-01
 4.87	  -1.122512e+01	   1.128520e-01
 4.88	  -1.119698e+01	   1.122135e-01
 4.89	  -1.116901e+01	   1.115809e-01
 4.90	  -1.114119e+01	   1.109543e-01
 4.91	  -1.111353e+01	   1.103335e-01
 4.92	  -1.108602e+01	   1.097184e-01
 4.93	  -1.105867e+01	   1.091090e-01
 4.94	  -1.103147e+01	   1.085052e-01
 4.95	  -1.100442e+01	   1.079070e-01
 4.96	  -1.097752e+01	   1.073142e-01
 4.97	  -1.095076e+01	   1.067268e-01
 4.98	  -1.092415e+01	   1.061447e-01
 4.99	  -1.089769e+01	   1.055678e-01
 5.00	  -1.087137e+01	   1.049962e-01
 5.01	  -1.084519e+01	   1.044296e-01
 5.02	  -1.081915e+01	   1.038681e-01
 5.03	  -1.079325e+01	   1.033116e-01
 5.04	  -1.076750e+01	   1.027600e-01
 5.05	  -1.074187e+01	   1.022133e-01
 5.06	  -1.071639e+01	   1.016714e-01
 5.07	  -1.069104e+01	   1.011342e-01
 5.08	  -1.066582e+01	   1.006017e-01
 5.09	  -1.064074e+01	   1.000739e-01
 5.10	  -1.061578e+01	   9.955056e-02
 5.11	  -1.059096e+01	   9.903178e-02
 5.12	  -1.056627e+01	   9.851746e-02
 5.13	  -1.054170e+01	   9.800754e-02
 5.14	  -1.051726e+01	   9.750197e-02
 5.15	  -1.049295e+01	   9.700070e-02
 5.16	  -1.046876e+01	   9.650368e-02
 5.17	  -1.044470e+01	   9.601085e-02
 5.18	  -1.042076e+01	   9.552216e-02
 5.19	  -1.039694e+01	   9.503757e-02
 5.20	  -1.037324e+01	   9.455703e-02
 5.21	  -1.034966e+01	   9.408048e-02
 5.22	  -1.032620e+01	   9.360789e-02
 5.23	  -1.030285e+01	   9.313920e-02
 5.24	  -1.027963e+01	   9.267437e-02
 5.25	  -1.025652e+01	   9.221335e-02
 5.26	  -1.023352e+01	   9.175611e-02
 5.27	  -1.021064e+01	   9.130258e-02
 5.28	  -1.018787e+01	   9.085274e-02
 5.29	  -1.016521e+01	   9.040655e-02
 5.30	  -1.014266e+01	   8.996394e-02
 5.31	  -1.012023e+01	   8.952490e-02
 5.32	  -1.009790e+01	   8.908937e-02
 5.33	  -1.007568e+01	   8.865732e-02
 5.34	  -1.005357e+01	   8.822870e-02
 5.35	  -1.003157e+01	   8.780348e-02
 5.36	  -1.000967e+01	   8.738162e-02
 5.37	  -9.987878e+00	   8.696308e-02
 5.38	  -9.966189e+00	   8.654783e-02
 5.39	  -9.944604e+00	   8.613583e-02
 5.40	  -9.923121e+00	   8.572703e-02
 5.41	  -9.901740e+00	   8.532141e-02
 5.42	  -9.880460e+00	   8.491894e-02
 5.43	  -9.859281e+00	   8.451957e-02
 5.44	  -9.838200e+00	   8.412327e-02
 5.45	  -9.817219e+00	   8.373001e-02
 5.46	  -9.796335e+00	   8.333975e-02
 5.47	  -9.775549e+00	   8.295247e-02
 5.48	  -9.754858e+00	   8.256813e-02
 5.49	  -9.734264e+00	   8.218670e-02
 5.50	  -9.713765e+00	   8.180814e-02
 5.51	  -9.693360e+00	   8.143244e-02
 5.52	  -9.673048e+00	   8.105954e-02
 5.53	  -9.652830e+00	   8.068944e-02
 5.54	  -9.632703e+00	   8.032209e-02
 5.55	  -9.612669e+00	   7.995747e-02
 5.56	  -9.592725e+00	   7.959554e-02
 5.57	  -9.572871e+00	   7.923629e-02
 5.58	  -9.553106e+00	   7.887968e-02
 5.59	  -9.533431e+00	   7.852568e-02
 5.60	  -9.513843e+00	   7.817427e-02
 5.61	  -9.494343e+00	   7.782542e-02
 5.62	  -9.474930e+00	   7.747910e-02
 5.63	  -9.455603e+00	   7.713529e-02
 5.64	  -9.436362e+00	   7.679396e-02
 5.65	  -9.417206e+00	   7.645509e-02
 5.66	  -9.398135e+00	   7.611865e-02
 5.67	  -9.379147e+00	   7.578462e-02
 5.68	  -9.360242e+00	   7.545296e-02
 5.69	  -9.341420e+00	   7.512367e-02
 5.70	  -9.322680e+00	   7.479671e-02
 5.71	  -9.304022e+00	   7.447205e-02
 5.72	  -9.285444e+00	   7.414969e-02
 5.73	  -9.266946e+00	   7.382959e-02
 5.74	  -9.248529e+00	   7.351173e-02
 5.75	  -9.230190e+00	   7.319609e-02
 5.76	  -9.211931e+00	   7.288265e-02
 5.77	  -9.193749e+00	   7.257138e-02
 5.78	  -9.175645e+00	   7.226227e-02
 5.79	  -9.157618e+00	   7.195529e-02
 5.80	  -9.139667e+00	   7.165042e-02
 5.81	  -9.121792e+00	   7.134764e-02
 5.82	  -9.103993e+00	   7.104693e-02
 5.83	  -9.086269e+00	   7.074828e-02
 5.84	  -9.068619e+00	   7.045165e-02
 5.85	  -9.051043e+00	   7.015704e-02
 5.86	  -9.033540e+00	   6.986441e-02
