0.2	0.127936
0.4	0.0852196
0.6	0.0221062
0.8	0.0170942
1	0.0599471
1.2	0.288069
1.4	0.637447
1.6	1.05384
1.8	1.78874
2	2.62646
2.2	3.31093
2.4	3.78097
2.6	3.54616
2.8	2.99243
3	2.35982
3.2	1.85975
3.4	1.46215
3.6	1.16584
3.8	0.958372
4	0.810895
4.2	0.712178
4.4	0.59804
4.6	0.550562
4.8	0.477275
5	0.415659
5.2	0.380685
5.4	0.336812
5.6	0.315444
5.8	0.283459
6	0.261879
6.2	0.245103
6.4	0.224836
6.6	0.205105
6.8	0.195567
7	0.183474
7.2	0.174527
7.4	0.163427
7.6	0.15383
7.8	0.144873
8	0.136271
8.2	0.13064
8.4	0.123397
8.6	0.11642
8.8	0.111668
9	0.109003
9.2	0.10143
9.4	0.0953194
9.6	0.0938147
9.8	0.0877873
10	0.0848563
10.2	0.0822466
10.4	0.0777215
10.6	0.0739767
10.8	0.0715289
11	0.069867
11.2	0.067992
11.4	0.0643223
11.6	0.0619723
11.8	0.0607786
12	0.0581401
12.2	0.0545228
12.4	0.0542143
12.6	0.052157
12.8	0.049899
13	0.0484206
13.2	0.0470862
13.4	0.0463236
13.6	0.0451053
13.8	0.0425805
14	0.0420544
14.2	0.0409812
14.4	0.0394351
14.6	0.0384559
14.8	0.0375078
15	0.0367001
15.2	0.0351882
15.4	0.0348177
15.6	0.0330671
15.8	0.0323208
16	0.0319978
16.2	0.0316078
16.4	0.0303725
16.6	0.0294519
16.8	0.0295169
17	0.0276282
17.2	0.027297
17.4	0.0267161
17.6	0.0262213
17.8	0.025408
18	0.0252602
18.2	0.0243855
18.4	0.024125
18.6	0.0235423
18.8	0.0225041
19	0.0222961
19.2	0.0216677
19.4	0.0215222
19.6	0.0210772
19.8	0.020417
20	0.0201629
